,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
263,"""19188""","Puddings, chocolate, dry mix, regular",99.0,1.0 package (3.5 oz),1.222,0.078,,42.45,0.015,,0.000,,4,,,,,,,,,,,,,,,,4.5,,5,,,,,,,0,,11,,,,0.327,0.513,,0.641,0.000,,,,,,,,,,,1499,,0.003,,,,,,,,,,,,,0.070,,0.00,0.696,0.3,0,0.000,0.016,,1.98,,0.000,,,,,,,,,,0.078,207.0,,,,,,,,0,358.0,,,,,,,,0,0.532,4,,,,0.00,1.6,,0.00,1.6,,88.41,,,0.0,,,,,,,,,0.0,,66.0,0.696,,,,,,358.0,,0.0,,,,,
264,"""19190""","Puddings, chocolate, dry mix, regular, prepared with 2% milk",128.0,0.5 cup,1.650,0.097,,15.17,0.042,0.362,0.044,,5,,,,0.255,,3.7,0.0,,0.003,0.005,0.854,0.328,0.005,,,1.0,,1,,,,0.003,0,,60,,3,,4.2,0.0,0.174,0.122,0.013,0.411,0.009,,0.015,5,0.004,0.015,5,0.004,0.113,,,593,,0.193,,,,,,,0.0,0.067,143.0,,,,0.219,0.000,0.47,0.771,0.3,60,0.060,0.041,0.003,1.23,0.00,,1.3,,0,,,,,,,0.086,200.0,1.0,0.403,2.64,0.029,,,,209,142.0,,0.045,,9.0,0.168,0.004,3.5,0,0.136,5,0.200,0.739,120.0,0.00,16.5,0.218,0.00,16.5,0.218,25.29,,,0.0,54,,,,,0.118,,0.054,1.3,0.238,27.0,0.714,0.079,0.0,,,,81.0,0.00,0.1,0.0,0.091,0.022,,
265,"""19189""","Puddings, chocolate, dry mix, regular, prepared with whole milk",142.0,0.5 cup,2.570,0.256,,16.98,0.054,,0.091,,6,,,,,,,,,,,,,,,,1.1,,1,1.1,,,,,0.000,55,,3,,,,0.189,0.158,0.000,0.604,0.091,,0.0,6,,0.0,6,,,,,710,,0.362,,,,,,,,,,,,,0.223,0.000,0.44,1.163,0.4,55,0.094,0.043,0.000,1.31,,0.000,1.6,0.000,,,,,,,,0.166,213.0,,,,,,,,197,170.0,,,,,,,,0,0.138,6,,,,0.00,16.0,,0.00,16.0,,27.89,,,0.0,62,,,,,,,,1.6,,28.0,1.163,,,,,,89.0,,0.0,,,,,
266,"""19183""","Puddings, chocolate, ready-to-eat",28.35,1.0 oz,0.358,0.030,0.00,4.87,0.007,,0.000,,1,0.001,0.09,,,,,,,,0.0,,,,,0.000,0.0,,0,,,,,,,4,,1,,,,0.035,0.026,0.000,0.183,0.001,0.00,0.0,1,,0.0,1,,,,,168,,0.002,,,,,,,0.46,,14.0,,,,0.020,0.000,0.03,0.774,0.2,4,0.000,0.005,0.003,0.24,0.18,0.000,0.0,,,,,,,,0.0,0.029,52.0,0.3,,,,,,,13,40.0,,,,,,,,0,0.033,1,,,,0.00,2.7,,0.00,2.7,,6.52,,,0.0,,,,,,,,,0.0,,5.0,0.771,,,,,,20.0,,0.1,,,,0.48,
267,"""19235""","Puddings, chocolate, ready-to-eat, fat free",113.0,1.0 serving 4 oz,0.000,,,17.8,0.020,,0.000,,3,,,,,,,,,,,,,,,,0.3,,1,,,,,,,0,,2,,,,0.098,0.094,,0.000,,,,,,,,,,,,441,,0.000,,,,,,,,,,,,,0.084,0.000,0.17,,0.1,0,0.000,0.018,,0.79,,0.000,0.0,,,,,,,,,0.000,235.0,,,,,,,,1,105.0,,,,,,,,0,0.088,3,,,,0.00,7.9,,0.00,7.9,,23.58,,,0.0,,,,,,,,,0.0,,17.0,0.000,,,,,,60.0,,0.0,,,,,
268,"""19322""","Puddings, coconut cream, dry mix, instant",99.0,1.0 package (3.5 oz),9.900,0.000,,63.36,0.013,,0.063,,2,,,,,,,,,,,,,,,,4.0,,0,,,,,,,,,0,,,,0.217,0.149,,0.578,0.000,,,,,,,,,,,1719,,1.955,,,,,,,,,,,,,0.052,,0.00,,0.1,0,4.952,0.041,,3.37,,0.000,,,,,,,,,,0.000,95.0,,,,,,,,0,411.0,,,,,,,,0,0.484,2,,,,0.00,3.9,,0.00,3.9,,82.67,,,0.0,,,,,,,,,0.0,,17.0,0.000,,,,,,0.0,,0.3,,,,,
269,"""19191""","Puddings, coconut cream, dry mix, instant, prepared with 2% milk",147.0,0.5 cup,2.014,0.279,,,,,0.044,,6,,,,0.318,,,,,,,,,,,,0.1,,,,,,,,,66,,0,,,,0.126,0.037,,0.338,0.044,,,,,,,,0.182,,,659,,0.338,,,,,,,,,,,,,0.203,,0.44,0.911,,66,0.309,0.056,,1.76,,,,,,,,,,,,0.235,194.0,,0.385,3.38,0.059,,,,220,157.0,,0.056,,9.0,0.194,,2.9,0,0.028,6,0.243,0.735,295.0,,,,,,,28.22,,,,,,,,,0.169,,0.088,,,,0.853,0.110,,,,,0.0,,1.2,,,,,
270,"""19323""","Puddings, coconut cream, dry mix, instant, prepared with whole milk",147.0,0.5 cup,3.087,0.353,,,,,0.074,,6,,,,0.313,,,,,,,,,,,,0.1,,,,,,,,,34,,,,,,0.123,0.038,,0.559,0.074,,,,,,,,0.181,,,720,,0.514,0.0,0.22,0.040,,,,,,,,,,0.200,,0.44,1.411,,35,0.367,0.054,,1.76,,,,,,,,,,,,0.279,190.0,,0.381,5.14,0.103,,,,154,172.0,,0.056,,16.0,0.191,,2.9,0,0.028,6,0.241,1.220,294.0,,,,,,,28.08,,,,,,,,,0.168,,0.132,,,,1.308,0.109,,,,,,,,,,,,
271,"""19324""","Puddings, coconut cream, dry mix, regular",88.0,1.0 package (3.12 oz),10.000,0.000,,70.88,0.009,,0.064,,2,,,,,,,,,,,,,,,,1.4,,0,,,,,,,,,0,,,,0.090,0.126,,0.583,0.000,,,,,,,,,,,1596,,1.975,,,,,,,,,,,,,0.026,,0.00,,0.1,0,5.002,0.044,,1.85,,0.000,,,,,,,,,,0.000,117.0,,,,,,,,0,382.0,,,,,,,,0,0.407,2,,,,0.00,3.3,,0.00,3.3,,72.02,,,0.0,,,,,,,,,0.0,,13.0,0.000,,,,,,0.0,,0.3,,,,,
272,"""19219""","Puddings, coconut cream, dry mix, regular, prepared with 2% milk",140.0,0.5 cup,2.520,0.098,,,,,0.056,,6,,,,0.318,,,,,,,,,,,,0.3,,,,,,,,,67,,,,,,0.127,0.035,,0.364,0.042,,,,,,,,0.183,,,609,,0.448,,,,,,,,,,,,,0.204,0.000,0.36,0.728,,69,0.588,0.203,,1.4,,0.000,,,,,,,,,,0.070,223.0,,0.385,3.5,0.056,,,,238,146.0,,0.057,,10.0,0.193,,3.2,0,0.052,6,0.244,0.742,125.0,,,,,,,24.92,,,,,,,,,0.172,,0.126,,,,0.658,0.111,,,,,,,,,,,,
273,"""19325""","Puddings, coconut cream, dry mix, regular, prepared with whole milk",140.0,0.5 cup,3.598,0.168,,,,,0.084,,6,,,,0.314,,,,,,,,,,,,0.3,,,,,,,,,35,,,,,,0.125,0.038,,0.588,0.070,,,,,,,,0.181,,,668,,0.630,0.0,0.28,0.039,,,,,,,,,,0.200,,0.35,1.232,,36,0.644,0.202,,1.4,,,,,,,,,,,,0.112,220.0,,0.381,5.32,0.098,,,,154,160.0,,0.056,,17.0,0.192,,3.2,0,0.052,6,0.241,1.232,123.0,,,,,,,24.78,,,,,,,,,0.171,,0.168,,,,1.134,0.109,,,,,,,,,,,,
274,"""19330""","Puddings, lemon, dry mix, instant",99.0,1.0 package (3.5 oz),0.099,0.247,,,,,,,0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,0,,,,0.001,0.015,,0.030,0.020,,,,,,,,0.0,,,1566,,0.000,,,,,,,,,,,,,0.003,,0.01,0.277,,0,0.000,0.001,,3.17,,,,,,,,,,,,0.228,8.0,,0.000,0.69,,,,,0,374.0,,,,0.0,0.0,,0.8,,0.009,0,0.000,0.069,744.0,0.00,,,0.00,,,94.45,,,,,,,,,0.0,,,,,,0.277,0.000,,,,,0.0,,,,,,,
275,"""19204""","Puddings, lemon, dry mix, instant, prepared with 2% milk",8.0,1.0 serving,0.078,0.008,,,,,0.002,,0,,,,0.018,,,,,,,,,,,,0.0,,,,,,,,,4,,0,,,,0.006,0.001,,0.016,0.002,,,,,,,,0.01,,,36,,0.013,,,,,,,,,,,,,0.011,0.000,0.02,0.039,,4,0.004,0.003,,0.09,,0.000,,,,,,,,,,0.006,10.0,,0.021,0.14,0.003,,,,14,9.0,,0.003,,0.0,0.011,,0.2,0,0.000,0,0.013,0.034,17.0,,,,,,,1.62,,,,,,,,,0.008,,0.003,0.1,0.015,1.0,0.036,0.006,,,,,0.0,,0.1,,,,,
276,"""19331""","Puddings, lemon, dry mix, instant, prepared with whole milk",147.0,0.5 cup,2.558,0.221,,,,,0.074,,6,,,,0.304,,32.3,,,,,,,,,,0.0,,,,,,,,,34,,,,,,0.103,0.016,,0.529,0.074,,,,,,,,0.172,,,707,,0.426,0.0,0.09,0.035,,,,,,,,,,0.198,,0.44,1.250,,35,0.118,0.051,,1.62,,,,,,,,,,,,0.147,187.0,,0.370,4.26,0.103,,,,154,169.0,,0.053,,16.0,0.185,,2.6,0,0.004,6,0.232,1.132,301.0,,,,,,,29.55,,,,,,,,,0.138,,0.103,,,,1.147,0.104,,,,,,,,,,,,
277,"""19708""","Puddings, lemon, dry mix, regular, with added oil, potassium, sodium",85.0,1.0 package (3 oz),0.230,0.612,,,,,,,,,,,0.001,,,,,,,,,,,,0.1,,,,,,,,,,,0,,,,0.016,0.020,,0.043,0.034,,,,,,,,0.002,,,1301,,0.000,,,,,,,,,,,,,0.020,,0.00,0.374,,0,,,,2.04,,,,,,,,,,,,0.578,218.0,,0.004,1.27,0.009,,,,0,311.0,,,,0.0,0.002,,0.6,,0.021,0,0.002,0.178,3.0,,,,,,,76.75,,,,,,,,,0.003,,,,,,0.374,0.002,,,,,0.0,,,,,,,
278,"""19208""","Puddings, rice, dry mix, prepared with 2% milk",128.0,0.5 cup,1.238,0.077,,,,,0.040,,5,,,,0.283,,,,,,,,,,,,0.1,,,,,,,,,58,,0,,,,0.567,0.023,,0.250,0.029,,,,,,,,0.161,,,595,,0.207,,,,,,,,,,,,,0.180,0.000,0.31,0.564,,59,0.058,0.045,,1.05,,0.000,,,,,,,,,,0.046,166.0,,0.347,2.09,0.046,,,,220,142.0,,0.050,,8.0,0.173,,2.4,0,0.073,5,0.216,0.541,111.0,,,,,,,26.64,,,,,,,,,0.129,,0.051,1.0,0.239,17.0,0.518,0.096,,,,,0.0,,0.9,,,,,
279,"""19195""","Puddings, rice, dry mix, prepared with whole milk",128.0,0.5 cup,2.153,0.133,,,,,0.069,,5,,,,0.28,,,,,,,,,,,,0.1,,,,,,,,,36,,0,,,,0.564,0.026,,0.434,0.052,,,,,,,,0.16,,,649,,0.361,0.0,0.47,0.032,,,,,,,,,,0.177,0.000,0.31,0.982,,37,0.101,0.044,,1.04,,0.000,,,,,,,,,,0.081,164.0,,0.342,3.61,0.081,,,,147,155.0,,0.050,,14.0,0.17,,2.3,0,0.076,5,0.214,0.943,109.0,,,,,,,26.47,,,,,,,,,0.128,,0.090,1.0,0.236,17.0,0.901,0.096,,,,,0.0,,0.9,,,,,
280,"""19193""","Puddings, rice, ready-to-eat",113.0,1.0 serving 4 oz pudding cup,1.365,0.146,0.00,13.1,0.031,,0.034,0.000,5,0.009,0.08,,,,,0.0,0.042,0.005,0.0,,,0.005,,0.000,0.3,0.000,10,,,,,,0.000,21,,0,,,,0.245,0.026,0.012,0.215,0.009,0.10,0.021,5,0.003,0.021,5,0.003,,,,510,0.049,0.209,,,,0.012,84.92,0.0,0.0,,107.0,0.007,5.0,0.024,0.207,0.000,0.17,0.628,0.2,21,0.063,0.059,0.001,0.88,0.00,,,,,0.033,110.0,0.049,0.00,,0.3,0.128,141.0,,,,,0.012,,9.12,78,122.0,0.003,,,,,,,0,0.087,5,,,,0.00,8.8,,0.00,8.8,,20.78,0.000,,0.0,,0.514,0.105,,0.61,,,,0.0,,9.0,0.556,,,0.003,0.006,0.061,0.0,,1.5,0.0,,0.021,3.88,0.010
281,"""19209""","Puddings, tapioca, dry mix, prepared with 2% milk",128.0,0.5 cup,1.268,0.078,,,,,0.041,,5,,,,0.292,,,,,,,,,,,,0.0,,,,,,,,,59,,0,,,,0.096,0.015,,0.256,0.031,,,,,,,,0.166,,,561,,0.212,,,,,,,,,,,,,0.183,0.000,0.32,0.579,,60,0.059,0.042,,1.11,,0.000,,,,,,,,,,0.047,170.0,,0.357,2.14,0.047,,,,205,134.0,,0.052,,8.0,0.178,,2.6,0,0.009,5,0.221,0.556,105.0,,,,,,,25.04,,,,,,,,,0.136,,0.052,1.2,0.246,15.0,0.531,0.100,,,,,0.0,,0.9,,,,,
282,"""19199""","Puddings, tapioca, dry mix, prepared with whole milk",128.0,0.5 cup,2.207,0.137,,,,,0.070,,5,,,,0.288,,,,,,,,,,,,0.0,,,,,,,,,31,,0,,,,0.093,0.017,,0.445,0.054,,,,,,,,0.165,,,616,,0.370,0.0,0.08,0.033,,,,,,,,,,0.179,0.000,0.32,1.006,,32,0.104,0.042,,1.09,,0.000,,,,,,,,,,0.082,168.0,,0.352,3.7,0.082,,,,138,147.0,,0.051,,15.0,0.175,,2.4,0,0.012,5,0.220,0.966,104.0,,,,,,,24.87,,,,,,,,,0.133,,0.092,1.2,0.243,15.0,0.924,0.099,,,,,0.0,,0.9,,,,,
283,"""19218""","Puddings, tapioca, ready-to-eat",28.35,1.0 oz,0.273,0.020,0.00,4.23,0.007,,0.000,,1,0.0,0.04,,,,,,,,0.0,,,,,0.000,,,0,,,,,,,,,0,,,,0.018,0.005,0.001,0.145,,0.00,0.0,1,,0.0,1,,,,,154,,0.002,,,,,,,0.51,,20.0,,,,0.027,0.000,0.06,0.720,0.1,0,0.000,0.007,0.003,0.18,0.24,0.000,0.0,,,,,,,,0.0,0.020,26.0,,,,,,,,0,37.0,,,,,,,,0,0.003,1,,,,0.00,1.8,,0.00,1.8,,6.15,,,0.0,,,,,,,,,0.0,,2.0,0.717,,,,,,0.0,,0.1,,,,0.67,
284,"""19234""","Puddings, tapioca, ready-to-eat, fat free",112.0,1.0 container refrigerated 4 oz,0.137,0.002,,15.88,0.015,,0.001,,2,0.0,0.01,,,,,,,,0.0,,,,,0.000,,,0,,,,,,,,,0,,,,0.113,0.020,0.000,0.118,0.000,,0.0,2,,0.0,2,,,,,441,,0.002,,,,,,,0.01,,58.0,,,,0.084,0.000,0.35,0.013,,0,0.000,0.022,,0.72,0.00,,0.0,,,,,,,,,0.002,78.0,,,,,,,,1,105.0,,,,,,,,0,0.012,2,,,,0.00,7.3,,0.00,7.3,,23.87,,,0.0,,,,,,,,,0.0,,6.0,0.013,,0.0,,,,0.0,,0.3,,,,,
285,"""19202""","Puddings, vanilla, dry mix, instant",99.0,1.0 package (3.5 oz),0.428,0.010,,91.97,0.002,,0.002,,0,,,,,,,,,,,,,,,,,,0,,,,,,,1,,0,,,,0.006,0.092,,0.135,0.001,,,,,,,,,,,1561,,0.044,,,,,,,,,,,,,0.028,0.000,0.02,0.119,0.1,1,0.122,0.002,,3.86,,0.000,,,,,,,,,,0.009,12.0,,,,,,,,2,373.0,,,,,,,,,,0,,,,0.00,1.1,,0.00,1.1,,91.97,,,0.0,,,,,,,,,0.0,,1.0,0.117,,,,,,0.0,,,,,,,
286,"""19203""","Puddings, vanilla, dry mix, instant, prepared with whole milk",142.0,0.5 cup,2.471,0.213,,25.6,0.047,0.362,0.071,,6,,,,0.294,,31.2,,,,,,,,,,0.0,,,,,,,,,33,,0,,,,0.105,0.034,,0.511,0.071,,,,,,,,0.166,,,677,,0.412,0.0,0.10,0.034,,,,,,,,,,0.193,0.000,0.43,1.193,,36,0.114,0.051,,1.85,,0.000,,,,,,,,,,0.142,182.0,,0.358,4.12,0.099,,,,149,162.0,,0.051,,16.0,0.179,,2.3,0,0.010,6,0.224,1.093,280.0,,,,,,,27.97,,,,,,,,,0.133,,0.099,,,,1.108,0.101,,,,,0.0,,1.1,,,,,
287,"""19206""","Puddings, vanilla, dry mix, regular",88.0,1.0 package (3.12 oz),0.079,0.150,,69.82,0.000,0.031,,,0,,,,0.005,,,,,,,,,,,,0.5,,0,,,,,,,,,0,,,,0.001,0.018,,0.000,0.009,,,,,,,,0.008,,,1395,,0.000,,,,,,,,,,,,,0.011,,0.00,0.026,,0,,0.0,,1.76,,0.000,,,,,,,,,,0.141,18.0,,0.021,0.35,0.000,,,,0,334.0,,0.001,,0.0,0.009,,0.8,,0.007,0,0.009,0.079,2.0,,0.0,0.010,,0.0,0.010,82.28,,,0.0,,,,,,0.011,,0.000,,0.011,0.0,0.026,0.007,,,,,0.0,,,,,,,
288,"""19212""","Puddings, vanilla, dry mix, regular, prepared with 2% milk",128.0,0.5 cup,1.302,0.113,,,,,0.041,,5,,,,0.296,,,,,,,,,,,,0.0,,,,,,,,,60,,0,,,,0.096,0.017,,0.260,0.033,,,,,,,,0.169,,,544,,0.215,,,,,,,,,,,,,0.187,0.000,0.32,0.591,,61,0.060,0.044,,1.22,,0.000,,,,,,,,,,0.079,175.0,,0.365,2.21,0.047,,,,205,129.0,,0.052,,9.0,0.182,,2.7,0,0.005,5,0.225,0.580,106.0,,,,,,,23.72,,,,,,,,,0.137,,0.054,1.2,0.251,15.0,0.544,0.102,,,,,0.0,,0.9,,,,,
289,"""19207""","Puddings, vanilla, dry mix, regular, prepared with whole milk",140.0,0.5 cup,2.300,0.276,,23.93,0.050,,0.091,,6,,,,,,,,,,,,,,,,0.1,,0,1.1,,,,,0.000,56,,0,,,,0.109,0.035,0.000,0.447,0.094,,0.0,6,,0.0,6,,,,,662,,0.363,,,,,,,,,,,,,0.209,0.000,0.43,1.000,0.3,56,0.094,0.039,0.000,1.26,,0.000,1.5,0.000,,,,,,,,0.182,167.0,,,,,,,,197,158.0,,,,,,,,0,0.007,6,,,,0.00,15.7,,0.00,15.7,,26.49,,,0.0,63,,,,,,,,1.5,,13.0,1.000,,,,,,0.0,,,,,,,
290,"""19710""","Puddings, vanilla, dry mix, regular, with added oil",88.0,1.0 package (3.12 oz),0.176,0.466,,,,,,,,,,,0.005,,,,,,,,,,,,0.0,,,,,,,,,,,0,,,,0.000,0.018,,0.035,0.026,,,,,,,,0.008,,,1359,,,,,,,,,,,,,,,,,0.00,0.282,,0,,,,1.76,,,,,,,,,,,,0.440,18.0,,0.021,0.97,,,,,0,325.0,,0.001,,0.0,0.009,,0.8,,0.011,0,0.009,0.141,3.0,,,,,,,81.31,,,,,,,,,0.011,,,,,,0.282,0.007,,,,,0.0,,,,,,,
291,"""19201""","Puddings, vanilla, ready-to-eat",28.35,1.0 oz,0.288,0.025,0.00,4.81,0.005,,0.001,,1,0.0,0.09,,,,,,,,0.0,,,,,0.000,,,0,,,,,,0.000,1,,0,,,,0.016,0.005,0.000,0.134,,0.00,0.0,1,,0.0,1,,,,,155,,0.003,,,,,,,0.32,,14.0,,,,0.020,0.000,0.04,0.648,0.2,1,0.000,0.005,0.003,0.14,0.13,0.000,0.0,,,,,,,,0.0,0.025,18.0,,,,,,,,1,37.0,,,,,,,,0,0.003,1,,,,0.00,1.8,,0.00,1.8,,6.41,,,0.0,,,,,,,,,0.0,,1.0,0.645,,,,,,0.0,,0.1,,,,0.51,
292,"""19233""","Puddings, vanilla, ready-to-eat, fat free",99.0,1.0 serving 3.5 oz shelf stable,0.000,,,14.97,0.022,,0.000,,3,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.051,0.013,,0.000,,,,,,,,,,,,367,,0.000,,,,,,,0.0,,40.0,,,,0.087,0.000,0.21,,0.0,1,0.000,0.019,,0.89,0.00,,0.0,,,,,,,,,0.000,107.0,,,,,,,,1,88.0,,,,,,,,0,0.004,3,,,,0.00,4.8,,0.00,4.8,,19.96,,,0.0,,,,,,,,,0.0,,7.0,0.000,,,,,,0.0,,1.2,,,,,
293,"""19000""","SCHIFF,TIGER'S MILK BAR",35.0,1.0 bar,0.726,1.287,,12.74,0.514,,0.000,0.000,19,,,,,,,0.0,,0.060,0.0,,0.567,0.001,,0.000,0.8,,0,0.0,,,,,,0,,0,,,,1.414,0.094,0.002,0.165,0.210,,0.0,19,0.000,0.0,19,0.000,,,,567,,0.006,,,,,,,1.01,,150.0,,,,0.112,0.000,1.47,2.767,1.6,0,0.001,0.588,0.095,0.76,0.06,0.002,0.0,0.038,5,,,,,,,1.076,103.0,0.1,,,,,,,1,135.0,0.000,,,,,,,0,0.330,19,,,,1.47,14.8,,1.47,14.8,,19.76,,,0.0,,,,,,,,,0.0,,118.0,2.696,,0.0,,,,0.0,,5.9,0.0,,0.000,,
294,"""19097""","Sherbet, orange",74.0,0.5 cup (4 fl oz),0.858,0.059,,18.0,0.020,,0.010,,3,,,,,,,,,,,,,,,,1.0,,5,,,,,,,9,,0,,,,0.047,0.021,,0.126,0.011,,,,,,,,,,,445,,0.126,,,,,,,,,,,,,0.072,0.000,0.10,0.392,0.0,9,,0.017,,0.3,,0.000,,,,,,,,,,0.048,71.0,,,,,,,,34,107.0,,,,,,,,0,0.008,3,,,,0.00,5.7,,0.00,5.7,,22.5,,,0.0,,,,,,,,,0.0,,6.0,0.348,,,,,,0.0,,1.7,,,,,
295,"""19013""","Snacks, fruit leather, pieces",28.35,1.0 oz,0.184,0.156,,16.32,0.012,,0.000,,1,,,,,,,,,,,,,,,,0.0,,14,,,,,,,,,0,,,,0.028,0.048,,0.085,0.034,,,,,,,,,,,426,,0.003,,,,,,,,,,,,,0.028,,0.00,0.420,5.2,1,0.000,0.085,,0.34,,0.000,,,,,,,,,,0.122,46.0,,,,,,,,16,102.0,,,,,,,,0,0.052,1,,,,0.00,3.7,,0.00,3.7,,23.48,,,0.0,0,,,,,,,,0.0,,4.0,0.420,,,,,,0.0,,15.9,,,,,
296,"""19014""","Snacks, fruit leather, rolls",21.0,1.0 large,0.141,0.116,,10.32,0.018,,0.000,,0,,,,,,,,,,,,,0.001,,,0.0,,9,,,,,,,,,0,,,,0.021,0.036,0.001,0.063,0.025,,0.0,0,,0.0,0,,,,,326,,0.002,,,,,,,,,,,,,0.004,,0.00,0.311,3.8,1,0.000,0.063,0.001,0.19,,0.000,,,,,,,,,,0.090,62.0,,,,,,,,12,78.0,,,,,,,,0,0.039,0,,,,0.00,2.8,,0.00,2.8,,18.02,,,0.0,0,,,,,,,,0.0,,4.0,0.311,,,,,,0.0,,25.2,,,,,
297,"""19334""","Sugars, brown",3.0,1.0 tsp unpacked,0.000,,0.03,2.91,0.000,,0.000,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.003,0.001,,0.000,,0.04,,,,,,,,,,48,,0.000,,,,,,,,,,,,,,,0.00,,,0,0.000,0.001,,0.01,,0.000,,,,,,,,,0.0,0.000,4.0,0.0,,,,,,,0,11.0,,,,,,,,0,0.002,0,,,,0.00,0.1,,0.00,0.1,,2.94,,,0.0,,,,,,,,,0.0,,0.0,0.000,,,,,,0.0,,,,,,0.0,
298,"""19335""","Sugars, granulated",2.8,1.0 serving packet,,,0.00,2.79,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,0.000,,,,0.00,,,,,,,,,,45,,0.000,,,,,,,,,,,,,0.001,,0.00,,,0,,0.0,,0.0,,0.000,,,,,,,,,0.0,0.000,0.0,,,,,,,,0,11.0,,,,,,,,,0.000,0,,,,,0.0,,,0.0,,2.8,,,0.0,,,,,,,,,,,0.0,0.000,,,,,,0.0,,,,,,0.0,
299,"""19340""","Sugars, maple",3.0,1.0 tsp,0.001,0.003,,2.55,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.001,0.003,,0.000,0.000,,,,,,,,,,,44,,0.000,,,,,,,,,,,,,0.000,,0.00,0.002,,0,0.000,0.0,,0.02,,0.000,,,,,,,,,,0.003,8.0,,,,,,,,0,11.0,,,,,,,,,0.133,0,,,,0.00,0.1,,0.00,0.1,,2.73,,,0.0,,,,,,,,,0.0,,1.0,0.002,,,,,,0.0,,,,,,,
