,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
114,"""04042""","Oil, peanut, salad or cooking",13.5,1.0 tbsp,2.281,4.320,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.297,0.000,,,,,,,,0.000,,,499,,0.014,28.0,0.00,0.000,,,,2.15,,0,,,,,,0.00,6.237,0.1,0,,0.000,0.378,0.0,0.18,,,,,,,,,,,4.320,0,,0.0,13.5,0.014,,,,0.0,119.0,,,,0.0,,0.189,0.0,,,0.0,,1.282,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,,,,,0.0,,,,,0,6.048,0.000,,,,,0.0,,,,,,,
115,"""04514""","Oil, poppyseed",13.6,1.0 tablespoon,1.836,8.486,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,,,0.394,0.000,,,,,,,,0.000,,,503,,0.000,38.0,0.00,,,,,,,,,,,,,0.00,2.679,,0,,0.000,,0.0,,,,,,,,,,,,8.486,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,1.442,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,2.679,0.000,,,,,0.0,,,,,,,
116,"""04037""","Oil, rice bran",13.6,1.0 tablespoon,2.679,4.760,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,,,0.218,,,,,,,,,0.000,,,503,,0.095,162.0,0.01,0.000,,,,,,,,,,,,0.00,5.345,3.4,0,,0.000,,0.0,,,,,,,,,,,,4.542,0,,0.0,13.6,0.027,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,2.298,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,5.318,0.000,,,,,0.0,,,,,,,
117,"""04511""","Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",13.6,1.0 tablespoon,1.026,1.744,,0.0,,,,,0,0.013,4.64,0.000,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.26,0.013,,,,,,,,0.000,,,503,0.013,0.000,60.0,0.00,,,,,,,,,,,,,0.00,10.230,1.0,0,,0.000,0.039,0.0,,,,,,0.013,0.0,,,,,1.730,0,,0.0,13.6,0.013,,,,0.0,120.0,,,,0.0,,0.052,0.0,,,0.0,,0.661,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,10.165,1.730,,0.000,0.0,,0.013,,,0,10.178,0.000,,,,,0.0,,,,,,,
118,"""04510""","Oil, safflower, salad or cooking, linoleic, (over 70%)",13.6,1.0 tbsp,0.844,10.149,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.26,0.000,,,,,,,,0.000,,,503,,0.000,60.0,0.00,,,,,,,,,,,,,0.00,1.952,1.0,0,,0.000,,0.0,,,,,,,,,,,,10.149,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,0.583,0.0,0.00,,,0.00,,,0.0,,,0.0,,,,,,0.0,,,,,,1.952,0.000,,,,,0.0,,,,,,,
119,"""04058""","Oil, sesame, salad or cooking",13.6,1.0 tablespoon,1.931,5.671,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.653,0.041,,,,,,,,0.000,,,503,,0.000,118.0,0.00,,,,,,,,,,,,,0.00,5.399,1.8,0,,0.000,,0.0,,,,,,,,,,,,5.617,0,,0.0,13.6,0.027,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,1.21,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,,,,,0.0,,,,,0,5.345,0.000,,,,,0.0,,,,,,,
120,"""04536""","Oil, sheanut",13.6,1.0 tablespoon,6.338,0.707,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,,,5.277,0.041,,,,,,,,0.000,,,503,,0.014,49.0,0.00,,,,,,,,,,,,,0.00,5.984,,0,0.177,0.000,,0.0,,,,,,,,,,,,0.666,0,,0.0,13.6,0.014,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,0.598,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,0.027,,,,5.916,0.000,,,,,0.0,,,,,,,
121,"""04531""","Oil, soybean lecithin",13.6,1.0 tablespoon,2.041,6.163,,0.0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.397,0.698,,,,,,,,,,,434,,0.014,,,,,,,,,,,,,,,0.00,1.493,25.0,0,,0.000,,0.0,,,,,,,,,,,,5.465,0,,,,,,,,0.0,104.0,,,,,,,,,,0.0,,,,0.00,47.6,,0.00,47.6,,0.0,,,0.0,,,,,,,,,,,0,1.438,,,,,,0.0,,,,,,,
122,"""04044""","Oil, soybean, salad or cooking",13.6,1.0 tbsp,2.128,7.853,,0.0,,,,,0,0.923,1.11,0.000,0.0,,,0.0,0.000,0.032,,,0.000,,,0.000,,,0,0.0,0.01,,,,,,,0,,,,,0.000,0.005,0.603,0.923,,,0,,,0,,0.000,,,503,,0.000,,,,0.072,,0,8.74,,0,,,,,,0.00,3.098,25.0,0,,0.000,0.050,0.0,2.90,,,,,,,,,,,6.929,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,0.049,0.0,,,0.0,,1.422,0.0,0.00,0.0,,0.00,0.0,,0.0,,0.072,0.0,,3.067,6.857,8,0.000,0.0,,,,,0,3.067,,0.0,,,,0.0,0.00,,0.0,,,,
123,"""04034""","Oil, soybean, salad or cooking, (partially hydrogenated)",13.6,1.0 tbsp,2.026,5.114,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.68,0.354,,,,,,,,0.000,,,503,,0.014,18.0,0.00,,,,,,,,,,,,,0.00,5.848,3.4,0,,0.000,,0.0,,,,,,,,,,,,4.746,0,,0.0,13.6,0.054,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,1.333,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,,,,,0.0,,,,,0,5.78,0.000,,,,,0.0,,,,,,,
124,"""04543""","Oil, soybean, salad or cooking, (partially hydrogenated) and cottonseed",13.6,1.0 tablespoon,2.448,6.542,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.503,0.381,,,,,,,,0.000,,,503,,0.041,21.0,0.00,,,,,,,,,,,,,0.00,4.012,3.4,0,,0.000,,0.0,,,,,,,,,,,,6.161,0,,0.0,13.6,0.027,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,1.904,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,,,,,0.0,,,,,0,3.985,0.000,,,,,0.0,,,,,,,
125,"""04584""","Oil, sunflower, high oleic (70% and over)",14.0,1.0 tbsp,1.38,0.532,,0.0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.605,0.027,,,,,,,,,,,518,,0.008,,,,,,,,,,,,,,,0.00,11.716,0.8,0,,0.000,0.140,0.0,,,,,,,,,,,,0.505,0,,,,,,,,0.0,124.0,,,,,,,,,,0.0,,,,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,,,,,,,,,,0,11.568,,,,,,0.0,,,,,,,
126,"""04060""","Oil, sunflower, linoleic (less than 60%)",13.6,1.0 tbsp,1.374,5.454,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,,,0.476,0.027,,,,,,,,0.000,,,503,,0.000,14.0,0.00,0.000,,,,,,,,,,,,0.00,6.174,0.7,0,,0.000,,0.0,,,,,,,,,,,,5.413,0,,0.0,13.6,0.027,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,0.734,0.0,0.00,,,0.00,,,0.0,,,0.0,,,,,,0.0,,,,,,6.161,0.000,,,,,0.0,,,,,,,
127,"""04506""","Oil, sunflower, linoleic, (approx. 65%)",13.6,1.0 tbsp,1.401,8.935,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.612,0.000,,,,,,,,0.000,,,503,,0.000,14.0,0.00,,,,,,,,,,,,,0.00,2.652,0.7,0,,0.000,,0.0,,,,,,,,,,,,8.935,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,0.802,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,,,,,0.0,,,,,0,2.652,0.000,,,,,0.0,,,,,,,
128,"""04545""","Oil, sunflower, linoleic, (partially hydrogenated)",13.6,1.0 tbsp,1.768,4.950,,0.0,,,,,0,,,,0.0,,,0.0,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.748,0.122,,,,,,,,0.000,,,503,,0.000,1.0,0.00,,,,,1.24,,0,,,,,,0.00,6.283,0.7,0,,0.000,,0.0,0.28,,,,,,,,,,,4.801,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,0.966,0.0,0.00,,,0.00,,,0.0,,,0.0,,,,,,0.0,,,,,,6.256,0.000,,,,,0.0,,,0.0,,,,
129,"""04516""","Oil, teaseed",13.6,1.0 tablespoon,2.87,3.128,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,,,0.422,0.095,,,,,,,,0.000,,,503,,0.014,14.0,0.00,,,,,,,,,,,,,0.00,7.004,,0,0.014,0.000,,0.0,,,,,,,,,,,,3.019,0,,0.0,13.6,0.068,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,2.38,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,6.786,0.000,,,,,0.0,,,,,,,
130,"""04515""","Oil, tomatoseed",13.6,1.0 tablespoon,2.679,7.222,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,,,0.598,0.313,,,,,,,,0.000,,,503,,0.027,14.0,0.00,,,,,,,,,,,,,0.00,3.101,,0,,0.000,,0.0,,,,,,,,,,,,6.909,0,,0.0,13.6,0.068,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,2.04,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,2.978,0.000,,,,,0.0,,,,,,,
131,"""04573""","Oil, ucuhuba butter",13.6,1.0 tbsp,11.587,0.394,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,,,0.136,0.000,,,,,,,,0.000,,,503,,8.622,13.0,0.00,,,,,,,,,,,,,0.00,0.911,,0,1.659,0.000,,0.0,,,,,,,,,,,,0.394,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,1.17,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.911,0.000,,,,,0.0,,,,,,,
132,"""04678""","Oil, vegetable, Natreon canola, high stability, non trans, high oleic (70%)",14.0,1.0 tbsp,0.912,2.394,,0.0,,,0.000,,,0.290,3.05,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.000,,,0.269,0.364,,,,,,,,,,,518,0.011,0.007,,,,0.097,0.00,,3.05,,,,,,0.000,,,10.079,,,0.000,,0.041,0.0,,0.034,,,,0.040,0.0,,,,,2.030,,,,,,0.023,,,0.0,124.0,0.020,,,,,,,,,,,,,,,,,,,0.0,,,,,,2.007,,,,,,0.0,,,9.796,,,,,,,,,,,,,
133,"""04669""","Oil, vegetable, soybean, refined",13.6,1.0 tablespoon,2.074,7.797,,0.0,,,,,0,0.889,1.11,0.000,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,0.006,0.544,0.957,,,,,,,,0.000,,,503,0.000,0.006,34.0,0.00,0.000,0.092,,0,,,,,,,,,0.00,3.091,25.0,0,,0.000,0.036,0.0,,,,,,0.003,0.0,,,,,6.841,0,,0.0,13.6,0.003,,,,0.0,120.0,,,,0.0,,0.033,0.0,,,0.0,,1.449,0.0,,,,,,,0.0,,,0.0,,3.070,6.816,,0.000,0.0,,,,,,3.07,0.000,,,,,0.0,,,,,,,
134,"""04528""","Oil, walnut",13.6,1.0 tbsp,1.238,8.609,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.272,1.414,,,,,,,,0.000,,,503,,0.000,24.0,0.00,,,,,,,,,,,,,0.00,3.101,2.0,0,,0.000,,0.0,,,,,,,,,,,,7.194,0,,0.0,13.6,0.014,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,0.952,0.0,0.00,0.1,,0.00,0.1,,0.0,,,0.0,,,,,,0.0,,,,,0,3.019,0.000,,,,,0.0,,,,,,,
135,"""04038""","Oil, wheat germ",4.5,1.0 tsp,0.846,2.777,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.022,0.310,,,,,,,,0.000,,,166,,0.005,25.0,0.00,,,,,,,,,,,,,0.00,0.679,1.1,0,,0.000,,0.0,,,,,,,,,,,,2.466,0,,0.0,4.5,0.022,,,,0.0,40.0,,,,0.0,,,0.0,,,0.0,,0.747,0.0,0.00,0.9,,0.00,0.9,,0.0,,,0.0,,,,,,0.0,,,,,0,0.657,0.000,,,,,0.0,,,,,,,
136,"""43331""","Salad dressing, bacon and tomato",15.0,1.0 tbsp,0.815,2.938,,0.3,0.006,,0.001,,0,,,,,,,,,,,,,,,,0.0,,4,,,,,,,1,,0,,,,0.105,0.004,,0.216,0.346,,,,,,,,,,,205,,0.013,,,,,,,,,,,,,0.003,0.000,0.01,1.262,10.4,2,0.002,0.012,,0.39,,0.000,,,,,,,,,,2.587,16,,,,,,,,32.0,49.0,,,,,,,,,,0.0,,,,0.00,2.5,,0.00,2.5,,0.3,,,0.0,,,,,,,,,0.0,,1,1.23,,,,,,0.0,,1.3,,,,,
137,"""04539""","Salad dressing, blue or roquefort cheese dressing, commercial, regular",15.0,1.0 tbsp,1.241,4.132,,0.52,0.002,,0.001,,1,,,,,,,,,,,,,,,,0.1,,4,0.0,,,,,,2,,0,,,,0.015,0.001,,0.366,0.479,,,,,,,,,,,304,,0.013,,,,,,,,,,,,,0.015,0.000,0.04,1.992,12.9,2,0.002,0.006,,0.48,,0.000,,,,,,,,,,3.648,13,0.4,,,,,,,11.0,73.0,,,,,,,,0,0.001,1.0,,,,0.00,2.7,,0.00,2.7,,0.72,,,0.0,0,,,,,,,,0.0,,1,1.967,,0.0,,,,0.0,,0.1,,,,,
138,"""42192""","Salad dressing, blue or roquefort cheese dressing, fat-free",17.0,1.0 tbsp,0.076,0.012,,1.26,0.007,,0.001,,0,,,,,,,,,,,,,,,,0.3,,0,,,,,,,1,,0,,,,0.019,0.003,,0.016,0.001,,,,,,,,,,,82,,0.011,,,,,,,,,,,,,0.028,0.000,0.04,0.075,0.0,1,0.002,0.008,0.000,0.58,,0.000,,,,,,,,,,0.009,33,0.0,,,,,,,3.0,20.0,,,,,,,,0,0.002,0.0,,,,0.00,2.8,,0.00,2.8,,4.35,,,0.0,,,,,,,,,0.0,,3,0.069,,,,,,0.0,,0.1,,,,,
139,"""42153""","Salad dressing, blue or roquefort cheese dressing, light",16.0,1.0 tbsp,0.1,0.137,,0.58,0.002,,0.001,,4,,,,,,,,,,,,,,,,0.0,,20,,,,,,,10,,0,,,,0.006,0.002,,0.027,0.010,,,,,,,,,,,58,,0.008,,,,,,,,,,,,,0.006,0.000,0.02,0.175,14.6,11,0.002,0.003,,0.67,,0.000,,,,,,,,,,0.126,8,,,,,,,,41.0,14.0,,,,,,,,0,,4.0,,,,0.00,2.7,,0.00,2.7,,2.11,,,1.0,0,,,,,,,,0.0,,1,0.17,,,,,,0.0,,,,,,,
140,"""43020""","Salad dressing, blue or roquefort cheese, low calorie",15.0,1.0 tbsp,0.386,0.363,,0.42,0.003,,0.006,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.007,0.002,,0.074,0.045,,,,,,,,,,,62,,0.053,,,,,,,,,,,,,0.015,0.000,0.03,0.267,0.8,0,0.008,0.003,,0.8,,0.000,,,,,,,,,,0.318,1,,,,,,,,0.0,15.0,,,,,,,,0,,0.0,,,,0.00,2.5,,0.00,2.5,,0.43,,,0.0,,,,,,,,,0.0,,1,0.247,,,,,,0.0,,0.0,,,,,
141,"""43215""","Salad dressing, buttermilk, lite",15.0,1.0 tablespoon,0.188,0.632,0.09,0.57,0.003,,0.000,,1,0.079,0.24,,,,,,,,,,,,,,0.2,,7,,,,,,,3,,0,,,,0.001,0.024,0.001,0.057,0.079,0.10,0.000,1,,0.000,1,,,,,127,0.000,0.002,,,,0.009,9.31,0,,,,,,,0.004,,0.00,0.419,5.2,3,0.000,0.004,0.004,0.44,,0.000,,,,0.002,168.0,0.000,,,0.0,0.553,20,,,,,,,,10.0,30.0,0.000,,,,,,,0,0.008,1.0,,,,0.00,2.4,,0.00,2.4,,3.2,,,0.0,0,0.409,0.544,1,0.129,,,,0.0,,1,0.409,,0.0,,,,0.0,,0.1,,,,0.16,
142,"""43015""","Salad dressing, caesar dressing, regular",14.7,1.0 tbsp,1.292,4.830,,0.41,0.001,,0.001,0.000,0,,,,,,,,,,,,,,,,0.1,,3,,,,,,,1,,0,,,,0.006,0.001,,0.363,0.566,,0.000,0,0.000,0.000,0,0.000,,,,333,,0.005,,,,,,,,,,,,,0.001,0.001,0.00,1.985,15.4,1,0.001,0.004,0.029,0.35,,0.000,,,,,,,,,,4.259,4,0.1,,,,,,,5.0,80.0,0.000,,,,,,,0,0.006,0.0,,,,0.00,2.3,,0.00,2.3,,0.49,,,0.0,1,,,,,,,,0.0,,0,1.959,,,,,,0.0,,0.0,,,,,
143,"""04705""","Salad dressing, caesar, fat-free",34.0,2.0 tbsp (1 NLEA serving),0.033,0.003,,3.0,0.011,,0.001,0.000,1,,,,,,,,,,0.000,,,,,0.000,0.1,,0,,,,,,0.0,0,,0,,,,0.010,0.006,0.000,0.007,0.001,,0.000,1,,0.000,1,,,,,186,,0.005,,,,,,,,,,,,,0.003,0.000,0.01,0.015,0.0,0,0.001,0.014,0.000,1.18,,0.000,0.0,,,,,,,,,0.002,16,,,,,,,,1.0,45.0,0.000,,,,,,,0,0.014,1.0,,,,0.00,0.8,,0.00,0.8,,10.45,,,0.0,,,,,,,,,0.0,,1,0.013,,,,,,0.0,,0.0,,,,,
144,"""43021""","Salad dressing, caesar, low calorie",15.0,1.0 tbsp,0.105,0.355,,2.45,0.002,,0.000,,0,,,,,,,,,,,,,,,,0.0,,0,,,,,,,0,,0,,,,0.006,0.002,,0.026,0.044,,,,,,,,,,,69,,0.004,,,,,,,,,,,,,0.002,0.001,0.00,0.169,,0,0.001,0.000,,0.53,,0.010,,,,,,,,,,0.309,4,0.1,,,,,,,1.0,16.0,,,,,,,,0,0.007,0.0,,,,0.00,2.6,,0.00,2.6,,2.79,,,0.0,,,,,,,,,0.0,,0,0.151,,,,,,0.0,,,,,,,
145,"""43016""","Salad dressing, coleslaw",19.0,1.0 tbsp,1.015,3.679,0.98,4.03,0.006,,0.000,0.000,1,0.467,0.59,,,,,,,,0.000,,,0.003,,0.003,0.0,0.000,9,0.0,,,,,,3,,0,,,,0.012,0.003,0.006,0.264,0.485,1.06,0.000,1,0.001,0.000,1,0.001,,,,321,0.005,0.005,,,,0.012,7.57,0,,,,0.000,1,0.001,0.010,0.000,0.02,1.407,12.6,3,0.001,0.001,0.019,0.45,,0.013,,,,0.009,162.0,0.002,,0.000,0.0,3.184,7,,,,,0.012,,1.96,12.0,77.0,0.001,,,,,,,0,0.003,1.0,,,,0.00,2.8,,0.00,2.8,,4.26,0.001,,0.0,0,1.344,3.170,,0.022,,,,0.0,,1,1.347,,0.0,0.000,0.004,0.016,0.0,,0.1,,,,0.0,0.003
146,"""42230""","Salad Dressing, coleslaw, reduced fat",17.0,1.0 tbsp,0.507,1.278,,6.58,0.002,,,,0,,,,,,,,,,,,,,,,0.1,,0,,,,,,,,,0,,,,0.043,0.000,,0.17,0.088,,,,,,,,,,,234,,0.003,,,,,,,,,,,,,0.002,0.000,0.02,1.462,6.7,0,0.000,0.003,,0.51,,0.000,,,,,,,,,,1.187,8,,,,,,,,0.0,56.0,,,,,,,,,0.001,0.0,,,,0.00,2.6,,0.00,2.6,,6.8,,,0.0,,,,,,,,,0.0,,1,1.445,,,,,,0.0,,,,,,,
147,"""04120""","Salad dressing, french dressing, commercial, regular",250.0,1.0 cup,15.232,57.380,15.38,43.58,0.095,,,,0,6.955,12.5,,,,,,,,0.000,,,0.045,,0.040,6.0,,0,,,,,,,,,0,,,,0.585,0.050,0.085,4.06,7.200,16.40,,0,0.003,,0,0.003,,,,4382,0.045,0.072,,,,0.158,98.35,230,,,,0.000,580,0.015,0.158,0.003,0.35,22.275,303.5,58,0.010,0.107,0.318,4.8,,0.122,,,,0.077,1652.0,0.040,,,0.0,50.102,270,0.8,,,,0.158,,10.00,1160.0,1048.0,0.007,,,,,,,,0.095,0.0,,,,0.00,11.5,,0.00,11.5,,46.98,0.003,,0.0,,21.508,49.885,,,,,,0.0,,18,21.547,,,0.003,0.035,0.203,0.0,,,,,,1.82,0.060
148,"""04141""","Salad dressing, french dressing, commercial, regular, without salt",15.0,1.0 tablespoon,0.847,3.154,0.80,2.39,0.003,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.028,0.000,,0.063,0.411,1.01,,0,,,0,,,,,288,,0.000,,,,,,,,,,,,,0.008,,0.00,1.265,18.2,3,,0.000,0.024,0.34,,0.000,,,,,,,,,0.0,2.744,10,,,,,,,,70.0,69.0,,,,,,,,,0.003,0.0,,,,,,,,,,2.34,,,0.0,,,,,,,,,,,,1.243,,0.0,,,,0.0,,,,,,0.0,
149,"""04367""","Salad dressing, french dressing, fat-free",16.0,1.0 tablespoon,0.006,0.010,0.81,2.63,0.002,,0.000,,2,,,,,,,,,,,,,0.001,,0.000,0.4,,0,,,,,,,,,0,,,,0.018,0.019,,0.002,0.003,0.75,,,,,,,,,,88,,0.000,,,,,,,,,,,,,0.004,,0.00,0.023,0.0,1,0.000,0.000,,0.38,,0.008,,,,,,,,,,0.007,13,,,,,,,,12.0,21.0,,,,,,,,0,0.004,2.0,,,,0.00,0.6,,0.00,0.6,,5.14,,,0.0,,,,,,,,,0.0,,0,0.008,,,,,,0.0,,,,,,,
150,"""42171""","Salad dressing, french dressing, reduced calorie",16.0,1.0 tbsp,0.3,1.204,,4.15,0.000,,0.000,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,0.002,,0.079,0.141,,,,,,,,,,,152,,0.002,,,,,,,,,,,,,,,0.00,0.485,0.8,2,,0.000,,0.38,,0.000,,,,,,,,,,1.061,13,,,,,,,,33.0,36.0,,,,,,,,0,0.011,0.0,,,,0.00,0.7,,0.00,0.7,,4.32,,,1.0,0,,,,,,,,0.0,,1,0.474,,,,,,0.0,,,,,,,
151,"""04020""","Salad dressing, french dressing, reduced fat",16.0,1.0 tablespoon,0.135,0.616,,2.7,0.004,0.002,0.000,,0,,,,0.003,,2.9,,,,,,,,,,0.2,,20,,,,,,,,,0,,,,0.075,0.026,,0.037,0.143,,,,,,,,0.002,,,148,,0.000,,,,,,,,,,,,,0.008,,0.00,0.723,2.8,4,0.000,0.009,,0.38,,0.000,,,,,,,,,,0.473,17,,0.002,1.84,0.000,,,,87.0,36.0,,0.000,,0.0,0.001,,0.3,0,0.018,0.0,0.002,0.098,3.0,0.00,0.6,0.002,0.00,0.6,0.002,5.0,,,0.0,,,,,,0.002,,0.000,0.0,0.002,1,0.705,0.001,,,,,0.0,,0.8,,,,,
152,"""04142""","Salad dressing, french dressing, reduced fat, without salt",16.0,1.0 tablespoon,0.176,0.805,2.00,4.55,0.004,,0.000,,0,,,,,,,,,,,,,,,,0.2,,20,,,,,,,,,0,,,,0.075,0.026,,0.048,0.187,2.51,,,,,,,,,,156,,0.000,,,,,,,,,,,,,0.008,,0.00,0.944,0.8,4,0.000,0.009,,0.38,,0.000,,,,,,,,,0.0,0.617,17,,,,,,,,87.0,37.0,,,,,,,,0,0.018,0.0,,,,,,,,,,4.68,,,0.0,,,,,,,,,,,,0.92,,,,,,0.0,,,,,,0.0,
