,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
208,"""01151""","Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)",245.0,1.0 cup,0.287,0.017,0.00,12.47,0.110,0.782,0.002,,12,,,,0.691,,7.6,0.0,,,,,,,,,,,0,,,,,,,2,,0,,8.26,0.0,0.230,0.032,,0.047,0.005,0.00,,,,,,,0.353,,0.00,353,,0.042,,,,,,,0.0,0.164,299.0,,,,0.446,0.000,1.23,0.115,0.0,5,0.007,0.091,,1.84,0.00,,0.0,,,,,,,,0.0,0.012,382.0,4.7,0.813,0.44,0.017,,,,37.0,86.0,,0.105,,5,0.417,,7.6,0,0.007,12.0,0.426,0.13,247.0,0.00,38.2,0.497,0.00,38.2,0.497,11.91,,,0.0,,,,,,0.235,,0.010,0.0,0.541,27.0,0.093,0.250,0.0,,,,0.0,,,0.0,0.216,0.005,12.47,
209,"""01078""","Milk, producer, fluid, 3.7% milkfat",244.0,1.0 cup,5.558,0.332,,,,,0.171,,12,,,,0.634,,,,,,,,,,,,0.0,,,,,,,,,76,,,,,,0.205,0.024,,1.083,0.129,,,,,,,,0.361,,,654,,0.898,0.0,0.12,0.073,,,,,,,,,,0.393,0.000,0.88,2.579,,81,0.251,0.102,,1.76,,0.000,,,,,,,,,,0.203,368.0,,0.776,8.93,0.200,,,,337.0,156.0,,0.112,,34,0.386,,4.9,0,0.010,12.0,0.483,2.35,227.0,,,,,,,11.35,,,,,,,,,0.29,,0.224,,,,2.247,0.217,,,,,,,,,,,,
210,"""01081""","Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",246.0,1.0 cup,3.031,0.182,,12.94,0.111,0.952,0.093,,15,,,,0.77,,,,,,,,,,,,,,0,,,,,,,,,,,,,0.248,0.02,,0.59,0.071,,,,,,,,0.438,,,571,,0.490,,,,,,,,,,,,,0.477,0.000,1.06,1.407,0.2,0,0.138,0.125,,2.14,,0.000,,,,,,,,,,0.111,448.0,,0.942,4.87,0.108,,,,12.0,138.0,,0.138,,20,0.47,,6.4,0,0.005,15.0,0.588,1.282,276.0,,,,,,,13.51,,,0.0,98,,,,,0.352,,0.123,2.5,0.649,39.0,1.225,0.263,,,,,0.0,,2.7,,,,,
211,"""01080""","Milk, reduced fat, fluid, 2% milkfat, with added nonfat milk solids and vitamin A and vitamin D",245.0,1.0 cup,2.928,0.174,,,,,0.091,,12,,,,0.676,,,,,,,,,,,,0.0,,,,,,,,,135,,,,,,0.221,0.02,,0.571,0.069,,,,,,,,0.385,,,522,,0.473,,,,,,,,,,,,,0.424,0.000,0.93,1.360,,137,0.132,0.11,,1.89,,0.000,,,,,,,,,,0.105,397.0,,0.826,4.7,0.105,,,,500.0,125.0,,0.12,,20,0.412,,5.6,0,0.005,12.0,0.517,1.237,245.0,,,,,,,12.18,,,,,,,,,0.309,,0.118,2.5,0.571,34.0,1.183,0.230,,,,,,,,,,,,
212,"""01152""","Milk, reduced fat, fluid, 2% milkfat, with added nonfat milk solids, without added vitamin A",245.0,1.0 cup,3.018,0.022,,,,,0.005,,12,,,,0.693,,,,,,,,,,,,0.0,,,,,,,,,39,,,,,,0.247,0.027,,0.064,0.007,,,,,,,,0.394,,,568,,0.059,,,,,,,,,,,,,0.475,,0.96,0.159,,42,0.007,0.113,,2.13,,,,,,,,,,,,0.11,446.0,,0.848,4.85,0.022,,,,184.0,137.0,,0.122,,20,0.421,,6.4,0,0.005,12.0,0.529,0.179,274.0,,,,,,,13.45,,,,,,,,,0.316,,0.012,,,,1.220,0.238,,,,,,,,,,,,
213,"""01079""","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",244.0,1.0 cup,3.067,0.178,0.02,12.35,0.095,0.764,0.098,,12,0.020,0.07,0.417,0.673,,8.3,0.0,0.190,0.005,0.01,1.810,0.691,0.012,,,,,0,,,,0.005,0,,134,,0,,8.05,0.0,0.224,0.015,0.027,0.593,0.020,0.02,0.037,12,0.007,0.037,12,0.007,0.344,,0.02,512,0.190,0.427,,,,0.017,217.67,0,0.0,0.159,293.0,,,,0.451,0.000,1.29,1.366,0.5,134,0.134,0.093,0.005,1.73,0.00,,2.9,,0,0.066,115.0,0.188,0.05,,0.0,0.151,342.0,2.2,0.795,4.83,0.066,,,,464.0,122.0,,0.102,,20,0.407,0.010,6.1,0,0.034,12.0,0.417,1.362,224.0,0.00,40.0,0.486,0.00,40.0,0.486,11.71,,,0.0,120,1.049,0.134,0,0.869,0.229,,0.120,2.9,0.527,27.0,1.240,0.244,0.0,,,,0.0,,0.5,0.0,0.212,0.049,12.22,
214,"""01174""","Milk, reduced fat, fluid, 2% milkfat, without added vitamin A and vitamin D",246.0,1.0 cup,3.092,0.180,0.02,12.45,0.096,0.770,0.098,,12,0.020,0.07,0.421,0.679,,8.4,0.0,0.192,0.005,0.01,1.825,0.696,0.012,,,,,0,,,,0.005,0,,66,,0,,8.12,0.0,0.226,0.015,0.027,0.598,0.020,0.02,0.034,12,0.007,0.034,12,0.007,0.347,,0.02,517,0.192,0.430,,,,0.017,219.46,0,0.0,0.160,295.0,,,,0.455,0.000,1.30,1.378,0.5,69,0.135,0.093,0.005,1.75,0.00,,,,0,0.066,116.0,0.189,0.05,,0.0,0.153,344.0,2.2,0.802,4.87,0.066,,,,251.0,123.0,,0.103,,20,0.411,0.010,6.2,0,0.034,12.0,0.421,1.373,226.0,0.00,40.3,0.490,0.00,40.3,0.490,11.81,,,0.0,2,1.058,0.135,0,0.876,0.231,,0.121,0.0,0.531,27.0,1.247,0.246,0.0,,,,0.0,,0.5,0.0,0.214,0.049,12.32,
215,"""01109""","Milk, sheep, fluid",245.0,1.0 cup,11.277,0.755,,,,,0.355,,17,,,,1.257,,,,,,,,,,,,0.0,,,,,,,,,108,,,,,,1.022,0.113,,2.203,0.311,,,,,,,,0.657,,,1105,,1.617,,,,,,,,,,,,,0.870,,1.74,4.224,,108,0.586,0.147,,2.35,,,,,,,,,,,,0.443,336.0,,1.421,17.15,0.314,,,,360.0,265.0,,0.206,,66,0.688,,4.2,0,0.044,17.0,0.828,3.974,387.0,,,,,,,13.13,,,,,,,,,0.485,,0.980,,,,3.817,0.409,,,,,,,,,,,,
216,"""01077""","Milk, whole, 3.25% milkfat, with added vitamin D",244.0,1.0 cup,4.551,0.476,0.00,12.32,0.112,0.730,0.183,,12,,,,0.644,,,0.0,,,,,,,,,,,0,2.4,0.00,0.261,,,0.000,110,,0,,,,0.217,0.061,0.000,0.891,0.183,0.00,0.000,12,,0.000,12,,0.327,,0.00,620,,0.725,,,,,,,0.0,0.151,276.0,,,,0.412,0.000,1.10,1.981,0.7,112,0.188,0.088,0.000,1.63,0.00,,3.2,0.000,,,,,,,0.0,0.293,322.0,1.5,0.759,7.93,0.000,,,,395.0,149.0,,0.098,,24,0.388,0.000,9.0,0,0.010,12.0,0.398,2.023,205.0,0.00,34.9,0.464,0.00,34.9,0.464,11.71,,,0.0,124,,,,,0.22,,0.183,3.2,0.503,24.0,1.981,0.232,0.0,,,,0.0,,,0.0,0.203,0.183,12.32,
217,"""01211""","Milk, whole, 3.25% milkfat, without added vitamin A and vitamin D",244.0,1.0 cup,4.551,0.476,0.00,12.32,0.112,0.730,0.183,,12,,,,0.644,,,0.0,,,,,,,,,,,0,2.4,0.00,0.261,,,0.000,110,,0,,,,0.217,0.061,0.000,0.891,0.183,0.00,0.000,12,,0.000,12,,0.327,,0.00,625,,0.725,,,,,,,0.0,0.151,276.0,,,,0.412,0.000,1.10,1.981,0.7,112,0.188,0.088,0.000,1.63,0.00,,0.2,0.000,,,,,,,0.0,0.293,322.0,1.5,0.759,7.98,0.000,,,,395.0,149.0,,0.098,,24,0.388,0.000,9.0,0,0.010,12.0,0.398,2.023,205.0,0.00,34.9,0.464,0.00,34.9,0.464,11.66,,,0.0,5,,,,,0.22,,0.183,0.2,0.503,24.0,1.981,0.232,0.0,,,,0.0,,,0.0,0.203,0.183,12.32,
218,"""01250""","Nutritional supplement for people with diabetes, liquid",227.0,1.0 can,0.527,0.897,,5.99,0.375,,,,0,,,,,,,,,,,,,,,,5.0,,0,,,,,,,375,,5,,,,4.996,0.499,,0.134,0.007,,,,,,,,,,,835,,0.000,,,,,,,,,,,,,0.424,0.000,1.50,5.262,20.0,375,0.000,0.499,,2.04,,0.000,2.5,,,,,,,,,0.89,400.0,,,,,,,,1248.0,200.0,,,,,,,,,0.220,100.0,,,,1.50,137.3,,1.50,137.3,,26.97,,,0.0,100,,,,,,,,2.5,,100.0,5.235,,,,,,52.0,,59.9,,,,,
219,"""01185""","Parmesan cheese topping, fat free",5.0,1.0 tablespoon,0.155,0.009,,0.07,0.003,,0.005,,1,,,,,,,,,,,,,,,,,,0,,,,,,,2,,0,,,,0.010,0.001,,0.03,0.004,,,,,,,,,,,77,,0.025,,,,,,,,,,,,,0.003,0.000,0.06,0.072,0.0,2,0.007,0.005,,0.32,,0.000,,,,,,,,,,0.006,30.0,,,,,,,,8.0,18.0,,,,,,,,0,,1.0,,,,0.00,0.8,,0.00,0.8,,2.0,,,0.0,,,,,,,,,0.0,,2.0,0.063,,,,,,0.0,,,,,,,
220,"""01224""","Protein supplement, milk based, Muscle Milk Light, powder",50.0,2.0 scoop,0.543,0.620,,2.0,0.500,,,,0,,,,,,,,,,,,,,,,1.0,,0,,,,,,,525,,0,,,,7.000,0.7,,0.327,0.021,,,,,,,,,,,828,,0.000,,,,,,,,,,,,,0.600,0.000,2.10,4.237,0.2,525,0.000,0.7,,2.0,,0.054,3.5,,,,,,,,,0.598,420.0,,,,,,,,1750.0,198.0,,,,,,,,,,140.0,,,,2.10,40.8,,2.10,40.8,,11.0,,,0.0,140,,,,,,,,3.5,,140.0,4.074,,,,,,0.0,,21.0,,,,,
221,"""01223""","Protein supplement, milk based, Muscle Milk, powder",11.0,1.0 tbsp,0.171,0.195,,0.63,0.079,,,,0,,,,,,,,,,,,,,,,0.8,,0,,,,,,,82,,0,,,,1.100,0.11,,0.103,0.007,,,,,,,,,,,189,,0.000,,,,,,,,,,,,,0.094,0.000,0.33,1.332,0.1,82,0.000,0.11,,0.4,,0.017,0.6,,,,,,,,,0.188,124.0,,,,,,,,275.0,45.0,,,,,,,,,,22.0,,,,0.33,9.0,,0.33,9.0,,2.04,,,0.0,22,,,,,,,,0.6,,22.0,1.280,,,,,,0.0,,3.3,,,,,
222,"""01200""",Reddi Wip Fat Free Whipped Topping,4.0,1.0 tablespoon,0.115,0.012,,0.64,0.006,,0.005,,1,,,,,,,,,,,,,,,,0.0,,0,,,,,,,2,,0,,,,0.015,0.001,,0.022,0.005,,,,,,,,,,,25,,0.018,,,,,,,,,,,,,0.025,0.000,0.06,0.050,0.0,2,0.005,0.005,,0.02,,0.000,,,,,,,,,,0.007,4.0,,,,,,,,7.0,6.0,,,,,,,,0,,1.0,,,,,0.0,,,0.0,,1.0,,,0.0,,,,,,,,,0.0,,0.0,0.050,,,,,,0.0,,,,,,,
223,"""01180""","Sour cream, fat free",12.0,1.0 tablespoon,0.000,,,0.05,0.005,,0.000,,1,,,,,,,,,,,,,,,,,,0,,,,,,,9,,0,,,,0.008,0.002,,0.0,,,,,,,,,,,,37,,0.000,,,,,,,,,,,,,0.018,0.000,0.04,,0.0,9,0.000,0.002,,0.08,,0.000,,,,,,,,,,0.0,15.0,,,,,,,,31.0,9.0,,,,,,,,0,,1.0,,,,0.00,2.3,,0.00,2.3,,1.87,,,0.0,,,,,,,,,0.0,,1.0,0.000,,,,,,0.0,,,,,,,
224,"""01074""","Sour cream, imitation, cultured",28.35,1.0 oz,5.044,0.016,,1.88,0.000,0.067,,,0,,,,0.055,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,0.016,,0.636,0.000,,,,,,,,0.029,,,247,,0.954,5.0,0.11,0.003,,,,,,,,,,,,0.00,0.167,1.4,0,2.307,0.0,,0.09,,0.000,,,,,,,,,,0.016,46.0,,0.077,5.53,0.000,,,,0.0,59.0,,0.009,,0,0.039,,0.7,,0.031,0.0,0.042,0.562,13.0,,0.0,0.042,,0.0,0.042,1.88,,,0.0,,,,,,0.027,,0.285,0.0,0.049,2.0,0.167,0.020,,,,,0.0,,,,,,,
225,"""01179""","Sour cream, light",12.0,1.0 tablespoon,0.792,0.048,,0.03,0.005,,0.024,,1,,,,,,,,,,,,,,,,,,0,,,,,,,11,,0,,,,0.008,0.002,,0.154,0.019,,,,,,,,,,,68,,0.127,,,,,,,,,,,,,0.014,0.000,0.05,0.372,0.1,11,0.036,0.002,,0.08,,0.000,0.0,,,,,,,,,0.029,25.0,,,,,,,,39.0,16.0,,,,,,,,0,,1.0,,,,0.00,2.3,,0.00,2.3,,0.85,,,0.0,1,,,,,,,,0.0,,1.0,0.319,,,,,,0.0,,0.1,,,,,
226,"""01178""","Sour cream, reduced fat",12.0,1.0 tablespoon,1.044,0.060,,0.04,0.005,,0.032,,1,,,,,,,,,,,,,,,,,,0,,,,,,,14,,0,,,,0.008,0.001,,0.204,0.024,,,,,,,,,,,91,,0.169,,,,,,,,,,,,,0.029,0.000,0.04,0.492,0.1,14,0.048,0.002,,0.11,,0.000,0.0,,,,,,,,,0.037,25.0,,,,,,,,52.0,22.0,,,,,,,,0,,1.0,,,,0.00,2.3,,0.00,2.3,,0.84,,,0.0,1,,,,,,,,0.0,,1.0,0.424,,,,,,0.0,,0.1,,,,,
227,"""01058""","Sour dressing, non-butterfat, cultured, filled cream-type",12.0,1.0 tbsp,1.593,0.056,,0.56,0.005,0.038,0.000,,1,,,,0.031,,,,,,,,,,,,,,0,,,,,,,0,,0,,,,0.009,0.001,,0.517,0.000,,,,,,,,0.018,,,89,,0.335,2.0,0.0,,,,,,,,,,,0.020,0.000,0.04,0.235,0.5,0,0.271,0.002,,0.09,,0.000,,,,,,,,,,0.056,19.0,,0.038,1.99,0.010,,,,1.0,21.0,,0.005,,1,0.019,,0.3,0,0.000,1.0,0.024,0.338,10.0,0.00,1.8,0.021,0.00,1.8,0.021,0.56,,,0.0,,,,,,0.014,,0.099,0.0,0.026,1.0,0.225,0.011,,,,,0.0,,0.1,,,,,
228,"""01113""","Whey, acid, dried",57.0,1.0 cup,0.195,0.012,,41.87,0.355,0.636,0.005,,19,,,,0.575,,,,,,,,,,,,,,0,,,,,,,10,,0,,,,0.661,0.029,,0.034,0.002,,,,,,,,0.336,,,809,,0.026,,,,,,,,,,,,,1.174,0.000,1.43,0.085,0.0,10,0.003,0.353,,6.14,,0.000,,,,,,,,,,0.01,1305.0,,0.398,0.31,0.015,,,,34.0,193.0,,0.137,,2,0.171,,15.6,0,0.009,19.0,0.331,0.085,769.0,0.00,128.2,0.308,0.00,128.2,0.308,41.87,,,0.0,,,,,,0.186,,0.006,0.0,0.330,113.0,0.065,0.131,,,,,0.0,,0.5,,,,,
229,"""01112""","Whey, acid, fluid",246.0,1.0 cup,0.140,0.010,,12.6,0.103,0.177,0.002,,5,,,,0.16,,,,,,,,,,,,,,0,,,,,,,5,,0,,,,0.194,0.007,,0.025,0.000,,,,,,,,0.093,,,246,,0.020,,,,,,,,,,,,,0.344,0.000,0.44,0.062,0.0,5,0.002,0.103,,1.5,,0.000,,,,,,,,,,0.007,352.0,,0.111,0.22,0.010,,,,17.0,59.0,,0.039,,2,0.047,,4.4,0,0.005,5.0,0.093,0.062,192.0,,,,,,,12.6,,,0.0,,,,,,0.052,,0.005,,,,0.047,0.037,,,,,0.0,,0.2,,,,,
230,"""01115""","Whey, sweet, dried",145.0,1.0 cup,0.992,0.049,,107.97,0.753,1.720,0.013,,17,,,,1.494,,,,,,,,,,,,,,0,,,,,,,12,,0,,,,1.824,0.102,,0.141,0.013,,,,,,,,1.185,,,2140,,0.151,,,,,,,,,,,,,3.202,0.000,3.44,0.431,0.1,12,0.017,0.847,,12.11,,0.000,,,,,,,,,,0.036,3016.0,,1.14,1.55,0.048,,,,44.0,512.0,,0.297,,9,0.526,,39.4,0,0.013,17.0,1.043,0.473,1351.0,0.00,326.2,0.902,0.00,326.2,0.902,107.97,,,0.0,,,,,,0.544,,0.026,0.0,1.011,255.0,0.364,0.344,,,,,0.0,,2.2,,,,,
231,"""01114""","Whey, sweet, fluid",246.0,1.0 cup,0.566,0.027,,12.64,0.089,0.192,0.007,,2,,,,0.167,,,,,,,,,,,,,,0,,,,,,,7,,0,,,,0.182,0.01,,0.081,0.007,,,,,,,,0.133,,,276,,0.086,,,,,,,,,,,,,0.389,0.000,0.69,0.246,0.0,7,0.010,0.076,,1.3,,0.000,,,,,,,,,,0.02,396.0,,0.128,0.89,0.027,,,,30.0,66.0,,0.032,,5,0.059,,4.7,0,0.002,2.0,0.116,0.271,113.0,0.00,39.4,0.101,0.00,39.4,0.101,12.64,,,0.0,,,,,,0.062,,0.015,,,,0.207,0.039,,,,,0.0,,0.2,,,,,
232,"""43268""","Whipped cream substitute, dietetic, made from powdered mix",80.0,1.0 cup,2.549,0.926,,8.48,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,0.018,,0.645,0.062,,,,,,,,,,,334,,0.348,,,,,,,,,,,,,,,0.00,1.086,,0,0.857,0.0,,0.16,,0.000,,,,,,,,,,0.862,21.0,,,,,,,,0.0,80.0,,,,,,,,,,0.0,,,,,0.0,,,0.0,,8.48,,,0.0,,,,,,,,,0.0,,1.0,1.074,,,,,,0.0,,,,,,,
233,"""42135""","Whipped topping, frozen, low fat",75.0,1.0 cup,8.455,0.202,,17.7,0.015,,0.000,,2,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.075,0.007,,1.778,0.086,,,,,,,,,,,704,,1.459,,,,,,,,,,,,,0.068,0.000,0.15,0.628,2.4,3,3.431,0.015,,0.45,,0.000,,,,,,,,,,0.116,76.0,,,,,,,,56.0,168.0,,,,,,,,0,,2.0,,,,,0.0,,,0.0,,17.7,,,0.0,,,,,,,,,0.0,,5.0,0.535,,,,,,0.0,,,,,,,
234,"""01187""","Yogurt, chocolate, nonfat milk",170.0,1.0 container (6 oz),0.000,,,25.45,0.080,,0.000,,20,,,,,,,,,,,,,,,,2.0,,0,,,,,,,0,,3,,,,0.379,0.355,,0.0,,,,,,,,,,,,797,,0.000,,,,,,,,,,,,,0.365,0.000,0.85,,,0,0.000,0.08,,2.33,,0.000,,,,,,,,,,0.0,576.0,,,,,,,,0.0,190.0,,,,,,,,0,,20.0,,,,0.00,25.8,,0.00,25.8,,40.0,,,0.0,,,,,,,,,0.0,,68.0,0.000,,,,,,39.0,,0.0,,,,,
235,"""01222""","Yogurt, chocolate, nonfat milk, fortified with vitamin D",170.0,1.0 container (6 oz),0.000,,,25.45,0.080,,0.000,,20,,,,,,,,,,,,,,,,2.0,,0,,,,,,,0,,3,,,,0.379,0.355,,0.0,,,,,,,,,,,,797,,0.000,,,,,,,,,,,,,0.365,0.000,0.85,,,0,0.000,0.08,,2.33,,0.000,2.0,,,,,,,,,0.0,576.0,,,,,,,,0.0,190.0,,,,,,,,0,,20.0,,,,0.00,25.8,,0.00,25.8,,40.0,,,0.0,80,,,,,,,,2.0,,68.0,0.000,,,,,,39.0,,0.0,,,,,
236,"""01235""","Yogurt, frozen, flavors not chocolate, nonfat milk, with low-calorie sweetener",68.0,0.5 cup,0.332,0.020,,8.57,0.027,,0.006,,8,,,,,,,,,,,,,,,,1.4,,0,,,,,,,1,,0,,,,0.136,0.138,,0.071,0.006,,,,,,,,,,,294,,0.048,,,,,,,,,,,,,0.122,0.000,0.33,0.139,0.2,1,0.006,0.027,,1.09,,0.000,,,,,,,,,,0.014,231.0,,,,,,,,12.0,71.0,,,,,,,,0,,8.0,,,,0.00,2.1,,0.00,2.1,,13.4,,,0.0,,,,,,,,,0.0,,27.0,0.127,,,,,,0.0,,0.5,,,,,
237,"""43261""","Yogurt, fruit variety, nonfat",170.0,1.0 container (6 oz),0.202,0.027,,32.3,0.068,0.843,0.002,,15,,,,0.746,,,,,,,,,,,,0.0,,14,,,,,,,3,,0,,,,0.170,0.019,,0.032,0.010,,,,,,,,0.343,,,678,,0.029,,,,,,,,,,,,,0.306,0.000,0.80,0.085,1.9,3,0.005,0.068,,1.7,,0.000,,,,,,,,,,0.017,330.0,1.2,0.988,0.34,0.012,,,,20.0,162.0,,0.048,,3,0.42,,10.2,0,0.060,15.0,0.457,0.093,202.0,0.00,27.9,0.518,0.00,27.9,0.518,32.3,,,0.0,,,,,,0.257,,0.007,0.0,0.692,26.0,0.070,0.207,,,,,0.0,,1.2,,,,,
238,"""01218""","Yogurt, fruit variety, nonfat, fortified with vitamin D",170.0,1.0 container (6 oz),0.202,0.027,,32.3,0.068,0.843,0.002,,15,,,,0.746,,,,,,,,,,,,0.0,,14,,,,,,,3,,0,,,,0.170,0.019,,0.032,0.010,,,,,,,,0.343,,,678,,0.029,,,,,,,,,,,,,0.306,0.000,0.80,0.085,1.9,3,0.005,0.068,,1.7,,0.000,2.2,,,,,,,,,0.017,330.0,1.2,0.988,0.34,0.012,,,,20.0,162.0,,0.048,,3,0.42,,10.2,0,0.060,15.0,0.457,0.093,202.0,0.00,27.9,0.518,0.00,27.9,0.518,32.3,,,0.0,88,,,,,0.257,,0.007,2.2,0.692,26.0,0.070,0.207,,,,,0.0,,1.2,,,,,
239,"""01121""","Yogurt, fruit, low fat, 10 grams protein per 8 ounce",170.0,1.0 container (6 oz),1.185,0.053,,32.38,0.063,0.748,0.037,,15,,,,0.666,,15.3,,,,,,,,,,,,0,,,,,,,17,,0,,,,0.161,0.136,,0.178,0.015,,,,,,,,0.304,,,724,,0.194,,,,,,,,,,,,,0.303,0.000,0.80,0.505,0.2,17,0.063,0.068,,1.73,,0.000,0.0,,,,,,,,,0.037,332.0,1.4,0.881,1.84,0.041,,,,61.0,173.0,,0.043,,7,0.376,,5.3,0,0.111,15.0,0.405,0.5,202.0,0.00,23.8,0.461,0.00,23.8,0.461,32.38,,,0.0,2,,,,,0.224,,0.053,0.0,0.615,26.0,0.420,0.184,,,,,0.0,,1.2,,,,,
240,"""01217""","Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",170.0,1.0 container (6 oz),1.185,0.053,,32.38,0.063,0.748,0.037,,15,,,,0.666,,15.3,,,,,,,,,,,,0,,,,,,,17,,0,,,,0.161,0.136,,0.178,0.015,,,,,,,,0.304,,,724,,0.194,,,,,,,,,,,,,0.303,0.000,0.80,0.505,0.2,17,0.063,0.068,,1.73,,0.000,2.2,,,,,,,,,0.037,332.0,1.4,0.881,1.84,0.041,,,,61.0,173.0,,0.043,,7,0.376,,5.3,0,0.111,15.0,0.405,0.5,202.0,0.00,23.8,0.461,0.00,23.8,0.461,32.38,,,0.0,88,,,,,0.224,,0.053,2.2,0.615,26.0,0.420,0.184,,,,,0.0,,1.2,,,,,
241,"""01122""","Yogurt, fruit, low fat, 11g protein/8 oz",170.0,1.0 container (6 oz),1.545,0.068,,,,,0.049,,17,,,,0.741,,15.3,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.178,0.136,,0.233,0.020,,,,,,,,0.34,,,748,,0.253,,,,,,,,,,,,,0.337,,0.88,0.658,,,0.082,0.076,,1.75,,,,,,,,,,,,0.048,367.0,,0.979,2.4,0.053,,,,102.0,178.0,,0.046,,10,0.416,,5.3,0,0.111,17.0,0.451,0.653,226.0,,,,,,,31.62,,,,,,,,,0.248,,0.068,,,,0.547,0.204,,,,,,,,,,,,
242,"""01216""","Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D",170.0,1.0 container (6 oz),1.261,0.056,,31.69,0.058,0.682,0.039,,15,,,,0.607,,15.3,,,,,,,,,,,,0,,,,,,,19,,0,,,,0.146,0.134,,0.19,0.017,,,,,,,,0.277,,,706,,0.206,,,,,,,,,,,,,0.275,0.000,0.73,0.537,0.2,19,0.066,0.063,,1.58,,0.000,2.2,,,,,,,,,0.039,301.0,,0.802,1.95,0.043,,,,68.0,168.0,,0.037,,8,0.342,,4.8,0,0.109,15.0,0.369,0.532,185.0,0.00,25.8,0.418,0.00,25.8,0.418,31.69,,,0.0,88,,,,,0.204,,0.056,2.2,0.559,22.0,0.447,0.168,,,,,0.0,,1.0,,,,,
