,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
75,"""08353""","Cereals ready-to-eat, QUAKER, MOTHER'S Cinnamon Oat Crunch",60.0,1.0 cup (1 NLEA serving),0.492,0.876,,15.22,0.252,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,0,,,,,,1.134,,,,,,,,,,,,,,,958,,,,,,,,,,,,,,,0.066,,0.00,0.894,,1,,,,1.38,,,,,,,,,,,,,,,,,,,,,10,229.0,,,,,,,,0.0,,22.0,,,,,,,,,,47.87,,,,,,,,,,,,0.0,,64.0,,,,,,,,,,,,,,
76,"""08355""","Cereals ready-to-eat, QUAKER, MOTHER'S COCOA BUMPERS",33.0,1.0 cup (1 NLEA serving),0.102,0.218,,14.23,0.05,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,0,,,,,,0.35,,,,,,,,,,,,,,,528,,,,,,,,,,,,,,,0.017,,0.00,0.106,,3,,,,0.58,,,,,,,,,,,,,,,,,,,,,61,126.0,,,,,,,,0.0,,5.0,,,,,,,,,,29.67,,,,,,,,,,,,0.0,,20.0,,,,,,,,,,,,,,
77,"""08354""","Cereals ready-to-eat, QUAKER, MOTHER'S GRAHAM BUMPERS",28.0,0.75 cup (1 NLEA serving),0.078,0.193,,12.41,0.045,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,0,,,,,,0.314,,,,,,,,,,,,,,,444,,,,,,,,,,,,,,,0.014,,0.00,0.092,,2,,,,0.73,,,,,,,,,,,,,,,,,,,,,45,106.0,,,,,,,,0.0,,4.0,,,,,,,,,,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,"""08351""","Cereals ready-to-eat, QUAKER, MOTHER'S PEANUT BUTTER BUMPERS Cereal",33.0,1.0 cup (1 NLEA serving),0.479,0.743,,9.67,0.059,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,0,,,,,,0.891,,,,,,,,,,,,,,,562,,,,,,,,,,,,,,,0.023,,0.00,1.026,,3,,,,0.95,,,,,,,,,,,,,,,,,,,,,52,134.0,,,,,,,,0.0,,8.0,,,,,,,,,,26.29,,,,,,,,,,,,0.0,,24.0,,,,,,,,,,,,,,
79,"""08352""","Cereals ready-to-eat, QUAKER, MOTHER'S Toasted Oat Bran cereal",32.0,0.75 cup (1 NLEA serving),0.285,0.582,,4.98,0.176,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,0.576,,,,,,,,,,,,,,,499,,,,,,,,,,,,,,,0.102,,0.00,0.528,,1,,,,1.31,,,,,,,,,,,,,,,,,,,,,20,119.0,,,,,,,,,,,,,,,,,,,,24.13,,,,,,,,,,,,0.0,,44.0,,,,,,,,,,,,,,
80,"""08627""","Cereals ready-to-eat, QUAKER, Natural Granola Apple Cranberry Almond",49.0,0.5 cup (1 NLEA serving),0.554,1.470,,13.44,0.167,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,857,,,,,,,,,,,,,,,0.127,,0.07,3.131,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,9,205.0,,,,,,,,,,,,,,,,,,,,36.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,"""08214""","Cereals ready-to-eat, QUAKER, Oatmeal Squares",56.0,1.0 cup (1 NLEA serving),0.489,0.853,,9.35,0.382,,0.0,,11,,,,,,,,,,,,,,,,4.6,,76,,,,,,,199,,0,,,,5.359,0.265,,0.026,0.038,,,,,,,,,,,888,,0.004,,,,,,,,,,,,,0.476,,0.00,0.893,0.9,199,0.008,0.493,,1.83,,0.000,,,,,,,,,,0.813,200.0,,,,,,,,665,212.0,,,,,,,,394.0,1.703,404.0,,,,0.0,17.7,,0.0,17.7,,43.55,,,0.0,,,,,,,,,0.0,,64.0,0.886,,,,,,0.0,,6.4,,,,,
82,"""08215""","Cereals ready-to-eat, QUAKER, Oatmeal Squares, cinnamon",56.0,1.0 cup (1 NLEA serving),0.493,0.868,,9.34,0.42,,0.0,,10,,,,,,,,,,,,,,,,4.9,,76,,,,,,,198,,0,,,,5.326,0.257,,0.029,0.039,,,,,,,,,,,888,,0.004,,,,,,,,,,,,,0.47,,0.00,,0.9,198,0.009,0.493,,1.71,,0.000,,,,,,,,,,0.829,201.0,,,,,,,,662,212.0,,,,,,,,396.0,,407.0,,,,0.0,17.7,,0.0,17.7,,43.73,,,0.0,,,,,,,,,0.0,,64.0,0.886,,,,,,0.0,,6.7,,,,,
83,"""08218""","Cereals ready-to-eat, QUAKER, QUAKER 100% Natural Granola with Oats, Wheat, Honey, and Raisins",51.0,0.5 cup (1 NLEA serving),0.571,1.219,,12.56,0.193,,0.0,,17,,,,,,,,,,,,,,,,4.8,,58,,,,,,,,,0,,,,1.081,0.162,,0.099,0.260,,,,,,,,,,,879,,0.004,,,,,,,,,,,,,0.133,0.000,0.08,2.994,3.3,0,0.004,0.117,0.013,0.97,,0.000,,,,,,,,,,0.959,256.0,69.0,,,,,,,4,210.0,,,,,,,,0.0,1.286,17.0,,,,0.0,16.2,,0.0,16.2,,38.08,,,0.0,,,,,,,,,0.0,,56.0,2.927,,,,,,0.0,,0.3,,,,,
84,"""08018""","Cereals ready-to-eat, QUAKER, QUAKER CRUNCHY BRAN",27.0,0.75 cup (1 NLEA serving),0.548,0.332,,5.58,0.137,,0.004,,5,,,,,,,,,,,,,,,,4.1,,286,,,,,,,,,0,,,,5.505,0.032,,0.022,0.009,,,,,,,,,,,374,,0.097,,,,,,,,,,,,,0.467,,0.00,0.210,0.1,2,0.257,0.55,,0.92,,0.000,,,,,,,,,,0.323,65.0,,,,,,,,42,89.0,,,,,,,,414.0,0.097,420.0,,,,0.0,2.6,,0.0,2.6,,22.59,,,12.0,0,,,,,,,,0.0,,16.0,0.208,,,,,,0.0,,,,,,,
85,"""08549""","Cereals ready-to-eat, QUAKER, QUAKER Honey Graham LIFE Cereal",32.0,0.75 cup (1 NLEA serving),0.246,0.427,,7.4,0.442,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,5.893,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,0.501,,0.00,0.448,,,,,,1.17,,,,,,,,,,,,,,,,,,,,,12,119.0,,,,,,,,,,,,,,,,,,,,25.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,"""08210""","Cereals ready-to-eat, QUAKER, QUAKER OAT CINNAMON LIFE",32.0,0.75 cup (1 NLEA serving),0.246,0.416,,8.06,0.438,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,5.83,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,0.496,,0.00,0.438,,1,,,,1.1,,,,,,,,,,,,,,,,,,,,,11,120.0,,,,,,,,416.0,,422.0,,,,,,,,,,25.29,,,,,,,,,,,,0.0,,29.0,,,,,,,0.0,,0.0,,,,,
87,"""08049""","Cereals ready-to-eat, QUAKER, QUAKER OAT LIFE, plain",32.0,0.75 cup (1 NLEA serving),0.266,0.454,,6.22,0.41,,0.0,,6,,,,,,,,,,,,,,,,2.1,,32,,,,,,,,,0,,,,5.498,0.089,,0.018,0.020,,,,,,,,,,,501,,0.002,,,,,,,,,,,,,0.477,,0.00,0.474,0.4,1,0.004,0.576,,1.14,,0.000,,,,,,,,,,0.435,91.0,,,,,,,,13,120.0,,,,,,,,412.0,0.747,418.0,,,,0.0,7.7,,0.0,7.7,,24.88,,,0.0,0,,,,,,,,0.0,,31.0,0.471,,,,,,0.0,,,,,,,
88,"""08066""","Cereals ready-to-eat, QUAKER, QUAKER Puffed Rice",14.0,0.75 cup (1 NLEA serving),0.045,0.048,,0.0,0.062,,0.0,,1,,,,,,,,,,,,,,,,0.2,,0,,,,,,,,,0,,,,0.493,0.033,,0.003,0.008,,,,,,,,,,,224,,0.001,,,,,,,,,,,,,0.037,,0.00,0.025,0.0,0,,0.0,,0.06,,0.000,,,,,,,,,,0.04,16.0,,,,,,,,0,54.0,,,,,,,,21.0,,22.0,,,,0.0,0.8,,0.0,0.8,,12.29,,,0.0,,,,,,,,,0.0,,4.0,0.025,,,,,,0.0,,,,,,,
89,"""08146""","Cereals ready-to-eat, QUAKER, QUAKER Puffed Wheat",15.0,1.0 cup (1 NLEA serving),0.062,0.161,,0.21,0.096,,0.0,,5,,,,,,,,,,,,,,,,1.4,,0,,,,,,,,,0,,,,0.793,0.068,,0.002,0.006,,,,,,,,,,,230,,0.001,,,,,,,,,,,,,0.06,0.000,0.06,0.047,0.3,0,0.000,0.02,,0.23,,0.000,,,,,,,,,,0.12,55.0,,,,,,,,2,55.0,,,,,,,,18.0,,23.0,,,,0.0,4.9,,0.0,4.9,,11.46,,,0.0,,,,,,,,,0.0,,20.0,0.039,,,,,,0.0,,,,,,,
90,"""08365""","Cereals ready-to-eat, QUAKER, Shredded Wheat, bagged cereal",63.0,3.0 biscuits (1 NLEA serving),0.255,0.766,,0.51,0.142,,,,,,,,,,,,,,,,,,,,7.4,,,,,,,,,,,,,,,3.301,,,,,,,,,,,,,,,917,,,,,,,,,,,,,,,0.066,,0.00,0.192,,0,,,,0.97,,,,,,,,,,,,,,,,,,,,,0,219.0,,,,,,,,0.0,,32.0,,,,,,,,,,51.04,,,,,,,,,,,,0.0,,108.0,,,,,,,,,,,,,,
91,"""08059""","Cereals ready-to-eat, QUAKER, SWEET CRUNCH/QUISP",27.0,1.0 cup (1 NLEA serving),1.199,0.231,,11.71,0.413,,0.008,,5,,,,,,,,,,,,,,,,0.6,,196,,,,,,,5,,0,,,,5.503,0.019,,0.043,0.006,,,,,,,,,,,459,,0.224,,,,,,,,,,,,,0.468,,0.00,0.188,0.1,6,0.593,0.55,,0.65,,0.000,,,,,,,,,,0.224,50.0,,,,,,,,40,110.0,,,,,,,,415.0,0.088,420.0,,,,0.0,1.6,,0.0,1.6,,22.96,,,8.0,0,,,,,,,,0.0,,15.0,0.187,,,,,,0.0,,,,,,,
92,"""08216""","Cereals ready-to-eat, QUAKER, Toasted Multigrain Crisps",57.0,1.0 cup (1 NLEA serving),0.519,1.163,,9.31,0.41,,0.0,,11,,,,,,,,,,,,,,,,5.8,,177,,,,,,,204,,0,,,,5.575,0.181,,0.031,0.049,,,,,,,,,,,886,,0.006,,,,,,,,,,,,,0.467,,0.00,0.901,1.2,205,0.009,0.507,,2.06,,0.000,,,,,,,,,,1.114,250.0,,,,,,,,698,212.0,,,,,,,,409.0,2.195,420.0,,,,0.0,14.0,,0.0,14.0,,42.69,,,5.0,0,,,,,,,,0.0,,96.0,0.889,,,,,,0.0,,6.6,,,,,
93,"""08505""","Cereals ready-to-eat, RALSTON Corn Biscuits",30.0,1.0 cup (NLEA serving),0.058,0.104,0.00,2.85,0.456,0.311,,,,,,,0.016,,,0.0,,,0.0,0.469,0.200,,,0.000,0.8,,,0.0,0.07,0.177,,,,318,,,,,,6.55,0.022,0.000,0.006,,0.00,0.0,,,0.0,,,0.073,,0.00,472,,0.000,,,,,,,0.03,0.059,113.0,,,,0.509,0.000,1.50,0.040,0.0,328,0.000,0.669,,1.12,0.00,0.000,2.5,0.000,,,,,0.00,,,0.098,60.0,2.1,0.28,0.32,0.000,,,,1250,113.0,0.000,0.009,,0,0.057,0.000,0.7,,,,0.076,0.052,11.0,,,,,,,25.74,,,0.0,100,,,,,0.047,,0.000,2.5,0.089,4.0,0.04,0.049,0.0,,,,,,,0.09,0.031,0.000,0.0,
94,"""08506""","Cereals ready-to-eat, RALSTON Corn Flakes",28.0,1.0 cup (1 NLEA serving),0.064,0.082,0.38,2.2,1.255,0.284,,,,,,,0.012,,,0.0,,,0.0,0.426,0.180,,,0.000,0.8,,,0.0,0.05,0.162,,,,269,,,,,,5.889,0.021,0.000,0.014,0.005,0.41,0.0,,,0.0,,,0.065,,0.11,450,,0.000,,,,,,,0.02,0.055,1.0,,,,0.487,0.000,1.50,0.030,0.0,275,0.000,0.534,,0.53,0.00,,2.0,0.000,,,,,0.00,,,0.078,30.0,0.3,0.262,0.25,0.000,,,,1000,108.0,0.000,0.01,16.92,0,0.047,0.000,0.6,,,,0.069,0.050,9.0,,,,,,,24.64,,,11.0,80,,,,,0.037,,0.000,2.0,0.085,2.0,0.03,0.048,0.0,,,,,,,0.07,0.031,0.000,0.0,
95,"""08025""","Cereals ready-to-eat, RALSTON CRISP RICE",33.0,1.0 cup (1 NLEA serving),0.119,0.097,0.20,4.0,0.676,0.196,0.0,,1,,,,0.056,,,0.0,,,0.0,0.456,0.368,,,0.000,0.2,,0,0.0,0.02,0.139,,,,375,,0,,,,9.559,0.049,0.000,0.024,0.000,0.22,0.0,339,,0.0,339,,0.094,,0.18,529,,0.004,,,,,,,0.01,0.108,2.0,,,,0.425,0.000,1.80,0.080,0.0,375,0.000,0.639,,0.73,0.00,,2.5,0.000,,,,,,,0.0,0.097,35.0,,0.136,0.42,0.000,,,,1250,126.0,0.000,0.031,,0,0.08,0.000,5.9,199.0,0.363,200.0,0.099,0.090,32.0,1.8,2.0,0.121,1.8,2.0,0.121,28.45,,,0.0,100,,,,,0.178,,0.000,2.5,0.144,8.0,0.08,0.055,0.1,,,,0.0,,21.3,0.05,0.047,0.000,0.0,
96,"""08507""","Cereals ready-to-eat, RALSTON Crispy Hexagons",29.0,1.0 cup (1 NLEA serving),0.076,0.101,0.01,4.0,0.525,0.232,,,,,,,0.039,,,0.0,,,0.0,0.404,0.255,,,0.000,0.4,,,0.0,0.03,0.135,,,,362,,,,,,7.0,0.038,0.000,0.009,0.004,0.00,0.0,,,0.0,,,0.072,,0.00,460,,0.000,,,,,,,0.02,0.079,2.0,,,,0.595,0.000,2.10,0.056,0.0,364,0.000,0.7,,0.66,0.00,,2.5,0.000,,,,,0.00,,,0.098,65.0,,0.165,0.28,0.000,,,,1250,110.0,0.000,0.019,,0,0.054,0.000,0.6,,,,0.076,0.068,18.0,,,,,,,25.17,,,0.0,100,,,,,0.087,,0.000,2.5,0.099,5.0,0.056,0.047,0.0,,,,,,,0.06,0.039,0.000,0.0,
97,"""08504""","Cereals ready-to-eat, RALSTON Enriched Wheat Bran flakes",29.0,1.0 serving (NLEA serving size = 0.75 cup),0.126,0.401,0.66,4.98,1.367,0.196,,,,,,,0.043,,,0.0,,0.006,0.0,0.822,0.281,,,0.000,4.9,,,0.0,,0.130,,,,154,,,,,,26.264,0.100,0.000,0.007,0.025,0.59,0.0,,,0.0,,,,,0.11,474,,0.000,,,,,,,0.7,0.142,13.0,,,,2.114,0.000,6.00,0.128,0.8,154,0.000,1.972,,1.2,0.00,,2.5,0.000,,,,,0.00,,,0.376,183.0,35.9,0.302,0.97,0.000,,,,514,113.0,0.000,0.04,,0,0.057,0.000,2.7,,,,0.099,0.119,155.0,,,,,,,23.13,,,,,,,,,0.114,,0.000,2.5,0.135,55.0,0.123,0.069,0.0,,,,,,,0.0,0.037,,0.0,
98,"""08074""","Cereals ready-to-eat, RALSTON TASTEEOS",28.0,1.0 cup (1 NLEA serving),0.259,0.500,,1.0,0.375,0.238,0.0,,5,,,,0.103,,,,,,0.0,0.659,0.413,,,0.000,3.0,,37,,,,,,,300,,0,,,,5.0,0.120,0.000,0.018,0.017,,0.0,336,,0.0,336,,0.116,,,463,,0.004,,,,,,,,,,,,,0.425,0.002,1.50,0.500,0.4,300,0.000,0.5,,1.2,,0.008,2.0,0.000,,,,,,,,0.481,170.0,5.7,0.214,1.5,0.000,,,,1000,111.0,0.000,0.041,,0,0.074,0.000,13.2,195.0,0.756,200.0,0.124,0.236,150.0,1.5,4.2,0.151,1.5,4.2,0.151,21.27,,,0.0,80,,,,,0.192,,0.000,2.0,0.169,40.0,0.481,0.066,,,,,0.0,,6.0,,,,,
99,"""08156""","Cereals ready-to-eat, rice, puffed, fortified",14.0,1.0 cup,0.018,,,,,,,,,,,,0.038,,2.7,,,,,,,,,,0.2,,,,,,,,,0,,,,,,4.942,0.024,,,,,,,,,,,0.045,,,235,,,,,,,,,,,,,,,0.252,,0.00,,,,,,,0.06,,,,,,,,,,,,,,,0.037,0.07,,,,,0,56.0,,0.013,,0,0.05,,1.5,0.0,0.210,3.0,0.047,,14.0,,,,,,,12.57,,,,,,,,,0.073,,,,,,,,,,,,,,,,,,,
100,"""08085""","Cereals ready-to-eat, SUN COUNTRY, KRETSCHMER Honey Crunch Wheat Germ",14.0,2.0 tbsp (1 NLEA serving),0.19,0.678,,3.0,0.188,,0.0,,45,,,,,,,,,,,,,,,,1.4,,101,,,,,,,,,0,,,,0.662,0.101,,0.005,0.077,,,,,,,,,,,218,,0.001,,,,,,,,,,,,,0.097,,0.00,0.146,0.5,1,0.000,0.07,,0.58,,0.000,,,,,,,,,,0.601,135.0,,,,,,,,13,52.0,,,,,,,,40.0,2.223,85.0,,,,0.0,22.8,,0.0,22.8,,8.14,,,0.0,,,,,,,,,0.0,,38.0,0.142,,,,,,0.0,,0.8,,,,,
101,"""08363""","Cereals ready-to-eat, SUN COUNTRY, KRETSCHMER Toasted Wheat Bran",16.0,0.25 cup (1 NLEA serving),0.123,0.435,,,,,,,,,,,,,,,,,,,,,,,6.6,,,,,,,,,0,,,,,,3.299,0.174,,,,,,,,,,,,,,134,,,,,,,,,,,,,,,0.072,,0.04,0.128,,0,,,,0.97,,,,,,,,,,,,,,,,,,,,,0,32.0,,,,,,,,,,,,,,,,,,,,9.52,,,,,,,,,,,,0.0,,97.0,,,,,,,,,,,,,,
102,"""08366""","Cereals ready-to-eat, SUN COUNTRY, KRETSCHMER Wheat Germ, Regular",14.0,2.0 tbsp (1 NLEA serving),0.232,0.837,,1.0,0.276,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,0,,,,,,0.781,0.087,,,,,,,,,,,,,,214,,,,,,,,,,,,,,,0.109,,0.03,0.175,,1,,,,0.67,,,,,,,,,,,,,,,,,,,,,18,51.0,,,,,,,,44.0,2.671,94.0,,,,,,,,,,6.91,,,,,,,,,,,,0.0,,44.0,,,,,,,,,,,,,,
103,"""08435""","Cereals ready-to-eat, UNCLE SAM CEREAL",55.0,0.75 cup (1 NLEA serving),0.52,3.293,0.12,0.86,0.373,,0.0,,29,,,,,,,,,,0.0,,,,,0.000,11.2,,182,,,,,,,,,0,,,,2.642,0.414,0.000,0.126,2.366,0.23,0.0,29,,0.0,29,,,,,797,,0.000,,,,,,,,,,,,,0.07,,0.00,0.780,1.0,0,0.000,0.526,0.008,1.22,,0.000,,,,,,,,,0.0,0.927,245.0,136.6,,,,,,,0,190.0,,,,,,,,0.0,1.985,29.0,,,,0.0,27.2,,0.0,27.2,,36.18,,,0.0,,,,,,,,,0.0,,113.0,0.765,,0.0,,,,0.0,,1.3,,,,0.0,
104,"""42237""","Cereals ready-to-eat, WEETABIX whole grain cereal",35.0,2.0 biscuits (1 NLEA serving),0.168,0.409,,2.0,0.675,,0.0,,16,,,,,,,,,,,,,,,,4.0,,75,,,,,,,,,0,,,,2.0,0.218,,0.008,0.020,,,,,,,,,,,544,,0.001,,,,,,,,,,,,,0.343,,0.00,0.122,0.6,0,0.000,0.161,,0.42,,0.000,,,,,,,,,,0.387,150.0,,,,,,,,3,130.0,,,,,,,,0.0,,16.0,,,,0.0,11.1,,0.0,11.1,,28.52,,,0.0,,,,,,,,,0.0,,32.0,0.115,,,,,,0.0,,,,,,,
105,"""43245""","Cereals ready-to-eat, wheat and bran, presweetened with nuts and fruits",55.0,1.0 cup (1 NLEA serving),0.44,1.261,,12.98,0.374,,0.0,,10,,,,,,,,,,0.0,,,,,0.000,5.3,,0,,,,,,,226,,0,,,,5.0,0.260,0.000,0.1,0.040,,0.0,163,,0.0,163,,,,,886,,0.003,,,,,,,,,,,,,0.423,0.000,1.50,1.073,0.9,226,0.002,0.501,0.000,1.43,,0.000,,,,,,,,,,1.22,210.0,,,,,,,,750,212.0,,,,,,,,90.0,1.361,100.0,,,,1.5,15.7,,1.5,15.7,,41.91,,,0.0,40,,,,,,,,1.0,,66.0,1.061,,,,,,0.0,,,,,,,
106,"""08084""","Cereals ready-to-eat, wheat germ, toasted, plain",28.35,1.0 oz,0.519,1.877,,2.21,0.473,0.560,0.0,,100,,,,0.524,,,,,,,,,,,,4.3,,224,,,,,,,,,0,,,,1.585,0.176,,0.017,0.227,,,,,,,,0.345,,,453,,0.003,,,,,,,,,,,,,0.232,,0.00,0.425,1.1,1,0.000,0.277,,1.42,,0.000,,,,,,,,,,1.65,268.0,,0.439,3.03,0.011,,,,29,108.0,,0.113,,0,0.251,,18.4,0.0,5.658,100.0,0.302,0.496,325.0,0.0,50.6,0.393,0.0,50.6,0.393,14.06,,,0.0,,,,,,0.666,,0.000,0.0,0.427,91.0,0.417,0.230,,,,,0.0,,1.7,,,,,
107,"""08157""","Cereals ready-to-eat, wheat, puffed, fortified",12.0,1.0 cup,0.024,,,,,,,,,,,,0.049,,3.2,,,,,,,,,,0.5,,,,,,,,,0,,,,,,4.236,0.049,,,,,,,,,,,0.054,,,183,,,,,,,,,,,,,,,0.216,,0.00,,,,,,,0.18,,,,,,,,,,,,,,,0.184,0.14,,,,,0,44.0,,0.027,,0,0.053,,14.8,0.0,0.211,4.0,0.075,,43.0,,,,,,,9.55,,,,,,,,,0.085,,,,,,,,,,,,,,,,,,,
108,"""08161""","Cereals, corn grits, white, regular and quick, enriched, cooked with water, with salt",257.0,1.0 cup,0.17,0.424,,0.31,0.221,0.542,0.0,,36,,,,0.085,,143.9,,,,,,,,,,2.1,,3,,,,,,,,,0,,,,2.053,0.000,,0.01,0.000,,,,,,,,0.136,,,766,,0.000,,,,,,,0.26,0.123,3.0,,,,0.149,,0.00,0.164,,0,0.000,0.118,,0.39,0.00,,,,,,,,,,,0.424,69.0,0.5,0.396,1.18,0.000,,,,0,182.0,,0.026,36.85,0,0.17,,8.0,36.0,0.095,72.0,0.144,0.159,51.0,0.0,6.7,0.195,0.0,6.7,0.195,37.93,,,0.0,,,,,,0.167,,0.000,0.0,0.203,18.0,0.164,0.129,,,,,0.0,,,,,,,
109,"""08091""","Cereals, corn grits, white, regular and quick, enriched, cooked with water, without salt",257.0,1.0 cup,0.17,0.424,0.00,0.31,0.221,0.542,0.0,,36,,,,0.085,,,0.0,,,0.0,0.838,0.252,,,0.000,2.1,,3,0.0,0.10,0.326,,,,,,0,,,,2.053,0.000,,0.01,,0.00,0.0,98,,0.0,98,,0.136,,0.00,766,,0.000,,,,,,,0.26,0.123,3.0,,,,0.149,,0.00,0.164,,0,0.000,0.118,,0.39,0.00,,,,,,,,,,0.0,0.424,69.0,0.5,0.396,1.18,0.000,,,,0,182.0,,0.026,36.85,0,0.17,0.000,8.0,36.0,0.095,72.0,0.144,0.159,51.0,0.0,6.7,0.195,0.0,6.7,0.195,37.93,,,0.0,,,,,,0.167,,0.000,0.0,0.203,18.0,0.164,0.129,0.0,,,,0.0,,,0.39,0.095,0.000,0.0,
110,"""08090""","Cereals, corn grits, white, regular and quick, enriched, dry",9.7,1.0 tbsp,0.033,0.085,0.00,0.06,0.123,0.112,0.0,,4,,,,0.015,,,0.0,,,0.0,0.166,0.049,,,0.000,0.4,,0,0.0,0.03,0.065,,,,,,0,,,,0.433,0.003,0.000,0.003,0.003,0.00,0.0,26,,0.0,26,,0.027,,0.00,150,,0.000,,,,,,,0.07,0.025,0.0,,,,0.033,,0.00,0.031,,0,0.000,0.023,,0.06,0.00,0.000,,,,,,,,,0.0,0.082,14.0,0.1,0.086,0.17,0.000,,,,0,36.0,0.000,0.006,6.62,0,0.017,0.000,1.6,13.0,0.014,17.0,0.028,0.030,11.0,0.0,1.4,0.036,0.0,1.4,0.036,7.67,,,0.0,,,,,,0.027,,0.000,0.0,0.037,3.0,0.031,0.023,0.0,,,,0.0,,,0.09,0.018,0.000,0.0,
