,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg)_x,"Tocotrienol, alpha (mg)_x",Alanine (g)_x,Menaquinone-4 (µg)_y,"Tocotrienol, alpha (mg)_y",Alanine (g)_y,Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ)_x,"Fatty acids, total trans-monoenoic (g)_x",14:0 (g)_x,Energy (kJ)_y,"Fatty acids, total trans-monoenoic (g)_y",14:0 (g)_y,"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
240,"""05647""","Ostrich, inside strip, cooked",85.0,1.0 serving ( 3 oz ),1.454,0.629,,0.0,0.204,2.028,,,,,,,2.204,,,,,,,,,,,,,,0,,,,,,,,,0,0.445,24.96,0.0,6.259,0.130,,0.374,0.034,,,,,,,,1.095,,,582,,0.034,582,,0.034,,,,,,,,,,0.256,,5.47,1.479,,0,,,,0.72,,,,,,,,,,,,0.459,311,,1.301,3.62,0.323,,,,0.0,139.0,,0.223,,82.0,0.812,,32.2,0.0,0.016,14,1.186,1.045,215,,,,,,,0.0,,,0.0,,,,,,1.708,,,,,,1.156,0.627,,,,,0.0,,,,,,,
241,"""05646""","Ostrich, inside strip, raw",85.0,1.0 serving (cooked from 4 oz raw),0.785,0.502,,0.0,0.181,1.636,,,,,,,1.778,,,,,,,,,0.009,,0.002,,,0,,,,,,,,,0,0.36,20.14,0.0,4.36,0.123,0.008,0.138,0.044,,0.004,8,,0.004,8,,0.883,,,452,,0.025,452,,0.025,,,,,,,,,,0.265,0.009,4.59,1.002,,0,0.001,0.473,0.003,1.04,,,,,,,,,,,,0.392,280,,1.05,2.44,0.230,,,,0.0,108.0,,0.179,,62.0,0.655,,31.9,0.0,0.016,8,0.957,0.605,192,,,,,,,0.0,,,0.0,,,,,,1.377,,,,,,0.751,0.506,,,,,0.0,,,,,,,
242,"""05648""","Ostrich, outside leg, raw",85.0,1.0 serving (cooked from 4 oz raw),0.518,0.365,,0.0,0.174,1.578,,,,,,,1.716,,,,,,,,,,,,,,0,,,,,,,,,0,0.347,19.43,0.0,4.207,0.121,,0.153,0.009,,,,,,,,0.853,,,410,,0.009,410,,0.009,,,,,,,,,,0.257,,4.43,0.501,,0,,,,0.53,,,,,,,,,,,,0.221,274,,1.013,1.67,0.102,,,,0.0,98.0,,0.173,,55.0,0.632,,31.1,0.0,0.015,7,0.923,0.357,188,,,,,,,0.0,,,0.0,,,,,,1.329,,,,,,0.399,0.488,,,,,0.0,,,,,,,
243,"""05650""","Ostrich, outside strip, cooked",85.0,1.0 serving ( 3 oz ),1.216,0.374,,0.0,0.198,1.972,,,,,,,2.143,,,,,,,,,,,,,,0,,,,,,,,,0,0.433,24.27,0.0,6.084,0.131,,0.323,0.025,,,,,,,,1.064,,,557,,0.025,557,,0.025,,,,,,,,,,0.249,,5.32,1.352,,0,,,,0.71,,,,,,,,,,,,0.289,312,,1.265,3.26,0.264,,,,0.0,133.0,,0.217,,79.0,0.789,,32.3,0.0,0.016,14,1.153,0.867,216,,,,,,,0.0,,,0.0,,,,,,1.659,,,,,,1.088,0.609,,,,,0.0,,,,,,,
244,"""05649""","Ostrich, outside strip, raw",85.0,1.0 serving (cooked from 4 oz raw),0.655,0.393,,0.0,0.178,1.613,,,,,,,1.754,,,,,,,,,,,0.001,,,0,,,,,,,,,0,0.354,19.86,0.0,4.299,0.125,0.002,0.151,0.037,,0.003,7,,0.003,7,,0.871,,,426,,0.022,426,,0.022,,,,,,,,,,0.262,0.007,4.53,0.743,,0,0.001,0.467,0.002,0.96,,,,,,,,,,,,0.296,283,,1.035,1.88,0.138,,,,0.0,102.0,,0.177,,67.0,0.646,,32.2,0.0,0.016,7,0.944,0.473,195,,,,,,,0.0,,,0.0,,,,,,1.358,,,,,,0.592,0.499,,,,,0.0,,,,,,,
245,"""05652""","Ostrich, oyster, cooked",85.0,1.0 serving ( 3 oz ),1.437,0.433,,0.0,0.200,1.990,,,,,,,2.162,,,,,,,,,,,,,,0,,,,,,,,,0,0.437,24.49,0.0,6.14,0.153,,0.484,0.025,,,,,,,,1.074,,,565,,0.025,565,,0.025,,,,,,,,,,0.252,,5.37,1.232,,0,,,,0.7,,,,,,,,,,,,0.306,348,,1.277,3.37,0.204,,,,0.0,135.0,,0.218,,76.0,0.796,,39.5,0.0,0.020,14,1.164,0.927,239,,,,,,,0.0,,,0.0,,,,,,1.674,,,,,,1.028,0.615,,,,,0.0,,,,,,,
246,"""05651""","Ostrich, oyster, raw",85.0,1.0 serving ( cooked from 4 oz raw),1.037,0.518,,0.0,0.165,1.488,,,,,,,1.618,,,,,,,,,,,,,,0,,,,,,,,,0,0.327,18.32,0.0,3.965,0.111,,0.221,0.034,,,,,,,,0.803,,,445,,0.034,445,,0.034,,,,,,,,,,0.241,,4.17,1.062,,0,,,,0.53,,,,,,,,,,,,0.365,252,,0.955,3.12,0.281,,,,0.0,106.0,,0.163,,62.0,0.596,,28.7,0.0,0.014,7,0.87,0.782,173,,,,,,,0.0,,,0.0,,,,,,1.253,,,,,,0.782,0.460,,,,,0.0,,,,,,,
247,"""05653""","Ostrich, round, raw",85.0,1.0 serving (cooked from 4 oz raw),0.689,0.442,,0.0,0.168,1.519,,,,,,,1.651,,,,,,,,,,,,,,0,,,,,,,,,0,0.333,18.69,0.0,4.047,0.118,,0.212,0.017,,,,,,,,0.82,,,411,,0.009,411,,0.009,,,,,,,,,,0.246,,4.26,0.723,,0,,,,0.53,,,,,,,,,,,,0.281,268,,0.974,2.04,0.145,,,,0.0,99.0,,0.167,,60.0,0.608,,30.4,0.0,0.015,7,0.888,0.468,184,,,,,,,0.0,,,0.0,,,,,,1.278,,,,,,0.578,0.469,,,,,0.0,,,,,,,
248,"""05654""","Ostrich, tenderloin, raw",85.0,1.0 serving (cooked from 4 oz raw),0.994,0.637,,0.0,0.168,1.524,,,,,,,1.657,,,,,,,,,,,,,,0,,,,,,,,,0,0.335,18.76,0.0,4.061,0.120,,0.272,0.034,,,,,,,,0.823,,,438,,0.034,438,,0.034,,,,,,,,,,0.247,,4.28,1.045,,0,,,,0.62,,,,,,,,,,,,0.408,272,,0.978,2.71,0.204,,,,0.0,105.0,,0.167,,68.0,0.61,,30.9,0.0,0.015,7,0.892,0.689,187,,,,,,,0.0,,,0.0,,,,,,1.283,,,,,,0.842,0.471,,,,,0.0,,,,,,,
249,"""05656""","Ostrich, tip trimmed, cooked",85.0,1.0 serving ( 3 oz ),0.85,0.374,,0.0,0.197,1.968,,,,,,,2.139,,,,,,,,,,,,,,0,,,,,,,,,0,0.432,24.22,0.0,6.072,0.129,,0.238,0.017,,,,,,,,1.062,,,515,,0.034,515,,0.034,,,,,,,,,,0.248,,5.31,0.825,,0,,,,0.71,,,,,,,,,,,,0.255,308,,1.262,2.18,0.178,,,,0.0,123.0,,0.216,,72.0,0.788,,31.9,0.0,0.016,13,1.151,0.578,213,,,,,,,0.0,,,0.0,,,,,,1.656,,,,,,0.646,0.609,,,,,0.0,,,,,,,
250,"""05655""","Ostrich, tip trimmed, raw",85.0,1.0 serving ( cooked from 4 oz raw),0.731,0.383,,0.0,0.167,1.509,,,,,,,1.64,,,,,,,,,,,,,,0,,,,,,,,,0,0.331,18.57,0.0,4.021,0.116,,0.161,0.017,,,,,,,,0.814,,,405,,0.025,405,,0.025,,,,,,,,,,0.245,,4.23,0.672,,0,,,,0.52,,,,,,,,,,,,0.246,264,,0.968,1.95,0.178,,,,0.0,97.0,,0.166,,61.0,0.604,,29.9,0.0,0.015,7,0.882,0.544,181,,,,,,,0.0,,,0.0,,,,,,1.27,,,,,,0.493,0.467,,,,,0.0,,,,,,,
251,"""05658""","Ostrich, top loin, cooked",85.0,1.0 serving ( 3 oz ),1.122,0.323,,0.0,0.195,1.942,0.0,,13,,,,2.111,,,,,,,,,,,,,,0,,,,,,,,,0,0.427,23.9,0.0,5.993,0.126,,0.315,0.017,,,,,,,,1.048,,,551,,0.025,551,,0.025,,,,,,,,,,0.246,0.000,5.24,1.08,2.9,0,0.0,0.457,,0.71,,0.000,,,,,,,,,,0.238,300,,1.246,3.29,0.212,,,,0.0,132.0,,0.213,,79.0,0.777,,31.1,0.0,0.015,13,1.136,0.782,208,,,,,,,0.0,,,0.0,,,,,,1.635,,0.000,,,,0.867,0.600,,,,,0.0,,,,,,,
252,"""05657""","Ostrich, top loin, raw",85.0,1.0 serving (cooked from 4 oz raw),1.02,0.493,,0.0,0.166,1.497,,,,,,,1.627,,,,,,,,,,,,,,0,,,,,,,,,0,0.329,18.42,0.0,3.987,0.116,,0.178,0.043,,,,,,,,0.808,,,423,,0.051,423,,0.051,,,,,,,,,,0.243,,4.2,0.901,,0,,,,0.62,,,,,,,,,,,,0.323,265,,0.961,2.51,0.281,,,,0.0,101.0,,0.164,,64.0,0.599,,30.1,0.0,0.015,7,0.875,0.790,182,,,,,,,0.0,,,0.0,,,,,,1.26,,,,,,0.62,0.462,,,,,0.0,,,,,,,
253,"""05282""","Pate de foie gras, canned (goose liver pate), smoked",13.0,1.0 tbsp,1.878,0.109,,,,,,,,,,,0.112,,,,,,,,,,,,0.0,,,,,,,,,130,,,,,,0.326,0.052,,0.595,0.001,,,,,,,,0.066,,,251,,0.038,251,,0.038,,,,,,,,,,0.039,0.000,1.22,3.329,,130,0.004,0.008,,0.4,,0.000,,,,,,,,,,0.074,18,,0.073,5.7,0.182,,,,433.0,60.0,,0.021,,20.0,0.052,,5.7,0.0,0.016,8,0.079,1.228,26,,,,,,,0.61,,,,,,,,,0.091,,0.000,,,,3.125,0.039,,,,,,,,,,,,
254,"""05155""","Pheasant, breast, meat only, raw",85.0,3.0 oz,0.935,0.468,,,,,,,,,,,1.896,,,,,,,,,,,,0.0,,,,,,,,,37,,,,,,7.271,0.039,,0.272,0.06,,,,,,,,1.037,,,473,,0.025,473,,0.025,,,,,,,,,,0.101,0.000,0.71,0.884,,37,0.034,0.629,,1.1,,0.000,,,,,,,,,,0.408,206,,0.756,2.76,0.153,,,,125.0,113.0,,0.288,,49.0,0.679,,14.2,0.0,0.013,3,1.164,0.570,170,,,,,,,0.0,,,,,,,,,1.26,,0.000,,,,0.731,0.825,,,,,,,,,,,,
255,"""43283""","Pheasant, cooked, total edible",140.0,"1.0 cup, chopped or diced",5.471,1.659,,0.0,0.098,,0.0,,7,,,,,,,,,,,,,,,,,,0,,,,,,,80,,0,,,,10.542,0.118,,1.186,0.182,,,,,,,,,,,1397,,0.164,1397,,0.164,,,,,,,,,,0.252,0.000,1.01,7.878,6.9,80,0.091,1.05,,1.82,,0.000,0.3,,,,,,,,,1.477,379,16.7,,,,,,,266.0,335.0,,,,,,,,0.0,,7,,,,0.0,120.1,,0.0,120.1,,0.0,,,0.0,10,,,,,,,,0.3,,31.0,5.617,,0.0,,,,0.0,,3.2,,,,,
256,"""05156""","Pheasant, leg, meat only, raw",99.0,1.0 unit (yield from 1 lb ready-to-eat pheasant),1.445,0.723,,,,,,,,,,,2.012,,,,,,,,,,,,0.0,,,,,,,,,58,,,,,,3.663,0.107,,0.426,0.089,,,,,,,,1.101,,,555,,0.040,555,,0.040,,,,,,,,,,0.208,0.000,0.83,1.366,,58,0.059,0.733,,1.43,,0.000,,,,,,,,,,0.634,293,,0.802,4.26,0.238,,,,193.0,133.0,,0.306,,79.0,0.721,,15.1,0.0,0.020,10,1.235,0.871,277,,,,,,,0.0,,,,,,,,,1.337,,0.000,,,,1.129,0.875,,,,,,,,,,,,
257,"""05153""","Pheasant, raw, meat and skin",85.0,3.0 oz,2.295,1.003,,,,,0.0,,5,,,,1.713,,,,,,,,,,,,0.0,,,,,,,,,45,,,,,,5.462,0.055,,0.552,0.085,,,,,,,,0.942,,,643,,0.076,643,,0.076,,,,,,,,,,0.122,0.000,0.65,3.672,,45,0.043,0.561,,1.08,,0.000,,,,,,,,,,0.689,207,,0.798,7.9,0.689,,,,150.0,154.0,,0.258,,60.0,0.615,,13.3,0.0,0.014,5,1.044,1.878,182,,,,,,,0.0,,,,,,,,,1.2,,0.000,,,,2.618,0.734,,,,,,,,,,,,
258,"""05154""","Pheasant, raw, meat only",85.0,3.0 oz,1.054,0.527,,,,,,,,,,,1.833,,,,,,,,,,,,0.0,,,,,,,,,42,,,,,,5.745,0.059,,0.306,0.068,,,,,,,,1.003,,,473,,0.025,473,,0.025,,,,,,,,,,0.13,0.000,0.71,0.994,,42,0.043,0.629,,1.15,,0.000,,,,,,,,,,0.459,223,,0.731,3.09,0.170,,,,140.0,113.0,,0.279,,56.0,0.657,,13.8,0.0,0.014,5,1.125,0.637,196,,,,,,,0.0,,,,,,,,,1.218,,0.000,,,,0.816,0.798,,,,,,,,,,,,
259,"""05301""","Poultry, mechanically deboned, from backs and necks with skin, raw",227.0,0.5 lb,16.912,11.259,,,,,,,,,,,2.191,,,,,,,,,,,,0.0,,,,,,,,,168,,,,,,10.51,0.148,,4.131,0.772,,,,,,,,1.155,,,2583,,0.590,2583,,0.590,,,,,,,,,,0.293,0.045,0.57,23.699,,168,0.0,0.431,,2.18,,0.000,,,,,,,,,,10.17,236,,1.382,56.14,1.249,,,,556.0,617.0,,0.207,,295.0,0.781,,24.3,0.0,0.043,14,0.915,11.963,300,,,,,,,0.0,,,,,,,,,1.784,,0.000,,,,22.405,0.724,,,,,,,,,,,,
260,"""05302""","Poultry, mechanically deboned, from backs and necks without skin, raw",227.0,0.5 lb,10.692,5.176,,,,,,,,,,,2.71,,,,,,,,,,,,0.0,,,,,,,,,73,,,,,,14.178,0.157,,2.315,0.477,,,,,,,,1.457,,,1891,,0.272,1891,,0.272,,,,,,,,,,0.397,0.000,0.79,16.821,,73,0.0,0.726,,2.27,,0.000,,,,,,,,,,4.699,291,,1.623,35.14,1.612,,,,243.0,452.0,,0.25,,236.0,1.101,,32.7,0.0,0.045,20,1.133,8.104,350,,,,,,,0.0,,,,,,,,,2.084,,0.000,,,,15.209,0.822,,,,,,,,,,,,
261,"""05303""","Poultry, mechanically deboned, from mature hens, raw",227.0,0.5 lb,10.737,10.328,,,,,,,,,,,2.983,,,,,,,,,,,,0.0,,,,,,,,,102,,,,,,11.927,0.148,,2.225,0.545,,,,,,,,1.571,,,2309,,0.340,2309,,0.340,,,,,,,,,,0.318,0.000,0.61,21.111,,102,0.0,0.636,,2.61,,0.000,,,,,,,,,,9.33,236,,1.512,45.35,1.952,,,,338.0,552.0,,0.268,,325.0,1.101,,35.6,0.0,0.043,11,1.294,8.013,300,,,,,,,0.0,,,,,,,,,2.261,,0.000,,,,18.977,1.192,,,,,,,,,,,,
262,"""05159""","Quail, breast, meat only, raw",85.0,3.0 oz,0.74,0.655,,,,,,,,,,,1.68,,,,,,,,,,,,0.0,,,,,,,,,9,,,,,,6.97,0.368,,0.255,0.017,,,,,,,,0.961,,,438,,0.017,438,,0.017,,,,,,,,,,0.207,0.009,0.4,0.714,,9,0.017,0.451,,1.08,,0.000,,,,,,,,,,0.527,221,,0.704,2.54,0.136,,,,31.0,105.0,,0.301,,49.0,0.891,,16.0,0.0,0.015,3,1.048,0.442,194,,,,,,,0.0,,,,,,,,,1.217,,0.000,,,,0.57,0.728,,,,,,,,,,,,
263,"""43282""","Quail, cooked, total edible",28.35,1.0 oz,1.121,0.989,,0.0,0.062,,0.0,,2,,,,,,,,,,,,,,,,,,0,,,,,,,20,,0,,,,2.245,0.168,,0.292,0.139,,,,,,,,,,,270,,0.033,270,,0.033,,,,,,,,,,0.085,0.003,0.1,1.387,1.2,20,0.013,0.176,,0.23,,0.000,0.1,,,,,,,,,0.763,61,2.6,,,,,,,66.0,64.0,,,,,,,,0.0,,2,,,,0.0,18.7,,0.0,18.7,,0.0,,,0.0,2,,,,,,,,0.1,,6.0,1.168,,0.0,,,,0.0,,0.7,,,,,
264,"""05157""","Quail, meat and skin, raw",109.0,1.0 quail,3.684,3.248,,,,,0.0,,9,,,,1.793,,,,,,,,,,,,0.0,,,,,,,,,80,,,,,,8.216,0.553,,0.959,0.458,,,,,,,,1.03,,,875,,0.109,875,,0.109,,,,,,,,,,0.283,0.011,0.47,4.556,,80,0.044,0.654,,0.98,,0.000,,,,,,,,,,2.507,235,,0.944,13.13,0.676,,,,265.0,209.0,,0.314,,83.0,0.925,,18.1,0.0,0.021,9,1.104,2.387,300,,,,,,,0.0,,,,,,,,,1.394,,0.000,,,,3.837,0.759,,,,,,,,,,,,
265,"""05158""","Quail, meat only, raw",92.0,1.0 quail,1.214,1.076,,,,,,,,,,,1.753,,,,,,,,,,,,0.0,,,,,,,,,16,,,,,,7.544,0.546,,0.423,0.018,,,,,,,,1.003,,,516,,0.028,516,,0.028,,,,,,,,,,0.262,0.009,0.43,1.178,,16,0.028,0.488,,1.21,,0.000,,,,,,,,,,0.856,218,,0.733,4.17,0.221,,,,52.0,123.0,,0.314,,64.0,0.929,,16.0,0.0,0.017,6,1.092,0.718,282,,,,,,,0.0,,,,,,,,,1.269,,0.000,,,,0.938,0.759,,,,,,,,,,,,
266,"""05363""","Ruffed Grouse, breast meat, skinless, raw",113.0,4.0 oz,0.147,0.149,,0.0,0.047,,0.0,0.001,,0.009,0.82,,,,,0.0,,,0.0,,,0.000,,0.001,,,0,,,,,,,6,,0,,,,13.108,0.066,0.002,0.063,0.009,,0.0,,0.001,0.0,,0.001,,,,528,0.000,0.002,528,0.000,0.002,,82.41,0.0,0.0,,6.0,,0.0,0.001,0.316,0.003,3.28,0.047,,6,0.0,1.441,0.002,1.21,0.00,,,,,0.002,56.0,0.0,,,,0.08,351,,,,,0.0,,,18.0,127.0,0.000,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,0.045,0.08,,,,,,,,,0.045,,,0.001,0.034,0.0,0.0,,,0.0,,,,
267,"""05162""","Squab, (pigeon), light meat without skin, raw",101.0,"1.0 breast, bone removed",1.192,0.970,,,,,,,,,,,1.924,,,,,,,,,,,,0.0,,,,,,,,,17,,,,,,7.395,0.437,,0.566,0.0,,,,,,,,1.101,,,567,,0.010,567,,0.010,,,,,,,,,,0.245,0.010,0.47,1.626,,17,0.0,0.535,,1.29,,0.000,,,,,,,,,,0.626,263,,0.805,4.57,0.182,,,,58.0,135.0,,0.344,,91.0,1.02,,15.7,0.0,0.018,4,1.199,0.626,230,,,,,,,0.0,,,,,,,,,1.393,,0.000,,,,1.444,0.833,,,,,,,,,,,,
268,"""05160""","Squab, (pigeon), meat and skin, raw",85.0,3.0 oz,7.165,2.609,,,,,,,,,,,1.306,,,,,,,,,,,,0.0,,,,,,,,,62,,,,,,5.139,0.371,,2.287,0.0,,,,,,,,0.751,,,1046,,0.025,1046,,0.025,,,,,,,,,,0.19,0.009,0.34,8.262,,62,0.0,0.349,,1.19,,0.000,,,,,,,,,,2.269,169,,0.713,20.23,2.950,,,,207.0,250.0,,0.228,,81.0,0.671,,11.3,0.0,0.016,5,0.802,4.071,211,,,,,,,0.0,,,,,,,,,1.028,,0.000,,,,5.321,0.550,,,,,,,,,,,,
269,"""05161""","Squab, (pigeon), meat only, raw",251.0,1.0 unit (yield from 1 lb ready-to-cook squab),4.92,4.016,,,,,,,,,,,3.845,,,,,,,,,,,,0.0,,,,,,,,,70,,,,,,17.219,1.491,,2.334,0.0,,,,,,,,2.199,,,1491,,0.025,1491,,0.025,,,,,,,,,,0.715,0.025,1.18,6.677,,70,0.0,1.33,,2.94,,0.000,,,,,,,,,,2.585,595,,1.609,18.82,0.753,,,,236.0,356.0,,0.688,,226.0,2.038,,33.9,0.0,0.048,18,2.397,2.560,771,,,,,,,0.0,,,,,,,,,2.784,,0.000,,,,5.949,1.667,,,,,,,,,,,,
270,"""05286""","Turkey and gravy, frozen",85.0,3.0 oz,0.723,0.399,,,,,,,,,,,0.471,,,,,,,,,,,,0.0,,,,,,,,,11,,,,,,1.529,0.019,,0.23,0.025,,,,,,,,0.223,,,238,,0.025,238,,0.025,,,,,,,,,,0.108,0.000,0.2,0.825,,11,0.0,0.085,,1.54,,0.000,,,,,,,,,,0.374,52,,0.208,2.24,0.093,,,,36.0,57.0,,0.057,,15.0,0.197,,16.3,0.0,0.004,3,0.26,0.459,69,,,,,,,3.92,,,,,,,,,0.349,,0.000,,,,0.731,0.156,,,,,,,,,,,,
271,"""05293""","Turkey breast, pre-basted, meat and skin, cooked, roasted",85.0,3.0 oz,0.833,0.714,,,,,,,,,,,1.719,,,,,,,,,,,,0.0,,,,,,,,,0,,,,,,7.707,0.035,,0.204,0.034,,,,,,,,0.822,,,448,,0.017,448,,0.017,,,,,,,,,,0.113,0.000,0.27,0.969,,0,0.009,0.272,,1.75,,0.009,,,,,,,,,,0.578,211,,0.856,2.94,0.161,,,,0.0,107.0,,0.209,,36.0,0.718,,21.8,0.0,0.013,4,0.949,0.501,182,,,,,,,0.0,,,,,,,,,1.321,,0.000,,,,0.782,0.568,,,,,,,,,,,,
272,"""05703""","Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted",85.0,3.0 oz,1.354,1.347,,0.0,0.031,1.523,0.0,0.011,7,0.067,0.06,0.714,1.806,0.001,,0.0,0.048,0.022,0.0,2.995,1.768,0.009,,0.009,,,0,,,,,,,8,,0,,,,9.636,0.053,0.013,0.35,0.069,,0.007,7,0.008,0.007,7,0.008,0.795,0.002,,558,0.051,0.048,558,0.051,0.048,0.013,57.03,0.0,0.03,1.114,12.0,0.003,0.0,0.009,0.179,0.004,1.44,1.675,0.0,8,0.014,0.56,0.003,1.22,0.01,0.001,0.3,0.001,,0.159,201.0,0.0,,,,1.187,212,2.5,1.286,4.79,0.161,0.013,,,30.0,133.0,0.000,0.23,,65.0,0.649,0.004,24.9,0.0,0.011,7,0.63,0.909,216,0.0,59.7,0.881,0.0,59.7,0.881,0.0,,,0.0,12,1.427,1.168,,0.767,1.287,,0.004,0.3,0.713,26.0,1.476,0.593,,0.007,0.048,0.064,0.0,,,0.03,0.573,0.000,,
273,"""05702""","Turkey from whole, light meat, meat and skin, with added solution, raw",113.0,4.0 oz,1.526,2.938,0.00,0.07,0.034,1.516,0.0,0.017,7,0.159,0.08,0.713,1.798,0.001,,0.0,0.108,0.047,0.0,2.989,1.764,0.016,,0.018,,0.001,0,,,,,,,21,,0,0.269,22.62,0.0,9.98,0.058,0.015,0.372,0.164,0.00,0.016,,,0.016,,,0.791,0.005,0.00,695,0.114,0.054,695,0.114,0.054,0.035,81.46,0.0,0.01,1.164,16.0,0.006,0.0,0.009,0.155,0.003,0.76,3.616,0.0,21,0.02,0.763,0.003,1.48,0.00,0.001,0.3,0.001,,0.344,220.0,0.0,,0.008,0.0,2.655,249,2.7,1.311,8.38,0.351,0.035,,0.07,72.0,166.0,0.003,0.228,0.10,68.0,0.644,0.006,23.3,,,,0.627,1.041,242,0.0,52.1,0.880,0.0,52.1,0.880,0.16,0.000,,0.0,12,3.077,2.601,,0.824,1.295,,0.005,0.3,0.713,25.0,3.184,0.590,,0.015,0.068,0.149,0.0,,,0.01,0.571,0.000,0.0,0.019
274,"""05697""","Turkey from whole, light meat, meat only, with added solution, cooked, roasted",85.0,3.0 oz,0.504,0.449,,0.0,0.032,1.589,0.0,0.009,8,0.017,0.05,0.739,1.891,0.000,,0.0,0.017,0.007,0.0,3.108,1.833,0.003,,0.005,,,0,,,,,,,3,,0,,,,9.988,0.053,0.004,0.154,0.017,,0.002,8,0.004,0.002,8,0.004,0.832,0.001,,450,0.018,0.015,450,0.018,0.015,0.003,59.65,0.0,0.03,0.978,11.0,0.001,0.0,0.003,0.177,0.003,1.45,0.532,0.0,3,0.004,0.592,0.001,1.22,0.01,0.000,0.3,0.000,,0.047,202.0,0.0,,,,0.366,212,2.5,1.238,1.77,0.048,0.003,,,9.0,108.0,0.000,0.244,,59.0,0.681,0.002,25.7,0.0,0.009,8,0.657,0.316,217,0.0,59.3,0.908,0.0,59.3,0.908,0.0,,,0.0,8,0.456,0.362,,0.765,1.298,,0.003,0.3,0.733,26.0,0.473,0.621,,0.004,0.037,0.02,0.0,,,0.03,0.599,0.000,,
