,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g)_x,"Tocopherol, delta (mg)_x",22:1 undifferentiated (g)_x,Ash (g)_y,"Tocopherol, delta (mg)_y",22:1 undifferentiated (g)_y,16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
34,"""12167""","Nuts, chestnuts, european, roasted",143.0,1.0 cup,0.592,1.243,,15.16,0.347,0.269,0.0,,100.0,,,,0.269,,,,,,,,,,,,7.3,,19,,,,,,,,,0,,,,1.919,0.725,,0.03,0.133,,,,,,,,0.162,,,1466,,0.014,,,,,,,,,,,,,0.250,,0.00,1.085,11.2,1,0.0,0.711,,1.72,,0.000,1.72,,0.000,,,,,,,1.11,847.0,,0.239,3.15,0.030,,,,34.0,350.0,,0.05,,0.0,0.126,,1.7,0.0,1.687,100.0,0.179,0.533,153.0,0.0,2.1,0.227,0.0,2.1,0.227,75.73,,,0.0,,,,,,0.325,,0.000,0.0,0.255,47.0,1.041,0.126,,,,,0.0,,37.2,,,,,
35,"""12203""","Nuts, chestnuts, japanese, boiled and steamed",28.35,1.0 oz,0.008,0.014,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.154,0.058,,0.001,0.001,,,,,,,,0.009,,,66,,,,,,,,,,,,,,,0.017,,0.00,0.029,,0,,,,0.09,,,0.09,,,,,,,,,0.013,34.0,,0.014,0.05,0.000,,,,4.0,16.0,,0.003,,0.0,0.007,,,0.0,0.163,5.0,0.011,0.007,7.0,,,,,,,3.58,,,,,,,,,0.015,,,0.0,0.014,5.0,0.027,0.006,,,,,,,,,,,,
36,"""12175""","Nuts, chestnuts, japanese, dried",155.0,1.0 cup,0.284,0.499,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,,,,0,,,,,,5.425,2.034,,0.02,0.048,,,,,,,,0.325,,,2334,,,,,,,,,,,,,,,0.589,,0.00,1.008,,6,,,,3.27,,,3.27,,,,,,,,,0.446,1190.0,,0.508,1.92,0.012,,,,133.0,558.0,,0.116,,0.0,0.233,,,0.0,5.752,169.0,0.4,0.262,262.0,,,,,,,126.22,,,,,,,,,0.535,,,0.0,0.484,178.0,0.967,0.203,,,,,,,,,,,,
37,"""12202""","Nuts, chestnuts, japanese, raw",28.35,1.0 oz,0.022,0.039,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.425,0.159,,0.001,0.004,,,,,,,,0.026,,,183,,,,,,,,,,,,,,,0.046,,0.00,0.079,,1,,,,0.26,,,0.26,,,,,,,,,0.035,93.0,,0.04,0.15,0.001,,,,10.0,44.0,,0.009,,0.0,0.018,,,0.0,0.451,13.0,0.031,0.02,20.0,,,,,,,9.9,,,,,,,,,0.042,,,0.0,0.038,14.0,0.076,0.016,,,,,,,,,,,,
38,"""12204""","Nuts, chestnuts, japanese, roasted",28.35,1.0 oz,0.033,0.059,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.198,0.207,,0.002,0.006,,,,,,,,0.034,,,238,,,,,,,,,,,,,,,,,,0.119,,1,,,,0.34,,,0.34,,,,,,,,,0.053,121.0,,0.052,0.23,0.001,,,,21.0,57.0,,0.012,,0.0,0.024,,,0.0,0.585,17.0,0.041,0.031,26.0,,,,,,,12.79,,,,,,,,,0.055,,,0.0,0.050,18.0,0.114,0.021,,,,,,,,,,,,
39,"""12116""","Nuts, coconut cream, canned, sweetened",19.0,1.0 tbsp,2.94,0.030,0.00,9.79,0.004,0.017,0.016,,3.0,,,,0.01,,,,,,,,,,,,0.0,,0,,,,,,,,,0,,,,0.007,0.045,,0.056,,0.00,0.0,3,,0.0,3,,0.008,,0.00,284,,0.575,,,,,,,,,,,,,0.008,,0.00,0.129,0.0,0,1.604,0.006,0.000,0.06,,0.000,0.06,,0.000,,,,,,,0.03,19.0,,0.009,3.1,0.000,,,,0.0,68.0,,0.002,,0.0,0.007,0.000,1.0,0.0,0.155,3.0,0.009,0.21,4.0,0.0,1.3,0.012,0.0,1.3,0.012,10.11,,,0.0,,,,,,0.036,,0.212,0.0,0.013,3.0,0.129,0.005,,,,,0.0,,,,,,0.0,
40,"""12115""","Nuts, coconut cream, raw (liquid expressed from grated meat)",15.0,1.0 tbsp,4.613,0.057,,,,,0.03,,3.0,,,,0.024,,,,,,,,,,,,0.3,,,,,,,,,0,,,,,,0.134,0.057,,0.269,0.000,,,,,,,,0.02,,,207,,0.911,,,,,,,,,,,,,,,0.00,0.221,,0,2.308,0.007,,0.17,,0.000,0.17,,0.000,,,,,,,0.057,49.0,,0.022,5.2,0.000,,,,0.0,50.0,,0.006,,0.0,0.017,,,0.0,0.196,3.0,0.021,0.441,18.0,,,,,,,1.0,,,,,,,,,0.089,,0.290,0.0,0.033,4.0,0.221,0.012,,,,,,,,,,,,
41,"""12177""","Nuts, coconut meat, dried (desiccated), creamed",28.35,1.0 oz,17.366,0.214,,,,,0.111,,3.0,,,,0.066,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.173,0.229,,1.014,,,,,,,,,0.055,,,811,,3.430,,,,,,,,,,,,,0.029,,0.00,0.833,,0,8.688,0.086,,0.69,,,0.69,,,,,,,,,0.214,156.0,,0.062,19.58,,,,,0.0,194.0,,0.018,,0.0,0.046,,,0.0,0.789,3.0,0.059,1.66,59.0,,,,,,,6.1,,,,,,,,,0.247,,1.090,0.0,0.091,26.0,0.833,0.035,,,,,,,,,,,,
42,"""12108""","Nuts, coconut meat, dried (desiccated), not sweetened",28.35,1.0 oz,16.221,0.200,,2.08,0.017,0.145,0.104,,3.0,,,,0.086,,,,,,,,,,,,4.6,,0,,,,,,,,,0,,,,0.171,0.226,,0.947,0.000,,,,,,,,0.071,,,783,,3.204,,,,,,,,,,,,,0.028,,0.00,0.778,0.1,0,8.115,0.085,,0.55,,0.000,0.55,,0.000,,,,,,,0.2,154.0,,0.081,18.29,0.000,,,,0.0,187.0,,0.023,,0.0,0.06,,5.2,0.0,0.778,3.0,0.077,1.55,58.0,0.0,6.3,0.101,0.0,6.3,0.101,6.7,,,0.0,,,,,,0.32,,1.018,0.0,0.118,26.0,0.778,0.045,,,,,0.0,,0.4,,,,,
43,"""12110""","Nuts, coconut meat, dried (desiccated), sweetened, flaked, canned",77.0,1.0 cup,21.638,0.267,,,,,0.139,,5.0,,,,0.114,,,,,,,,,,,,3.5,,,,,,,,,0,,,,,,0.235,0.237,,1.264,,,,,,,,,0.094,,,1428,,4.274,,,,,,,,,,,,,0.015,,0.00,1.038,,0,10.825,0.182,,0.6,,,0.6,,,,,,,,,0.267,249.0,,0.107,24.4,,,,,0.0,341.0,,0.03,,0.0,0.08,,,0.0,1.672,5.0,0.102,2.068,79.0,,,,,,,31.5,,,,,,,,,0.424,,1.358,0.0,0.156,38.0,1.038,0.059,,,,,,,,,,,,
