,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
302,"""18244""","Danish pastry, cinnamon, enriched",28.35,1.0 oz,1.611,0.832,,5.61,0.085,0.151,0.000,,9,,,,0.084,,,,,,,,,,,,0.4,,15,,,,,,,2,,0,,,,0.813,0.028,,0.738,0.042,,,,,,,,0.069,,,478,,0.031,,,,,,,,,,,,,0.075,0.001,0.03,3.548,2.7,2,0.000,0.011,,0.48,,0.000,,,,,,,,,,0.786,35,,0.181,6.35,0.006,,,,7,114.0,,0.024,,6,0.066,,4.8,10,0.103,19.0,0.088,0.839,30.0,0.00,6.2,0.107,0.00,6.2,0.107,12.64,,,0.0,,,,,,0.088,,0.000,0.0,0.098,5.0,3.541,0.045,,,,,0.0,,0.0,,,,,
303,"""18430""","Danish pastry, cinnamon, unenriched",28.35,1.0 oz,1.611,0.832,,,,,0.000,,9,,,,0.084,,,,,,,,,,,,0.3,,,,,,,,,1,,,,,,0.312,0.028,,0.738,0.042,,,,,,,,0.069,,,478,,0.031,,,,,,,,,,,,,,0.001,0.03,3.548,,1,0.000,0.011,,0.48,,0.000,,,,,,,,,,0.786,35,,0.181,6.35,0.006,,,,3,114.0,,0.024,,6,0.066,,,0,0.103,9.0,0.088,0.839,30.0,,,,,,,12.64,,,,,,,,,0.088,,0.000,,,,3.541,0.045,,,,,,,,,,,,
304,"""18246""","Danish pastry, fruit, enriched (includes apple, cinnamon, raisin, lemon, raspberry, strawberry)",28.35,1.0 oz,1.378,0.670,,7.8,0.075,0.113,0.000,,5,,,,0.05,,,,,,,,,,,,0.5,,14,,,,,,,4,,0,,,,0.565,0.018,,0.594,0.031,,,,,,,,0.048,,,440,,0.025,,,,,,,,,,,,,0.062,0.005,0.03,2.842,1.5,4,0.000,0.012,,0.34,,0.000,,,,,,,,,,0.619,24,,0.154,5.24,0.020,,,,14,105.0,,0.018,,32,0.047,,4.2,9,0.072,13.0,0.064,0.756,25.0,0.00,6.2,0.081,0.00,6.2,0.081,13.55,,,0.0,,,,,,0.059,,0.000,0.0,0.071,4.0,2.82,0.033,,,,,0.0,,1.1,,,,,
305,"""18431""","Danish pastry, fruit, unenriched (includes apple, cinnamon, raisin, strawberry)",28.35,1.0 oz,0.801,0.428,,,,,0.000,,5,,,,0.05,,,,,,,,,,,,0.5,,,,,,,,,6,,,,,,0.218,0.018,,0.35,0.021,,,,,,,,0.048,,,440,,0.015,,,,,,,,,,,,,0.026,0.000,0.04,1.683,,6,0.000,0.011,,0.34,,0.000,,,,,,,,,,0.401,24,,0.154,5.24,0.009,,,,21,105.0,,0.018,,11,0.047,,,0,0.072,5.0,0.064,0.433,25.0,,,,,,,13.55,,,,,,,,,0.059,,0.000,,,,1.674,0.033,,,,,,,,,,,,
306,"""18433""","Danish pastry, lemon, unenriched",28.35,1.0 oz,0.801,0.428,,,,,0.000,,5,,,,0.05,,,,,,,,,,,,0.5,,,,,,,,,15,,,,,,0.218,0.018,,0.35,0.021,,,,,,,,0.048,,,440,,0.015,,,,,,,,,,,,,0.026,0.000,0.03,1.683,,15,0.000,0.011,,0.34,,0.000,,,,,,,,,,0.401,24,,0.154,5.24,0.009,,,,50,105.0,,0.018,,11,0.047,,,0,0.072,5.0,0.064,0.433,25.0,,,,,,,13.55,,,,,,,,,0.059,,0.000,,,,1.674,0.033,,,,,,,,,,,,
307,"""18435""","Danish pastry, raspberry, unenriched",28.35,1.0 oz,0.801,0.428,,,,,0.000,,5,,,,0.05,,,,,,,,,,,,0.5,,,,,,,,,17,,,,,,0.218,0.018,,0.35,0.021,,,,,,,,0.048,,,440,,0.015,,,,,,,,,,,,,0.026,0.000,0.03,1.683,,17,0.000,0.011,,0.34,,0.000,,,,,,,,,,0.401,24,,0.154,5.24,0.009,,,,57,105.0,,0.018,,11,0.047,,,0,0.072,5.0,0.064,0.433,25.0,,,,,,,13.55,,,,,,,,,0.059,,0.000,,,,1.674,0.033,,,,,,,,,,,,
308,"""18251""","Doughnuts, cake-type, chocolate, sugared or glazed",28.35,1.0 oz,1.455,0.702,,9.05,0.013,0.096,0.000,,5,,,,0.066,,,,,,,,,,,,0.6,,6,,,,,,,3,,0,,,,0.133,0.054,,0.674,0.035,,,,,,,,0.048,,,495,,0.028,,,,,,,,,,,,,0.020,0.001,0.03,3.197,2.8,3,0.000,0.008,,0.51,,0.000,,,,,,,,,,0.664,30,,0.093,5.64,0.004,,,,11,118.0,,0.016,,16,0.044,,1.2,8,0.105,13.0,0.058,0.751,46.0,0.00,8.2,0.075,0.00,8.2,0.075,16.27,,,0.0,0,,,,,0.064,,0.000,0.0,0.066,10.0,3.193,0.028,,,,,6.0,,0.0,,,,,
309,"""18248""","Doughnuts, cake-type, plain (includes unsugared, old-fashioned)",40.0,1.0 donut,4.442,1.566,0.00,7.26,0.156,,0.000,,6,0.096,0.80,,,,,0.25,0.022,0.019,0.0,,,0.003,,0.002,0.7,0.000,8,0.0,0.49,,,,,1,,0,,,,1.164,0.036,0.010,0.437,0.102,0.27,0.000,58,0.000,0.000,58,0.000,,,,726,0.022,0.098,,,,0.021,8.33,0,0.98,,16.0,0.000,0,0.005,0.120,0.000,0.02,3.418,3.9,2,0.048,0.020,0.010,0.75,0.31,0.000,,,,0.018,191.0,0.000,,,0.0,1.455,54,25.4,,,,0.021,,6.41,6,174.0,0.000,,,,,,,30,0.133,37.0,,,,0.00,14.9,,0.00,14.9,,18.82,0.000,,0.0,,3.355,1.429,,0.151,,,,0.0,,7.0,3.378,,0.0,0.000,0.006,,0.0,0.08,,0.6,,0.006,0.37,0.004
310,"""18249""","Doughnuts, cake-type, plain, chocolate-coated or frosted",28.35,1.0 oz,3.819,0.556,,7.56,0.046,0.104,0.007,,8,0.047,0.57,0.063,0.065,,,,,,0.0,0.349,0.097,0.014,,0.000,0.5,,7,,,,,,0.000,1,,1,,1.4,0,0.451,0.074,0.028,1.075,0.047,,0.014,26,0.000,0.014,26,0.000,0.048,0.000,,536,,0.385,,,,,,,,,,,,,0.035,0.000,0.03,2.443,2.2,1,1.052,0.007,0.009,0.49,,0.000,,,,,,,,,,0.509,57,,0.121,7.16,0.046,,,,5,128.0,0.000,0.017,,5,0.037,0.022,1.9,10,0.181,18.0,0.059,1.042,60.0,0.00,8.2,0.069,0.00,8.2,0.069,14.55,,,0.0,0,2.368,,,,0.066,,0.083,0.0,0.068,9.0,2.368,0.031,,,,,15.0,,0.4,,,,,
311,"""18250""","Doughnuts, cake-type, plain, sugared or glazed",28.35,1.0 oz,1.68,0.825,,,,,0.000,,3,,,,0.073,,,,,,,,,,,,0.4,,,,,,,,,1,,,,,,0.429,0.029,,0.749,0.040,,,,,,,,0.054,,,505,,0.032,,,,,,,,,,,,,0.056,0.000,0.07,3.600,,1,0.000,0.008,,0.43,,0.000,,,,,,,,,,0.775,29,,0.138,6.49,0.016,,,,3,121.0,,0.02,,9,0.052,,2.7,10,0.095,13.0,0.065,0.894,33.0,,,,,,,14.4,,,,,,,,,0.067,,0.000,,,,3.581,0.034,,,,,,,,,,,,
312,"""18253""","Doughnuts, french crullers, glazed",28.35,1.0 oz,1.323,0.648,,9.95,0.051,0.066,0.000,,2,,,,0.041,,,,,,,,,,,,0.3,,2,,,,,,,1,,0,,,,0.604,0.020,,0.617,0.033,,,,,,,,0.03,,,489,,0.026,,,,,,,,,,,,,0.065,0.000,0.01,2.961,2.3,1,0.000,0.006,,0.31,,0.000,,,,,,,,,,0.614,22,,0.086,5.19,0.002,,,,2,117.0,,0.013,,3,0.029,,0.6,10,0.061,12.0,0.037,0.679,35.0,0.00,8.2,0.048,0.00,8.2,0.048,16.87,,,0.0,,,,,,0.039,,0.000,0.0,0.042,3.0,2.96,0.019,,,,,0.0,,,,,,,
313,"""18255""","Doughnuts, yeast-leavened, glazed, enriched (includes honey buns)",28.35,1.0 oz,2.68,1.017,0.18,6.45,0.088,0.124,0.000,0.001,11,0.056,0.41,0.080,0.053,0.000,,,,,0.0,0.598,0.132,0.002,,0.001,0.6,0.000,10,,,,,,0.000,1,,0,,1.74,0,0.740,0.025,0.006,0.462,0.060,0.63,0.000,44,,0.000,44,,0.049,0.004,0.43,499,0.096,0.057,,,,0.033,6.24,0,,,,0.000,1,0.003,0.052,0.000,0.03,2.055,3.3,1,0.033,0.010,0.008,0.35,,0.000,,,,0.013,90.0,0.000,,,0.0,0.953,29,,0.2,6.44,0.013,0.033,,5.21,7,119.0,0.000,0.012,7.47,9,0.055,0.020,4.5,19,0.087,31.0,0.067,2.08,33.0,0.00,8.2,0.096,0.00,8.2,0.096,13.59,0.000,,0.0,1,1.931,0.917,,0.061,0.07,,0.003,0.0,0.082,5.0,2.026,0.035,9.8,0.000,0.001,0.129,0.0,,0.3,,,,0.0,0.003
314,"""18436""","Doughnuts, yeast-leavened, glazed, unenriched (includes honey buns)",28.35,1.0 oz,1.648,0.823,,,,,,,,,,,0.065,,,,,,,,,,,,0.3,,,,,,,,,1,,,,,,0.184,0.048,,0.759,0.041,,,,,,,,0.06,,,478,,0.032,,,,,,,,,,,,,0.019,0.001,0.03,3.647,,1,0.000,0.016,,0.31,,0.000,,,,,,,,,,0.778,31,,0.177,6.46,0.006,,,,4,114.0,,0.022,,2,0.057,,,0,0.075,6.0,0.075,0.856,26.0,,,,,,,12.56,,,,,,,,,0.077,,0.000,,,,3.64,0.041,,,,,,,,,,,,
315,"""18254""","Doughnuts, yeast-leavened, with creme filling",28.35,1.0 oz,1.539,0.874,,4.12,0.096,0.136,0.000,,4,,,,0.068,,,,,,,,,,,,0.2,,9,,,,,,,3,,0,,,,0.636,0.032,,0.695,0.046,,,,,,,,0.061,,,428,,0.029,,,,,,,,,,,,,0.042,0.000,0.04,3.425,2.4,3,0.000,0.019,,0.23,,0.000,,,,,,,,,,0.822,23,,0.179,6.95,0.021,,,,11,102.0,,0.022,,7,0.058,,3.1,16,0.064,20.0,0.077,0.813,22.0,0.00,8.2,0.093,0.00,8.2,0.093,8.51,,,0.0,,,,,,0.077,,0.000,0.0,0.085,6.0,3.404,0.042,,,,,0.0,,,,,,,
316,"""18256""","Doughnuts, yeast-leavened, with jelly filling",28.35,1.0 oz,1.373,0.674,,5.98,0.088,0.122,0.000,,5,,,,0.059,,,,,,,,,,,,0.3,,31,,,,,,,5,,0,,,,0.606,0.039,,0.598,0.031,,,,,,,,0.055,,,403,,0.025,,,,,,,,,,,,,0.040,0.002,0.06,2.899,2.0,5,0.000,0.028,,0.23,,0.000,,,,,,,,,,0.628,22,,0.165,5.3,0.031,,,,20,96.0,,0.02,,7,0.052,,3.5,14,0.058,19.0,0.069,0.748,24.0,0.00,8.2,0.086,0.00,8.2,0.086,11.06,,,1.0,0,,,,,0.071,,0.000,0.0,0.076,6.0,2.865,0.037,,,,,0.0,,,,,,,
317,"""18437""","English muffins, plain, enriched, without calcium propionate(includes sourdough)",28.35,1.0 oz,0.073,0.252,,,,,0.000,,10,,,,0.068,,,,,,,,,,,,0.8,,,,,,,,,0,,,,,,1.101,0.037,,0.012,0.021,,,,,,,,0.069,,,279,,0.001,,,,,,,,,,,,,0.080,,0.01,0.086,,0,0.000,0.012,,0.62,,,,,,,,,,,,0.230,37,,0.229,0.51,0.008,,,,0,67.0,,0.026,,0,0.066,,,10,0.101,21.0,0.089,0.06,38.0,,,,,,,13.04,,,,,,,,,0.084,,0.000,,,,0.078,0.048,,,,,,,,,,,,
318,"""18438""","English muffins, plain, unenriched, with calcium propionate (includes sourdough)",28.35,1.0 oz,0.073,0.252,,,,,0.000,,10,,,,0.068,,,,,,,,,,,,0.8,,,,,,,,,0,,,,,,0.444,0.037,,0.012,0.021,,,,,,,,0.069,,,279,,0.001,,,,,,,,,,,,,0.044,,0.01,0.086,,0,0.000,0.012,,0.62,,,,,,,,,,,,0.230,37,,0.229,0.51,0.008,,,,0,67.0,,0.026,,0,0.066,,,0,0.101,10.0,0.089,0.06,38.0,,,,,,,13.04,,,,,,,,,0.084,,0.000,,,,0.078,0.048,,,,,,,,,,,,
319,"""18439""","English muffins, plain, unenriched, without calcium propionate (includes sourdough)",28.35,1.0 oz,0.073,0.252,,,,,0.000,,10,,,,0.068,,,,,,,,,,,,0.8,,,,,,,,,0,,,,,,0.444,0.037,,0.012,0.021,,,,,,,,0.069,,,279,,0.001,,,,,,,,,,,,,0.044,,0.01,0.086,,0,0.000,0.012,,0.62,,,,,,,,,,,,0.230,37,,0.229,0.51,0.008,,,,0,67.0,,0.026,,0,0.066,,,0,0.101,10.0,0.089,0.06,38.0,,,,,,,13.04,,,,,,,,,0.084,,0.000,,,,0.078,0.048,,,,,,,,,,,,
320,"""28320""","English muffins, whole grain white",57.0,1.0 muffin 1 serving,0.0,,,1.0,0.150,,0.000,,12,,,,,,,,,,0.0,,,,,0.000,2.0,,38,,,,,,,,,0,,,,1.200,0.093,0.000,0.0,,,0.000,60,,0.000,60,,,,,583,,0.000,,,,,,,,,,,,,0.102,,0.00,,1.3,0,0.000,0.032,,0.91,,0.000,,,,,,,,,,0.000,74,,,,,,,,1,140.0,0.000,,,,,,,28,,40.0,,,,0.00,3.7,,0.00,3.7,,28.6,,,0.0,,,,,,,,,0.0,,19.0,0.0,,,,,,0.0,,,,,,,
321,"""18973""","Focaccia, Italian flatbread, plain",57.0,1.0 piece,0.5,0.567,,1.0,0.268,,0.000,,48,,,,,,,,,,,,,0.005,,,1.0,,24,,,,,,,,,0,,,,2.092,0.052,0.001,0.068,0.041,,0.000,100,,0.000,100,,,,,595,,0.001,,,,,,,,,,,,,0.172,,0.00,3.232,3.2,0,0.001,0.064,0.005,0.91,,0.000,,,,,,,,,,0.526,65,0.0,,,,,,,1,142.0,,,,,,,,31,0.207,79.0,,,,0.00,1.7,,0.00,1.7,,20.42,,,0.0,,,,,,,,,0.0,,11.0,3.132,,,,,,0.0,,,,,,,
322,"""18268""","French toast, frozen, ready-to-heat",28.35,1.0 oz,0.435,0.348,,,,,0.004,,7,,,,0.105,,,,,,,,,,,,0.3,,,,,,,,,15,,,,,,0.772,0.024,,0.108,0.022,,,,,,,,0.08,,,253,,0.022,,,,,,,,,,,,,0.108,0.000,0.48,0.578,,15,0.005,0.141,,0.51,,0.000,,,,,,,,,,0.313,38,,0.18,1.73,0.029,,,,53,60.0,,0.027,,23,0.076,,4.7,8,0.069,15.0,0.096,0.275,39.0,,,,,,,9.1,,,,,,,,,0.095,,0.005,,,,0.543,0.048,,,,,,,,,,,,
323,"""18269""","French toast, prepared from recipe, made with low fat (2%) milk",28.35,1.0 oz,0.772,0.735,,,,,0.003,,7,,,,0.117,,,,,,,,,,,,,,,,,,,,,33,,,,,,0.462,0.016,,0.244,0.033,,,,,,,,0.086,,,272,,0.027,,,,,,,,,,,,,0.091,0.000,0.09,1.283,,35,0.005,0.021,,0.51,,0.000,,,,,,,,,,0.689,38,,0.167,3.06,0.028,,,,143,65.0,,0.027,,33,0.08,,5.7,6,0.053,12.0,0.106,0.475,33.0,,,,,,,7.09,,,,,,,,,0.103,,0.005,,,,1.251,0.051,,,,,,,,,,,,
324,"""18963""","Garlic bread, frozen",43.0,1.0 slice presliced,2.271,2.338,0.27,1.59,0.199,0.175,0.003,0.002,58,0.004,0.51,0.115,0.104,0.001,,0.32,0.079,0.316,0.0,0.634,0.143,0.003,,0.002,1.1,0.000,11,,,,,,,6,,0,,,,1.781,0.046,0.007,0.317,0.016,0.18,0.001,95,0.001,0.001,95,0.001,0.083,0.012,1.14,630,0.080,0.144,,,,0.023,13.67,0,3.39,0.086,12.0,0.001,0,0.003,0.079,0.001,0.03,2.008,12.7,6,0.280,0.036,0.015,0.66,1.13,0.001,,,,0.013,234.0,0.003,,0.001,0.0,2.314,44,0.0,0.221,7.14,0.014,0.023,,0.0,19,150.0,0.003,0.029,14.98,0,0.082,0.020,7.1,22,0.190,80.0,0.101,1.441,37.0,0.00,3.7,0.117,0.00,3.7,0.117,17.94,0.000,,0.0,4,1.590,2.286,,0.284,0.101,,0.018,0.1,0.114,10.0,1.669,0.055,,0.001,0.0,0.103,0.0,0.08,0.1,0.18,0.045,0.012,0.0,0.005
325,"""18603""","George Weston Bakeries, Brownberry Sage and Onion Stuffing Mix, dry",67.0,1.0 serving,0.603,0.510,,,,,,,,,,,,,,,,,,,,0.003,,,3.6,,,,,,,,,,,,,,,,,,0.218,0.003,,0.003,,,0.003,,,,,,1093,,0.003,,,,,,,,,,,,,,,,1.367,,,0.003,,,3.28,,,,,,,,,,,,0.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.71,,,,,,,,,,,,,,,1.347,,,,,,,,,,,,,
326,"""18639""","George Weston Bakeries, Thomas English Muffins",57.0,1.0 serving,0.176,0.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,554,,,,,,,,,,,,,,,,,,0.173,,0,,,,0.91,,,,,,,,,,,,0.479,,,,,,,,,0,132.0,,,,,,,,,,,,,,,,,,,,26.22,,,,,,,,,,,,,,,0.173,,,,,,,,,,,,,
327,"""28356""","Glutino, Gluten Free Cookies, Chocolate Vanilla Creme",44.0,3.0 cookies,3.478,0.795,0.00,21.56,0.022,,,,0,0.021,,,,,,,,,0.0,,,0.002,,0.000,1.1,0.000,,,,,,,,,,,,,,0.172,0.115,0.007,0.418,0.025,0.44,0.001,,0.000,0.001,,0.000,,,,873,0.027,0.068,,,,0.017,1.25,,,,,0.000,,0.004,0.033,0.001,,2.702,,,0.013,0.000,0.006,0.47,,0.000,,,,0.011,121.0,0.000,0.00,,,0.768,69,,,,,0.017,,20.93,,,,,,,,,,,,,,,,,,,,,,33.45,0.000,,,,,0.749,,0.066,,,,,,,2.676,,,0.000,0.002,0.044,,,,,,,0.0,0.003
328,"""28357""","Glutino, Gluten Free Cookies, Vanilla Creme",45.0,3.0 cookies,3.642,0.863,0.12,22.24,,,0.000,,,0.023,,,,,,,,,0.0,,,0.002,,0.000,0.0,,,,,,,,,,,,,,,,,,0.351,0.026,0.58,0.000,,,0.000,,,,,,918,0.018,0.076,,,,0.018,0.58,,,,,0.000,,0.004,,,,2.814,,,0.015,,0.006,0.18,,0.000,,,,0.012,85.0,0.000,0.00,,,0.834,30,,,,,0.018,,21.55,,,,,,,,,,,,,,,,,,,,,,34.8,0.000,,,,,0.814,,,,,,,,,2.787,,,0.000,0.001,0.036,,,,,,,0.0,0.003
329,"""28358""","Glutino, Gluten Free Wafers, Lemon Flavored",30.0,3.0 cookies,3.15,0.801,0.00,12.69,0.013,,,,0,0.026,0.94,,,,,0.1,0.004,0.013,0.0,,,0.002,,0.001,0.0,0.002,,,,,,,,,,,,,,0.020,0.000,0.005,0.282,0.029,0.00,0.001,,0.002,0.001,,0.002,,,,647,0.004,0.068,,,,0.009,0.34,,0.35,,3.0,0.000,,0.003,0.022,0.001,,2.494,,,0.021,0.000,0.006,0.09,0.11,0.000,,,,0.009,33.0,0.000,0.00,,,0.767,11,,,,,0.009,,12.69,,,,,,,,,,,,,,,,,,,,,,22.32,0.000,,,,,0.757,,0.000,,,,,,,2.469,,,0.000,0.001,0.013,,,,1.44,,0.000,0.0,0.002
330,"""28359""","Glutino, Gluten Free Wafers, Milk Chocolate",23.0,3.0 cookies,3.519,0.523,0.00,9.43,,,0.011,0.000,,0.026,,,,,,,,,0.0,,,0.003,,0.000,0.4,0.000,,,,,,,,,,,,,,,,,1.15,0.029,0.00,0.007,,0.000,0.007,,0.000,,,,521,0.015,0.098,,,,0.009,0.32,,,,,0.002,,0.009,,,,2.176,,,0.037,,0.008,0.31,,0.001,,,,0.021,28.0,0.014,0.00,0.000,,0.491,78,,,,,0.009,,8.53,,,,,,,,,,,,,,,,,,,,,,14.45,0.000,,,,,0.479,,0.099,,,,,,,2.134,,,0.000,0.001,0.023,,,,,,,0.9,0.003
331,"""18640""","Heinz, Weight Watcher, Chocolate Eclair, frozen",59.0,"1.0 eclair, frozen",0.826,1.711,,9.91,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,,,,,,,,,,,,,,,,,,1.180,,,,,,0.77,,,,,,,,,,,,,,,,,,,,,44,142.0,,,,,,,,,,,,,,,,,,,,23.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,"""18270""","Hush puppies, prepared from recipe",28.35,1.0 oz,0.598,2.047,,0.58,0.100,0.201,0.000,,6,,,,0.088,,,,,,,,,,,,0.8,,114,,,,,,,11,,0,,,,0.789,0.019,,0.153,0.230,,,,,,,,0.079,,,400,,0.005,,,,,,,,,,,,,0.094,0.000,0.05,0.925,6.7,12,0.000,0.029,,1.11,,0.000,,,,,,,,,,1.812,41,,0.196,3.83,0.016,,,,53,96.0,,0.023,,13,0.082,,4.5,20,0.062,25.0,0.091,0.437,54.0,0.00,9.3,0.117,0.00,9.3,0.117,13.04,,,5.0,0,,,,,0.1,,0.000,0.0,0.110,7.0,0.901,0.056,,,,,0.0,,0.1,,,,,
333,"""18271""","Ice cream cones, cake or wafer-type",28.35,1.0 oz,0.346,0.925,,1.7,0.071,0.159,0.000,,1,,,,0.045,,,,,,,,,,,,0.9,,5,,,,,,,,,0,,,,1.255,0.058,,0.065,0.053,,,,,,,,0.062,,,495,,0.005,,,,,,,,,,,,,0.100,,0.00,0.523,0.5,0,0.000,0.009,,0.2,,0.000,,,,,,,,,,0.872,32,,0.27,1.96,0.003,,,,0,118.0,,0.027,,0,0.063,,1.4,48,0.162,49.0,0.085,0.277,27.0,0.00,2.7,0.111,0.00,2.7,0.111,22.4,,,0.0,,,,,,0.08,,0.000,0.0,0.096,7.0,0.52,0.049,,,,,0.0,,,,,,,
334,"""18272""","Ice cream cones, sugar, rolled-type",28.35,1.0 oz,0.162,0.412,,7.27,0.145,0.155,0.000,,1,,,,0.043,,,,,,,,,,,,0.5,,4,,,,,,,,,0,,,,1.436,0.076,,0.048,0.027,,,,,,,,0.06,,,477,,0.001,,,,,,,,,,,,,0.115,,0.00,0.417,0.4,0,0.000,0.015,,0.31,,0.000,,,,,,,,,,0.384,41,,0.264,1.08,0.004,,,,0,114.0,,0.026,,0,0.062,,1.4,39,0.208,40.0,0.083,0.113,29.0,0.00,2.4,0.109,0.00,2.4,0.109,23.84,,,0.0,,,,,,0.078,,0.000,0.0,0.094,9.0,0.413,0.048,,,,,0.0,,,,,,,
335,"""18641""","Interstate Brands Corp, Wonder Hamburger Rolls",43.0,1.0 serving,0.436,0.936,,4.76,,,,,,,,,,,,,,,,,,0.001,,,1.1,,,,,,,,,,,,,,,,,,0.169,0.091,,0.001,,,0.001,,,,,,491,,0.001,,,,,,,,,,,,,,,,0.365,,,0.001,,0.007,0.83,,,,,,,,,,,,0.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.86,,,,,,,,,,,,,,,0.349,,,,,,,,,,,,,
336,"""18608""","Keebler, Keebler Chocolate Graham SELECTS",31.0,1.0 serving,0.976,0.682,,8.21,,,,,,,,,,,,,,,,,,0.003,,,,,,,,,,,,,,,,,,,,,0.374,0.033,,0.003,,0.003,0.003,,0.003,,,,603,,0.003,,,,,,,,,,,,,,,,2.614,,,0.003,,0.015,0.43,,,,,,,,,,,,0.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.26,,,,,,,,,,,,,,,2.581,,,,,,,,,,,,,
337,"""18567""","Kraft, Stove Top Stuffing Mix Chicken Flavor",28.0,1.0 NLEA serving (makes 1/2 cup prepared),0.224,,,2.83,0.109,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,1.075,,,,,,,,,,,,,,,446,,,,,,,,,,,,,,,0.081,,,,,,,,,1.34,,,,,,,,,,,,,,,,,,,,,30,107.0,,,,,,,,,,,,,,,,,,,,20.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,"""18369""","Leavening agents, baking powder, double-acting, sodium aluminum sulfate",4.6,1.0 tsp,0.0,,,0.0,,,,,0,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,0,,,,0.000,0.000,,0.0,,,,,,,,,,,,10,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.000,,3.1,,0.000,,,,,,,,,,,1,0.0,,,,,,,0,2.0,,,,,,,,,0.001,0.0,,,,,0.0,,,0.0,,1.27,,,0.0,,,,,,,,,0.0,,1.0,0.0,,,,,,0.0,,,,,,,
