,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
68,"""42272""","Snacks, granola bar, with coconut, chocolate coated",28.35,1.0 oz,6.441,0.879,,9.72,0.040,,0.045,,3,,,,,,,,,,,,,,,,1.8,,14,,,,,,,0,,1,,,,0.119,0.090,,0.21,0.0,,,,,,,,,,,630,,1.250,,,,,,,,,,,,,0.023,0.000,0.02,1.409,0.4,0,3.323,0.034,,0.37,,0.000,,,,,,,,,,0.879,72,,,,,,,,0.0,151.0,,,,,,,,0,,3,,,,0.00,3.6,,0.00,3.6,,15.65,,,0.0,,,,,,,,,0.0,,16.0,1.409,,0.0,,,,12.0,,0.1,,,,,
69,"""19016""","Snacks, granola bars, hard, almond",28.35,1.0 oz,3.547,1.066,,,,,0.023,,3,,,,0.089,,,,,,,,,,,,1.4,,,,,,,,,0,,,,,,0.173,0.036,,0.15,0.028,,,,,,,,0.063,,,587,,0.601,,,,,,,,,,,,,0.02,,0.00,2.194,,1,1.588,0.013,,0.45,,,,,,,,,,,,1.038,77,,0.12,7.23,0.014,,,,10.0,140.0,,0.04,,0,0.08,,4.3,0,0.387,3,0.082,0.689,65.0,,,,,,,17.58,,,,,,,,,0.169,,0.213,,,,2.18,0.050,,,,,,,,,,,,
70,"""19017""","Snacks, granola bars, hard, chocolate chip",28.35,1.0 oz,3.235,0.360,,,,,0.017,,4,,,,0.088,,,,,,,,,,,,1.2,,,,,,,,,0,,,,,,0.157,0.074,,0.431,0.014,,,,,,,,0.06,,,520,,0.488,,,,,,,,,,,,,0.028,,0.00,0.746,,1,1.29,0.016,,0.51,,,,,,,,,,,,0.346,71,,0.112,4.62,0.003,,,,12.0,124.0,,0.038,,0,0.078,,3.5,0,0.427,4,0.078,0.612,58.0,,,,,,,20.44,,,,,,,,,0.147,,0.173,,,,0.74,0.046,,,,,,,,,,,,
71,"""19420""","Snacks, granola bars, hard, peanut butter",28.35,1.0 oz,0.907,3.425,,,,,,,,,,,0.107,,,,,,,,,,,,0.8,,,,,,,,,0,,,,,,0.558,0.062,,0.255,0.031,,,,,,,,0.088,,,573,,0.006,,,,,,,,,,,,,0.026,,0.00,1.985,,0,0.006,0.027,,0.48,,,,,,,,,,,,3.388,82,,0.14,6.75,0.003,,,,5.0,137.0,,0.037,,0,0.109,,4.3,0,0.261,5,0.099,0.627,39.0,,,,,,,17.66,,,,,,,,,0.277,,,,,,1.959,0.067,,,,,,,,,,,,
72,"""19015""","Snacks, granola bars, hard, plain",21.0,1.0 bar,0.498,2.530,,6.0,0.055,0.152,0.000,,5,,,,0.084,,,,,,,,,,,,1.1,,40,,,,,,,,,0,,,,0.332,0.082,,0.16,0.013,,,,,,,,0.055,,,414,,0.002,,,,,,,,,,,,,0.025,,0.00,0.92,3.1,0,0.002,0.018,,0.4,,0.000,,,,,,,,,,2.518,71,1.4,0.109,4.16,0.002,,,,7.0,99.0,,0.037,,0,0.074,,3.4,0,0.373,5,0.074,0.323,58.0,0.00,4.6,0.099,0.00,4.6,0.099,13.52,,,1.0,0,,,,,0.142,,0.000,0.0,0.107,20.0,0.918,0.045,,,,,0.0,,0.2,,,,,
73,"""25039""","Snacks, granola bars, QUAKER OATMEAL TO GO, all flavors",60.0,1.0 bar,0.779,1.535,,18.92,0.300,0.290,0.000,,12,,,,0.193,,0.2,,,,,,,0.001,,,2.8,,35,,,,,,,141,,0,,,,4.0,0.104,0.001,0.119,0.124,,0.0,68,,0.0,68,,0.119,,,976,,0.008,1.0,3.6,0.115,,,,,,,,,,0.34,0.004,0.05,0.919,4.1,142,0.002,0.400,0.001,0.8,,0.000,,,,,,,,,,1.397,143,,0.154,4.0,0.024,,,,476.0,233.0,,0.057,,22,0.13,0.001,9.6,32,0.928,45,0.152,0.646,100.0,0.00,28.4,0.200,0.00,28.4,0.200,45.28,,,1.0,2,,,,,0.252,,0.000,0.1,0.208,41.0,0.887,0.089,0.0,,,,0.0,,0.5,,,,,
74,"""25038""","Snacks, granola bars, soft, almond, confectioners coating",35.0,1.0 bar,1.984,1.275,,11.9,0.036,,0.008,,6,,,,,,,0.0,,0.001,0.0,,,0.002,,0.000,1.5,,5,,,,,,0.000,2,,0,,,,0.461,0.118,0.001,0.137,0.005,,0.0,6,,0.0,6,,,,,666,,0.318,,,,,,,0.07,,48.0,,,,0.126,0.000,0.05,3.322,0.5,2,0.851,0.025,0.000,0.89,0.00,0.000,,,,,,,,,,1.27,112,,,,,,,,7.0,159.0,0.000,,,,,,,0,0.327,6,,,,0.00,9.5,,0.00,9.5,,21.05,,,0.0,,,,,,,,,0.0,,33.0,3.29,,0.0,,,,0.0,,0.1,0.0,,0.062,,
75,"""19024""","Snacks, granola bars, soft, coated, milk chocolate coating, chocolate chip",35.0,1.0 bar (1.25 oz),4.977,0.637,,,,,0.014,,9,,,,0.101,,,,,,,,,,,,1.2,,,,,,,,,2,,,,,,0.252,0.122,,2.3,0.038,,,,,,,,0.079,,,682,,0.199,,,,,,,,,,,,,0.087,,0.20,2.72,,2,0.221,0.035,,0.53,,,,,,,,,,,,0.599,110,,0.138,8.71,0.067,,,,14.0,163.0,,0.025,,2,0.085,,,0,0.326,9,0.095,2.114,70.0,,,,,,,22.33,,,,,,,,,0.084,,0.052,,,,2.653,0.037,,,,,,,,,,,,
76,"""19026""","Snacks, granola bars, soft, coated, milk chocolate coating, peanut butter",28.35,1.0 oz,4.822,0.539,,6.73,0.028,0.228,0.011,,7,,,,0.147,,,,,,,,,,,,0.8,,9,,,,,,,1,,2,,,,0.933,0.092,,1.111,0.02,,,,,,,,0.11,,,603,,0.610,,,,,,,,,,,,,0.06,,0.00,1.854,3.7,1,1.559,0.030,,0.54,,0.000,,,,,,,,,,0.519,96,,0.193,8.82,0.034,,,,7.0,144.0,,0.035,,3,0.122,,3.7,0,0.383,7,0.129,1.253,64.0,0.00,7.0,0.139,0.00,7.0,0.139,15.14,,,0.0,,,,,,0.196,,0.139,0.0,0.157,19.0,1.812,0.065,,,,,12.0,,0.2,,,,,
77,"""19404""","Snacks, granola bars, soft, uncoated, chocolate chip",43.0,1.0 bar (1.5 oz),2.606,0.678,0.86,12.44,0.073,0.187,0.000,,7,0.026,0.13,0.126,0.092,,,0.0,,0.014,0.0,0.534,0.198,,,,1.6,,0,,,,,,,,,0,,,,0.329,0.117,,0.789,0.028,2.22,0.0,7,,0.0,7,,0.082,0.002,2.03,752,,0.185,,,,,,,0.95,0.116,18.0,,,,0.035,,0.00,2.996,7.1,0,0.498,0.028,0.014,0.49,0.38,0.000,,,,,,,,,0.0,0.65,102,9.3,0.15,7.13,0.008,,,,0.0,180.0,,0.025,9.44,0,0.081,0.028,4.8,0,0.543,7,0.095,0.935,76.0,0.00,7.2,0.127,0.00,7.2,0.127,30.19,,,0.0,,,,,,0.166,,0.066,0.0,0.131,28.0,2.974,0.060,6.2,,,,0.0,,,0.01,0.044,0.085,0.21,
78,"""19405""","Snacks, granola bars, soft, uncoated, chocolate chip, graham and marshmallow",28.0,1.0 bar (1 oz),2.57,0.714,,,,,0.017,,6,,,,0.069,,,,,,,,,,,,1.1,,,,,,,,,0,,,,,,0.28,0.078,,0.28,0.036,,,,,,,,0.058,,,500,,0.386,,,,,,,,,,,,,0.042,,0.00,0.818,,1,1.016,0.014,,0.45,,,,,,,,,,,,0.675,77,,0.094,4.34,0.014,,,,13.0,120.0,,0.024,,0,0.059,,4.3,0,0.358,6,0.069,0.56,57.0,,,,,,,19.82,,,,,,,,,0.127,,0.137,,,,0.804,0.041,,,,,,,,,,,,
79,"""19406""","Snacks, granola bars, soft, uncoated, nut and raisin",28.0,1.0 bar (1 oz),2.671,1.546,,,,,0.017,,8,,,,0.084,,,,,,,,,,,,1.6,,,,,,,,,0,,,,,,0.731,0.106,,0.185,0.048,,,,,,,,0.073,,,532,,0.431,,,,,,,,,,,,,0.053,,0.07,1.182,,1,1.117,0.034,,0.53,,,,,,,,,,,,1.501,110,,0.111,5.71,0.011,,,,11.0,127.0,,0.028,,0,0.073,,4.3,0,0.336,8,0.084,0.585,67.0,,,,,,,17.81,,,,,,,,,0.178,,0.148,,,,1.159,0.052,,,,,,,,,,,,
80,"""19021""","Snacks, granola bars, soft, uncoated, peanut butter",28.0,1.0 bar (1 oz),1.022,1.196,,,,,0.003,,9,,,,0.105,,,,,,,,,,,,1.2,,,,,,,,,0,,,,,,0.88,0.185,,0.129,0.008,,,,,,,,0.098,,,499,,0.095,,,,,,,,,,,,,0.041,,0.06,1.845,,1,0.249,0.029,,0.59,,,,,,,,,,,,1.182,81,,0.132,4.42,0.003,,,,4.0,119.0,,0.031,,0,0.117,,5.3,0,0.392,9,0.105,0.468,70.0,,,,,,,18.03,,,,,,,,,0.31,,0.034,,,,1.795,0.072,,,,,,,,,,,,
81,"""19027""","Snacks, granola bars, soft, uncoated, peanut butter and chocolate chip",28.0,1.0 bar (1 oz),1.565,1.291,,,,,0.003,,9,,,,0.1,,,,,,,,,,,,1.2,,,,,,,,,0,,,,,,0.882,0.112,,0.518,0.008,,,,,,,,0.092,,,506,,0.067,,,,,,,,,,,,,0.034,,0.13,2.341,,1,0.165,0.028,,0.56,,,,,,,,,,,,1.271,106,,0.124,5.6,0.006,,,,3.0,121.0,,0.028,,0,0.109,,,0,0.378,9,0.097,0.764,73.0,,,,,,,17.42,,,,,,,,,0.293,,0.022,,,,2.288,0.066,,,,,,,,,,,,
82,"""19020""","Snacks, granola bars, soft, uncoated, plain",28.0,1.0 bar (1 oz),2.03,1.490,,,,,0.014,,7,,,,0.082,,,,,,,,,,,,1.3,,,,,,,,,0,,,,,,0.144,0.076,,0.151,0.084,,,,,,,,0.067,,,519,,0.291,,,,,,,,,,,,,0.046,,0.11,1.07,,0,0.75,0.028,,0.48,,,,,,,,,,,,1.406,91,,0.168,4.82,0.014,,,,0.0,124.0,,0.028,,0,0.07,,4.5,0,0.428,7,0.082,0.594,64.0,,,,,,,18.84,,,,,,,,,0.137,,0.101,,,,1.056,0.046,,,,,,,,,,,,
83,"""19022""","Snacks, granola bars, soft, uncoated, raisin",43.0,1.0 bar (1.5 oz),4.115,1.380,,,,,0.030,,9,,,,0.129,,,,,,,,,,,,1.8,,,,,,,,,0,,,,,,0.473,0.120,,0.198,0.073,,,,,,,,0.111,,,806,,0.697,,,,,,,,,,,,,0.07,,0.08,1.221,,0,1.836,0.044,,0.77,,,,,,,,,,,,1.307,156,,0.178,7.65,0.021,,,,0.0,193.0,,0.046,,0,0.11,,6.8,0,0.542,9,0.131,0.795,95.0,,,,,,,28.55,,,,,,,,,0.252,,0.245,,,,1.2,0.079,,,,,,,,,,,,
84,"""25036""","Snacks, granola bites, mixed flavors",20.0,1.0 package,1.978,0.509,,6.0,0.040,0.023,0.006,,5,,,,0.015,,0.1,,,,,,,,,,1.1,,16,,,,,,,0,,0,,,,0.464,0.049,,0.173,0.045,,,,,,,,0.013,,,378,,0.192,4.0,0.31,0.004,,,,,,,,,,0.029,0.000,0.01,0.639,1.8,0,0.597,0.029,,0.22,,0.000,,,,,,,,,,0.464,57,0.0,0.016,3.5,0.004,,,,2.0,90.0,,0.004,,0,0.012,0.008,4.0,1,0.336,7,0.013,0.879,43.0,0.00,6.2,0.016,0.00,6.2,0.016,13.25,,,0.0,0,,,,,0.032,,0.051,0.0,0.015,14.0,0.635,0.008,,,,,0.0,,0.0,,,,,
85,"""19439""","Snacks, KELLOGG, KELLOGG'S Low Fat Granola Bar, Crunchy Almond/Brown Sugar",37.0,1.0 bar,0.407,1.665,,,,,,,0,,,,,,,,,,,,,,,,2.3,,,,,,,,,264,,,,,,3.515,0.259,,0.088,0.016,,,,,,,,,,,604,,0.001,,,,,,,,,,,,,0.296,,0.00,0.666,,264,0.003,0.370,,0.59,,0.000,,,,,,,,,,1.494,92,,,,,,,,881.0,144.0,,,,,,,,,0.665,0,,,,,,,,,,28.86,,,,,,,,,,,,,,,0.655,,,,,,,,,,,,,
86,"""19438""","Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares",22.0,1.0 serving,0.308,1.122,,4.26,0.154,,0.000,,9,,,,,,,,,,,,,,,,,,0,,,,,,,59,,0,,,,2.002,0.022,,0.071,0.127,,,,,,,,,,,383,,0.002,,,,,,,,,,,,,0.176,,0.00,0.55,0.0,59,0.0,0.198,,0.26,,0.000,,,,,,,,,,0.956,9,,,,,,,,198.0,92.0,,,,,,,,44,0.352,53,,,,,0.0,,,0.0,,17.71,,,0.0,,,,,,,,,0.0,,3.0,0.427,,,,,,0.0,,,,,,,
87,"""19441""","Snacks, KELLOGG, KELLOGG'S, NUTRI-GRAIN Cereal Bars, fruit",37.0,1.0 bar,0.534,1.681,3.40,10.72,0.427,,0.000,,5,0.184,0.34,,,,,0.2,0.003,0.010,0.0,,,0.001,,0.001,1.1,0.000,14,,,,,,,223,,0,,,,7.129,0.053,0.003,0.141,0.192,4.60,0.0,5,,0.0,5,,,,,565,0.003,0.004,,,,0.005,6.18,1,2.08,,213.0,0.000,3,0.001,0.765,,0.00,0.736,5.7,223,0.0,0.678,0.009,1.04,0.78,0.000,,,,0.003,131.0,0.001,,,0.0,1.488,91,5.8,,,,0.005,,1.52,750.0,135.0,0.000,,,,,,,0,0.369,5,,,,0.00,4.1,,0.00,4.1,,25.02,0.000,,1.0,0,0.719,1.481,,0.150,,,,0.0,,14.0,0.721,,,,0.0,0.008,0.0,,2.9,,,,0.4,0.002
88,"""19009""","Snacks, KRAFT, CORNNUTS, plain",28.35,1.0 oz,0.689,0.865,,0.17,0.012,,,,0,,,,,,,,,,,,,,,,2.0,,0,,,,,,,,,0,,,,0.48,0.033,,0.302,0.016,,,,,,,,,,,530,,0.009,,,,,,,,,,,,,0.037,,0.00,2.682,2.6,0,0.0,0.065,,0.77,,0.000,,,,,,,,,,0.853,79,,,,,,,,0.0,126.0,,,,,,,,,0.129,0,,,,0.00,5.8,,0.00,5.8,,20.37,,,0.0,,,,,,,,,0.0,,32.0,2.123,,,,,,0.0,,,,,,,
89,"""19049""","Snacks, M & M MARS, COMBOS Snacks Cheddar Cheese Pretzel",28.35,1.0 oz,2.737,0.384,,4.99,0.085,,0.037,,2,,,,,,,,,,0.0,,,0.000,,0.000,1.0,,1,,,,,,0.000,16,,0,,,,0.902,0.034,0.000,0.375,0.032,,0.0,2,,0.0,2,,,,,549,,0.351,,,,,,,,,,,,,0.158,0.000,0.03,1.079,0.9,16,0.503,0.013,0.001,1.42,,0.000,,,,,,,,,,0.352,37,,,,,,,,60.0,131.0,,,,,,,,0,0.127,2,,,,0.00,6.0,,0.00,6.0,,18.85,,,0.0,1,,,,,,,,0.0,,6.0,1.015,,,,,,0.0,,,,,,,
90,"""19440""","Snacks, M & M MARS, KUDOS Whole Grain Bar, chocolate chip",28.0,1.0 bar,1.316,0.770,,10.86,0.047,,0.003,,4,,,,,,,,,,,,,,,,0.7,,,,,,,,,4,,,,,,0.431,0.087,,0.545,0.051,,,,,,,,,,,492,,0.043,,,,,,,,,,,,,0.056,0.000,0.04,1.319,,4,0.046,0.033,,1.48,,0.000,,,,,,,,,,0.718,78,,,,,,,,16.0,118.0,,,,,,,,0,0.299,4,,,,0.00,,,0.00,,,20.25,,,,,,,,,,,,,,,1.303,,,,,,,,,,,,,
91,"""25009""","Snacks, M & M MARS, KUDOS Whole Grain Bar, M&amp;M's milk chocolate",24.0,1.0 bar,1.632,,,9.07,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,,,,,,,12.0,100.0,,,,,,,,,,,,,,,,,,,,17.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,"""25007""","Snacks, M & M MARS, KUDOS Whole Grain Bars, peanut butter",28.0,1.0 bar,2.915,,,12.4,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,20.0,130.0,,,,,,,,,,,,,,,,,,,,18.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,"""25048""","Snacks, NUTRI-GRAIN FRUIT AND NUT BAR",32.0,1.0 bar,0.618,0.826,,10.38,0.149,,0.001,0.000,6,,,,,,,0.0,,0.002,,,,,,,2.4,,13,,,,,,0.000,85,,0,,,,2.061,0.140,0.000,0.105,0.02,,0.0,65,,0.0,65,,,,,539,,0.056,,,,,,,0.03,,21.0,,,,0.197,0.000,0.37,1.826,0.4,85,0.18,0.196,0.000,0.55,0.01,0.000,,,,,,,,,,0.806,105,,,,,,,,287.0,129.0,0.000,,,,,,,35,0.461,41,,,,0.36,7.7,,0.36,7.7,,21.35,,,0.0,10,,,,,,,,0.3,,34.0,1.812,,,,,,0.0,,0.1,0.0,,0.016,,
94,"""19031""","Snacks, oriental mix, rice-based",28.35,1.0 oz,1.073,3.017,,0.85,0.088,0.352,0.000,,11,,,,0.193,,,,,,,,,,,,3.7,,0,,,,,,,,,0,,,,0.873,0.038,,0.302,0.09,,,,,,,,0.181,,,600,,0.017,7.0,0.69,0.072,,,,,,,,,,0.04,,0.00,2.795,0.7,0,0.0,0.020,,0.83,,0.000,,,,,,,,,,2.916,93,,0.268,7.25,0.025,,,,0.0,143.0,,0.054,,0,0.211,,2.3,0,0.361,11,0.191,0.714,74.0,0.00,5.1,0.263,0.00,5.1,0.263,14.63,,,0.0,,,,,,0.596,,0.000,0.0,0.226,33.0,2.753,0.134,,,,,0.0,,0.1,,,,,
95,"""25066""","Snacks, peas, roasted, wasabi-flavored",28.0,1.0 serving,1.481,0.546,0.22,3.95,0.172,,0.000,,39,,,,,,,0.0,,0.004,,,,,,,1.1,,1380,,,,,,,,,0,,,,1.417,0.124,,0.129,0.037,0.07,,,,,,,,,,506,,0.029,0.0,1.06,,,,,0.53,,34.0,,,,0.088,,0.00,1.622,14.1,22,0.003,0.153,,0.74,0.01,0.000,,,,,,,,,0.0,0.51,205,,,,,,,,430.0,121.0,,,,,,,,0,0.351,39,,,,0.00,16.2,,0.00,16.2,,17.42,,,12.0,0,,,,,,,,0.0,,29.0,1.604,,,,,,0.0,0.04,,0.55,,0.000,0.0,
96,"""25037""","Snacks, pita chips, salted",28.35,1.0 oz,0.38,0.604,0.38,1.35,0.159,0.248,0.000,0.001,6,0.028,1.96,0.182,0.051,0.001,0.0,0.02,0.006,0.014,0.0,1.307,0.148,0.000,,0.001,1.1,0.000,4,,,,,,,,,0,,,,1.997,0.040,0.002,0.127,0.028,0.23,0.001,61,0.000,0.001,61,0.000,0.1,0.000,0.73,542,0.006,0.002,5.0,1.3,0.081,0.005,0.57,0,0.09,0.137,5.0,,0,0.001,0.087,0.000,0.00,3.074,0.3,0,0.0,0.031,0.031,0.78,0.01,0.001,,,,0.005,242.0,0.001,,,0.0,0.574,37,17.3,0.447,4.31,0.005,0.005,,0.00,0.0,130.0,0.001,0.041,16.86,0,0.094,0.012,9.4,32,0.186,38,0.137,0.192,35.0,0.00,2.6,0.159,0.00,2.6,0.159,19.35,0.000,,0.0,,3.046,0.568,,0.142,0.131,,0.001,0.0,0.154,10.0,3.053,0.074,,0.000,0.001,0.011,0.0,,,0.0,0.047,0.000,0.0,0.001
97,"""25027""","Snacks, plantain chips, salted",28.35,1.0 oz,2.364,3.328,,0.26,0.018,,0.000,0.001,10,0.022,1.43,,,,,0.0,0.021,0.008,0.0,,,0.000,,0.002,1.0,0.000,5,0.0,0.04,,,,,,,0,,,,0.227,0.056,0.007,0.221,0.022,,0.001,10,0.000,0.001,10,0.000,,,,630,0.021,0.060,,,,0.031,0.59,0,0.51,,3.0,0.000,173,0.003,0.011,0.008,0.00,1.597,8.1,20,0.009,0.130,0.009,0.62,0.01,0.000,,,,0.033,57.0,0.002,,,,3.293,223,,,,,0.031,,0.26,393.0,151.0,0.004,,,,,,,0,0.078,10,,,,,0.0,,,0.0,,18.1,0.000,,125.0,0,1.531,3.255,,0.312,,,,0.0,,20.0,1.552,,0.0,0.000,0.0,0.052,0.0,0.04,9.1,0.05,,0.005,,
98,"""19034""","Snacks, popcorn, air-popped",8.0,1.0 cup,0.051,0.185,0.01,0.07,0.008,0.118,0.000,,2,,,,0.027,,,,,,0.0,0.180,0.067,,,0.000,1.2,,116,,,,,,,,,0,,,,0.185,0.021,0.000,0.006,0.004,0.01,0.0,2,,0.0,2,,0.036,,0.00,129,,0.000,,,,,,,,,,,,,0.007,,0.00,0.076,0.1,1,0.0,0.013,0.001,0.11,,0.000,,,,,,,,,0.0,0.181,26,0.1,0.084,0.36,0.000,,,,16.0,31.0,,0.007,4.35,0,0.039,0.001,0.0,0,0.089,2,0.034,0.043,29.0,0.00,1.7,0.046,0.00,1.7,0.046,6.22,,,5.0,0,,,,,0.048,,0.000,0.0,0.049,12.0,0.074,0.029,,,,,0.0,,,,,,0.0,
99,"""19806""","Snacks, popcorn, air-popped (Unsalted)",8.0,1.0 cup,0.046,0.152,,,,,,,,,,,0.027,,,,,,,,,,,,1.2,,,,,,,,,0,,,,,,0.156,0.034,,0.006,0.005,,,,,,,,0.036,,,128,,,,,,,,,,,,,,,0.023,,0.00,0.088,,0,,,,0.14,,,,,,,,,,,,0.147,24,,0.084,0.34,0.000,,,,2.0,31.0,,0.007,,0,0.039,,0.8,0,0.075,2,0.034,0.04,24.0,,,,,,,6.23,,,,,,,,,0.048,,,,,,0.088,0.029,,,,,,,,,,,,
100,"""19036""","Snacks, popcorn, cakes",10.0,1.0 cake,0.048,0.135,,0.07,0.007,0.105,0.000,,2,,,,0.031,,,,,,,,,,,,0.3,,54,,,,,,,,,0,,,,0.601,0.057,,0.005,0.004,,,,,,,,0.036,,,161,,0.000,,,,,,,,,,,,,0.018,,0.00,0.092,0.1,0,0.0,0.018,,0.2,,0.000,,,,,,,,,,0.131,33,,0.071,0.31,0.001,,,,7.0,38.0,,0.009,,0,0.039,,1.0,0,0.098,2,0.037,0.042,28.0,0.00,2.2,0.048,0.00,2.2,0.048,8.01,,,2.0,0,,,,,0.058,,0.000,0.0,0.052,16.0,0.091,0.028,,,,,0.0,,,,,,,
101,"""19038""","Snacks, popcorn, caramel-coated, with peanuts",28.35,1.0 oz (approx 2/3 cup),0.295,0.927,,12.86,0.014,0.182,0.000,,5,,,,0.056,,,,,,,,,,,,1.1,,164,,,,,,,,,0,,,,0.564,0.084,,0.045,0.017,,,,,,,,0.065,,,475,,0.000,,,,,,,,,,,,,0.036,,0.00,0.774,1.1,1,0.0,0.052,,0.51,,0.000,,,,,,,,,,0.91,101,,0.128,2.21,0.003,,,,22.0,113.0,,0.015,,0,0.074,,1.1,0,0.217,5,0.064,0.232,36.0,0.00,4.9,0.087,0.00,4.9,0.087,22.88,,,7.0,0,,,,,0.139,,0.000,0.0,0.086,23.0,0.757,0.052,,,,,0.0,,,,,,,
102,"""19039""","Snacks, popcorn, caramel-coated, without peanuts",28.35,1.0 oz,1.023,1.270,,15.08,0.018,0.081,0.020,,1,,,,0.08,,,,,,,,,,,,1.5,,0,,,,,,,1,,0,,,,0.624,0.034,,0.204,0.113,,,,,,,,0.043,,,511,,0.105,,,,,,,,,,,,,0.02,0.000,0.00,0.816,3.5,1,0.028,0.008,,0.43,,0.000,,,,,,,,,,1.154,31,,0.048,3.63,0.028,,,,2.0,122.0,,0.013,,0,0.031,,1.0,0,0.062,1,0.045,0.601,24.0,0.00,6.7,0.044,0.00,6.7,0.044,22.42,,,0.0,,,,,,0.067,,0.026,0.0,0.050,10.0,0.788,0.031,,,,,0.0,,,,,,,
103,"""19040""","Snacks, popcorn, cheese-flavor",11.0,1.0 cup,0.705,1.691,,0.09,0.014,0.113,0.002,,1,,,,0.049,,,,,,,,,,,,1.1,,110,,,,,,,0,,0,,,,0.16,0.015,,0.141,0.097,,,,,,,,0.046,,,242,,0.024,,,,,,,,,,,,,0.027,0.000,0.06,1.067,0.9,1,0.002,0.026,,0.37,,0.000,,,,,,,,,,1.595,29,,0.082,3.65,0.011,,,,15.0,58.0,,0.01,,1,0.038,,1.3,0,0.078,1,0.044,0.528,40.0,0.00,1.7,0.049,0.00,1.7,0.049,5.68,,,4.0,0,,,,,0.043,,0.003,0.0,0.054,10.0,1.056,0.028,,,,,0.0,,0.1,,,,,
