,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g)_x,"Tocopherol, delta (mg)_x",22:1 undifferentiated (g)_x,Ash (g)_y,"Tocopherol, delta (mg)_y",22:1 undifferentiated (g)_y,16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
232,"""16410""","Soybeans, mature seeds, roasted, no salt added",172.0,1.0 cup,6.319,24.663,,,,,0.000,,363,,,,4.032,,,,,,,,,,,,30.4,,,,,,,,,0,,,,,,2.425,1.424,,1.56,2.914,,,,,,,,2.632,,,3378,,0.122,,,,,,,,,,,,,0.249,,0.00,9.649,,0,0.000,0.358,,6.67,,0.000,6.67,,0.000,,,,,,,21.748,2528.0,,3.543,43.69,0.122,,,,0.0,807.0,,0.881,,0,2.291,,32.9,0,3.712,363.0,2.939,4.637,624.0,,,,,,,51.98,,,,,,,,,4.699,,0.000,0.0,3.024,249,9.527,1.634,,,,,,,,,,,,
233,"""16110""","Soybeans, mature seeds, roasted, salted",172.0,1.0 cup,6.319,24.663,,7.22,0.172,4.933,0.000,,363,,,,4.032,,,,,,,,,,,,30.4,,0,,,,,,,,,0,,,,2.425,1.424,,1.56,2.914,,,,,,,,2.632,,,3378,,0.122,,,,,,,,,,,,,0.249,,0.00,9.649,86.7,17,0.000,0.358,,6.67,,0.000,6.67,,0.000,,,,,,,21.748,2528.0,,3.543,43.69,0.122,,,,344.0,807.0,,0.881,,0,2.291,,32.9,0,3.712,363.0,2.939,4.637,624.0,0.0,213.8,3.512,0.0,213.8,3.512,51.98,,,0.0,,,,,,4.699,,0.000,0.0,3.024,249,9.527,1.634,,,,,0.0,,3.8,,,,,
234,"""16223""","Soymilk (All flavors), enhanced",243.0,1.0 cup,0.501,2.892,,6.15,0.151,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,8.0,0.299,,,,,,,,,,,,,,459,,,,,,,,,,,,,,,0.484,,2.62,1.001,,,,,,1.56,,,1.56,,,,,,,,,,,,,,,,,,955.0,109.0,,,,,,,,,,,,,,,,,,,,8.38,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,
235,"""16229""","Soymilk (All flavors), lowfat, with added calcium, vitamins A and D",243.0,1.0 cup,0.0,1.001,,8.51,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,,,,,,,,,,,,,,,,,,0.501,,151,,,,1.56,,,1.56,,,,,,,,,,,,,,,,,,501.0,104.0,,,,,,,,,,,,,,,,,,,,17.5,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,
236,"""16230""","Soymilk (all flavors), nonfat, with added calcium, vitamins A and D",243.0,1.0 cup,0.0,0.087,,8.87,0.053,,0.000,,17,,,,,,,,,,,,,,,,0.5,,0,,,,,,,148,,0,,,,0.785,0.304,,0.0,0.01,,,,,,,,,,,284,,0.000,,,,,,,,,,,,,0.423,0.000,0.56,0.0,5.6,148,0.000,0.058,,1.56,,0.000,1.56,,0.000,,,,,,,0.078,255.0,,,,,,,,501.0,68.0,,,,,,,,0,,17.0,,,,0.56,43.5,,0.56,43.5,,10.06,,,0.0,100,,,,,,,,2.4,,24,0.0,,,,,,0.0,,,,,,,
237,"""16222""","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",243.0,1.0 cup,0.501,2.452,,1.0,0.374,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,0.401,0.199,,,,,,,,,,,,,,335,,,,,,,,,,,,,,,0.503,,2.70,0.953,,,,,,1.56,,,1.56,,,,,,,,,,,,,,,,,,503.0,80.0,,,,,,,,,,,,,,,,,,,,4.23,,,,,,,,,,,,2.9,,39,,,,,,,,,,,,,,
238,"""16227""","Soymilk, chocolate and other flavors, light, with added calcium, vitamins A and D",243.0,1.0 cup,0.078,0.984,,17.33,0.090,,0.000,,22,,,,,,,,,,,,,,,,1.7,,0,,,,,,,148,,5,,,,1.244,0.484,,0.019,0.112,,,,,,,,,,,479,,0.000,,,,,,,,,,,,,0.488,0.000,2.43,0.09,8.7,148,0.000,0.090,,1.56,,0.000,1.56,,0.000,,,,,,,0.87,350.0,,,,,,,,501.0,114.0,,,,,,,,0,0.180,22.0,,,,2.43,69.0,,2.43,69.0,,20.02,,,0.0,114,,,,,,,,2.9,,36,0.085,,,,,,46.0,,0.0,,,,,
239,"""16231""","Soymilk, chocolate, nonfat, with added calcium, vitamins A and D",243.0,1.0 cup,0.0,0.087,,8.87,0.090,,0.000,,17,,,,,,,,,,,,,,,,0.5,,0,,,,,,,148,,5,,,,1.244,0.484,,0.0,0.01,,,,,,,,,,,447,,0.000,,,,,,,,,,,,,0.423,0.000,0.56,0.0,8.7,148,0.000,0.090,,1.56,,0.000,1.56,,0.000,,,,,,,0.078,255.0,,,,,,,,501.0,107.0,,,,,,,,0,,17.0,,,,0.56,69.0,,0.56,69.0,,20.68,,,0.0,100,,,,,,,,2.4,,24,0.0,,,,,,46.0,,0.0,,,,,
240,"""16166""","Soymilk, chocolate, unfortified",243.0,1.0 cup,0.583,2.031,,19.1,0.053,0.452,0.000,,27,,,,0.318,,,,,,,,,,,,1.0,,0,,,,,,,0,,5,,,,1.247,0.501,,0.121,0.182,,,,,,,,0.262,,,637,,0.000,,,,,,,,,,,,,0.637,0.000,1.70,0.921,7.3,0,0.000,0.187,,1.58,,0.000,1.58,,0.000,,,,,,,1.419,347.0,,0.357,3.72,0.000,,,,7.0,153.0,,0.092,,0,0.216,,11.7,0,,27.0,0.277,0.364,124.0,0.0,57.3,0.340,0.0,57.3,0.340,24.18,,,0.0,,,,,,0.454,,0.000,0.0,0.284,36,0.753,0.148,,,,,56.0,,4.1,,,,,
241,"""16168""","Soymilk, chocolate, with added calcium, vitamins A and D",243.0,1.0 cup,0.583,2.031,,19.1,0.053,0.316,0.000,,27,,,,0.224,,,,,,,,,,,,1.0,,0,,,,,,,170,,5,,,,1.247,0.501,,0.121,0.182,,,,,,,,0.182,,,637,,0.000,,,,,,,,,,,,,0.637,0.000,1.70,0.921,7.3,170,0.000,0.187,,1.58,,0.000,1.58,,0.000,,,,,,,1.419,347.0,,0.25,3.72,0.000,,,,571.0,153.0,,0.066,,0,0.151,,11.7,0,,27.0,0.194,0.364,124.0,0.0,57.3,0.238,0.0,57.3,0.238,24.18,,,0.0,97,,,,,0.318,2.4,0.000,2.4,0.197,36,0.753,0.104,,,,,56.0,,4.1,,,,,
242,"""16228""","Soymilk, original and vanilla, light, unsweetened, with added calcium, vitamins A and D",243.0,1.0 cup,0.19,1.356,,1.0,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,0.423,,0.56,0.639,,,,,,1.56,,,1.56,,,,,,,,,,,,,,,,,,501.0,83.0,,,,,,,,,,,,,,,,,,,,9.36,,,,,,,,,,,,2.4,,32,,,,,,,,,,,,,,
243,"""16225""","Soymilk, original and vanilla, light, with added calcium, vitamins A and D",243.0,1.0 cup,0.012,1.035,,6.34,0.090,,0.000,,22,,,,,,,,,,,,,,,,0.7,,0,,,,,,,148,,0,,,,0.539,0.209,,0.002,0.119,,,,,,,,,,,306,,0.000,,,,,,,,,,,,,0.488,0.000,2.43,0.491,3.9,148,0.000,0.039,,1.56,,0.000,1.56,,0.000,,,,,,,0.919,284.0,,,,,,,,496.0,73.0,,,,,,,,0,,22.0,,,,2.43,29.9,,2.43,29.9,,8.53,,,0.0,114,,,,,,,,2.9,,36,0.476,,,,,,0.0,,,,,,,
244,"""16120""","Soymilk, original and vanilla, unfortified",243.0,1.0 cup,0.498,2.335,,9.7,0.146,0.452,0.000,,44,,,,0.318,,,,,,0.0,1.183,0.700,0.024,,0.000,1.5,,0,,,,,,0.000,,,0,,,,1.247,0.311,0.000,0.121,0.182,,0.0,44,,0.0,44,,0.262,,,549,,0.000,,,,,,,,,,,,,0.168,,0.00,0.974,7.3,0,0.000,0.187,,1.58,,0.000,1.58,,0.000,,,,,,,1.419,287.0,1.9,0.357,4.25,0.000,,,,7.0,131.0,,0.092,,0,0.216,0.000,11.7,0,0.542,44.0,0.277,0.364,126.0,0.0,57.3,0.340,0.0,57.3,0.340,15.26,,,0.0,,,,,,0.454,,0.000,0.0,0.284,61,0.753,0.148,,,,,0.0,,,,,,,
245,"""16139""","Soymilk, original and vanilla, with added calcium, vitamins A and D",243.0,1.0 cup,0.498,2.085,,8.87,0.070,0.260,0.000,,22,,,,0.185,,,,,,,,,,,,0.5,,0,,,,,,,134,,0,,,,1.033,0.401,,0.121,0.182,,,,,,,,0.151,,,440,,0.000,,,,,,,,,,,,,0.447,0.000,2.07,0.928,7.3,134,0.000,0.075,,1.58,,0.000,1.58,,0.000,,,,,,,1.419,296.0,1.9,0.207,3.57,0.000,,,,450.0,104.0,,0.053,,0,0.124,,5.6,0,0.151,22.0,0.16,0.364,104.0,2.07,57.3,0.197,2.07,57.3,0.197,11.96,,,0.0,104,,,,,0.262,2.7,0.000,2.7,0.163,36,0.753,0.085,,,,,0.0,,,,,,,
246,"""16114""",Tempeh,166.0,1.0 cup,4.215,7.138,,,,,,,,,,,1.507,,,,,,,,,0.093,,,,,,,,,,,,0,,,,,,4.382,0.93,0.056,1.124,0.412,,0.0,40,,0.0,40,,1.321,,,1333,,0.038,,,,,,,,,,,,,0.594,,0.13,5.32,,0,0.000,0.357,0.188,2.69,,0.000,2.69,,0.000,,,,,,,6.726,684.0,,1.71,17.93,0.000,,,,0.0,319.0,,0.322,,0,1.102,,0.0,0,2.158,40.0,1.461,2.810,442.0,,,,,,,12.68,,,,,,,,,2.078,,0.000,0.0,1.527,134,5.151,0.774,,,,,,,,,,,,
247,"""43476""",Tofu yogurt,262.0,1.0 cup,0.679,2.665,,3.25,0.157,,0.000,,16,,,,,,,,,,,,,,,,0.5,,0,,,,,,,,,0,,,,0.629,0.196,,0.165,0.304,,,,,,,,,,,1032,,0.013,,,,,,,,,,,,,0.052,,0.00,1.048,9.2,5,0.000,0.052,,3.25,,0.000,3.25,,0.000,,,,,,,2.361,123.0,,,,,,,,86.0,246.0,,,,,,,,0,,16.0,,,,0.0,126.8,,0.0,126.8,,41.82,,,0.0,,,,,,,,,0.0,,105,1.035,,,,,,0.0,,6.5,,,,,
248,"""16128""","Tofu, dried-frozen (koyadofu)",17.0,1.0 piece,0.746,2.912,,,,,,,,,,,0.537,,,,,,,,,,,,1.2,,,,,,,,,0,,,,,,0.202,0.2,,0.184,0.344,,,,,,,,0.333,,,339,,0.014,,,,,,,,,,,,,0.054,,0.00,1.139,,4,,,,0.23,,,0.23,,,,,,,,,2.568,3.0,,0.44,5.16,0.014,,,,88.0,81.0,,0.127,,0,0.273,,9.2,0,0.627,16.0,0.404,0.547,82.0,,,,,,,1.71,,,,,,,,,0.542,,,0.0,0.411,10,1.125,0.237,,,,,,,,,,,,
249,"""16428""","Tofu, dried-frozen (koyadofu), prepared with calcium sulfate",17.0,1.0 piece,0.746,2.912,,,,,,,,,,,0.537,,,,,,,,,,,,0.2,,,,,,,,,0,,,,,,0.202,0.2,,0.184,0.344,,,,,,,,0.333,,,334,,0.014,,,,,,,,,,,,,0.054,,0.00,1.139,,0,,,,0.54,,,0.54,,,,,,,,,2.568,3.0,,0.44,5.16,0.014,,,,0.0,80.0,,0.127,,0,0.273,,9.2,0,0.627,16.0,0.404,0.547,82.0,,,,,,,1.41,,,,,,,,,0.542,,,0.0,0.411,31,1.125,0.237,,,,,,,,,,,,
250,"""16159""","Tofu, extra firm, prepared with nigari",91.0,0.2 block,0.836,2.418,,0.65,0.044,0.732,0.000,,8,,,,0.464,,,,,,0.033,1.728,1.070,0.016,,0.000,0.9,,0,,,,,,0.000,,,0,,,,0.219,0.182,0.008,0.246,0.238,,0.0,8,,0.0,8,,0.412,,,318,,0.008,,,,,,,,,,,,,0.044,,0.00,1.199,2.5,0,0.000,0.076,,1.16,,0.000,1.16,,0.000,,,,,,,2.171,118.0,,0.57,4.79,0.000,,,,0.0,76.0,,0.123,,0,0.369,0.000,11.8,0,0.606,8.0,0.446,0.574,101.0,0.0,30.0,0.533,0.0,30.0,0.533,1.07,,,0.0,,,,,,0.719,,0.000,0.0,0.458,32,1.134,0.227,,,,,0.0,,,,,,,
251,"""16126""","Tofu, firm, prepared with calcium sulfate and magnesium chloride (nigari)",126.0,0.5 cup,0.999,2.078,,0.76,0.076,0.917,,,,,,,0.582,,,,,,0.084,2.168,1.343,0.029,,0.004,1.1,,0,,,,0.000,,,,,0,,,,0.127,0.268,0.016,0.252,0.21,,0.0,24,,0.0,24,,0.518,,,411,,0.016,,,,,,,,,,,,,0.079,,0.00,1.42,3.0,0,0.000,0.089,,1.27,,0.009,1.27,,0.009,,,,,,,1.851,186.0,0.5,0.714,5.25,0.000,,,,0.0,98.0,,0.155,,0,0.462,0.000,12.5,0,0.787,24.0,0.559,0.714,152.0,,,,,,,3.59,,,0.0,,,,,,0.902,,0.000,0.0,0.573,47,1.269,0.284,,,,,0.0,,0.3,,,,,
252,"""16129""","Tofu, fried",28.35,1.0 oz,0.827,3.229,,0.77,0.048,0.370,0.000,,8,,,,0.321,,,,,,,,,,,,1.1,,0,,,,,,,,,0,,,,0.028,0.113,,0.204,0.382,,,,,,,,0.199,,,321,,0.016,,,,,,,,,,,,,0.014,,0.00,1.263,2.2,0,0.000,0.028,,0.46,,0.000,0.46,,0.000,,,,,,,2.847,41.0,,0.263,5.72,0.016,,,,8.0,77.0,,0.076,,0,0.163,,8.1,0,0.424,8.0,0.242,0.607,81.0,0.0,30.1,0.229,0.0,30.1,0.229,2.51,,,0.0,,,,,,0.324,,0.000,0.0,0.246,17,1.247,0.141,,,,,0.0,,,,,,,
253,"""16429""","Tofu, fried, prepared with calcium sulfate",13.0,1.0 piece,0.379,1.481,,,,,,,,,,,0.125,,,,,,,,,,,,0.5,,,,,,,,,0,,,,,,0.013,0.052,,0.094,0.175,,,,,,,,0.111,,,147,,0.007,,,,,,,,,,,,,0.007,,0.00,0.579,,,,,,0.21,,,0.21,,,,,,,,,1.306,19.0,,0.154,2.62,0.007,,,,0.0,35.0,,0.033,,0,0.099,,3.7,0,0.194,4.0,0.12,0.278,37.0,,,,,,,1.15,,,,,,,,,0.194,,,0.0,0.123,12,0.572,0.061,,,,,,,,,,,,
254,"""16160""","Tofu, hard, prepared with nigari",122.0,0.25 block,1.763,6.878,,,,,,,,,,,0.865,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,0.78,0.4,,0.434,0.814,,,,,,,,0.769,,,743,,0.033,,,,,,,,,,,,,0.094,,0.00,2.69,,,,,,2.22,,,2.22,,,,,,,,,6.065,178.0,,1.063,12.19,0.033,,,,,,,0.229,,0,0.687,,20.5,0,1.283,27.0,0.832,1.293,282.0,,,,,,,5.36,,,,,,,,,1.342,,,0.0,0.853,65,2.657,0.422,,,,,,,,,,,,
255,"""16426""","Tofu, raw, firm, prepared with calcium sulfate",126.0,0.5 cup,1.589,6.200,,,,,,,,,,,1.113,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,0.48,0.476,,0.392,0.733,,,,,,,,0.989,,,760,,0.030,,,,,,,,,,,,,0.129,,0.00,2.425,,,,,,1.76,,,1.76,,,,,,,,,5.467,299.0,,1.366,10.99,0.030,,,,209.0,181.0,,0.296,,0,0.883,,21.9,0,1.488,37.0,1.07,1.166,239.0,,,,,,,3.5,,,,,,,,,1.725,,,0.0,1.096,73,2.395,0.543,,,,,,,,,,,,
256,"""16427""","Tofu, raw, regular, prepared with calcium sulfate",124.0,0.5 cup,0.857,3.347,,0.77,0.100,0.884,0.000,,19,,,,0.56,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,0.242,0.239,,0.212,0.396,,,,,,,,0.498,,,393,,0.016,,,,,,,,,,,,,0.064,,0.00,1.309,3.0,,0.000,0.058,,0.89,,0.000,0.89,,0.000,,,,,,,2.951,150.0,,0.688,5.93,0.016,,,,105.0,94.0,,0.149,,0,0.445,,11.0,0,0.750,19.0,0.539,0.629,120.0,0.0,35.7,0.644,0.0,35.7,0.644,2.32,,,,,,,,,0.869,,0.000,0.0,0.553,37,1.293,0.274,,,,,0.0,,0.1,,,,,
257,"""16132""","Tofu, salted and fermented (fuyu)",11.0,1.0 block,0.127,0.497,,,,,,,,,,,0.059,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.042,0.041,,0.031,0.059,,,,,,,,0.037,,,53,,0.002,,,,,,,,,,,,,0.011,,0.00,0.194,,0,,,,0.96,,,0.96,,,,,,,,,0.438,8.0,,0.048,0.88,0.002,,,,0.0,13.0,,0.014,,0,0.03,,1.9,0,0.129,3.0,0.044,0.093,8.0,,,,,,,0.48,,,,,,,,,0.06,,,0.0,0.045,6,0.192,0.026,,,,,,,,,,,,
258,"""16432""","Tofu, salted and fermented (fuyu), prepared with calcium sulfate",11.0,1.0 block,0.127,0.497,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.042,0.041,,0.031,0.059,,,,,,,,0.045,,,53,,0.002,,,,,,,,,,,,,0.011,,0.00,0.194,,0,,,,0.96,,,0.96,,,,,,,,,0.438,8.0,,0.062,0.88,0.002,,,,0.0,13.0,,0.013,,0,0.04,,1.9,0,0.129,3.0,0.048,0.093,8.0,,,,,,,0.57,,,,,,,,,0.078,,,0.0,0.049,6,0.192,0.024,,,,,0.0,,0.0,,,,,
259,"""16127""","Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)",120.0,"1.0 piece (2-1/2"" x 2-3/4"" x 1"")",0.64,2.497,,0.84,0.056,0.598,0.000,,53,,,,0.517,,,,,,,,,,,,0.2,,0,,,,,,,,,0,,,,0.642,0.188,,0.158,0.295,,,,,,,,0.322,,,304,,0.012,,,,,,,,,,,,,0.044,,0.00,0.977,2.4,0,0.000,0.062,,0.84,,0.000,0.84,,0.000,,,,,,,2.202,144.0,0.5,0.424,4.43,0.012,,,,8.0,73.0,,0.122,,0,0.263,,10.7,0,0.467,53.0,0.389,0.469,110.0,0.0,32.9,0.371,0.0,32.9,0.371,1.42,,,0.0,,,,,,0.523,,0.000,0.0,0.397,32,0.965,0.229,,,,,0.0,,0.2,,,,,
260,"""43134""",Vegetarian fillets,85.0,1.0 fillet,2.422,7.932,,0.68,0.935,,0.000,,87,,,,,,,,,,,,,,,,5.2,,0,,,,,,,,,0,,,,10.2,0.786,,0.627,0.884,,,,,,,,,,,1031,,0.074,,,,,,,,,,,,,0.765,0.000,3.57,3.72,,0,0.148,1.275,,4.25,,0.000,4.25,,0.000,,,,,,,7.048,510.0,,,,,,,,0.0,246.0,,,,,,,,0,,87.0,,,,3.57,69.7,,3.57,69.7,,7.65,,,0.0,,,,,,,,,0.0,,20,3.72,,,,,,0.0,,,,,,,
261,"""43137""",Vegetarian meatloaf or patties,56.0,1.0 slice,0.798,2.613,,0.67,0.504,,0.000,,44,,,,,,,,,,,,,,,,2.6,,0,,,,,,,,,0,,,,5.6,0.395,,0.207,0.291,,,,,,,,,,,461,,0.024,,,,,,,,,,,,,0.336,0.000,1.34,1.225,,0,0.049,0.672,,2.24,,0.000,2.24,,0.000,,,,,,,2.322,101.0,,,,,,,,0.0,110.0,,,,,,,,0,,44.0,,,,1.34,40.9,,1.34,40.9,,4.48,,,0.0,,,,,,,,,0.0,,10,1.225,,,,,,0.0,,,,,,,
262,"""16147""","Veggie burgers or soyburgers, unprepared",70.0,1.0 pattie,1.008,1.416,0.09,0.75,1.856,0.979,0.000,,87,0.057,0.16,0.620,0.703,,,,,,0.0,2.860,1.087,0.001,,0.000,3.4,,0,,,,,,,,,0,,,,2.627,0.14,0.006,0.187,0.0,0.18,0.006,87,0.000,0.006,87,0.000,0.423,,0.00,517,,0.078,,,,,,,,,,,,,0.171,0.000,1.41,1.245,2.9,1,0.022,0.212,0.005,1.76,,0.000,1.76,,0.000,,,,,,0.0,1.358,233.0,4.3,0.909,4.41,0.016,,,,11.0,124.0,,0.113,4.05,4,0.456,0.013,15.8,0,0.666,87.0,0.546,0.564,144.0,1.41,13.6,0.677,1.41,13.6,0.677,9.99,,,0.0,,,,,,0.731,,0.057,0.0,0.623,39,1.204,0.326,0.6,,,,0.0,,3.1,,,,0.04,
263,"""43114""","Vermicelli, made from soy",140.0,1.0 cup,0.02,0.057,,24.42,0.000,,,,0,,,,,,,,,,,,,,,,5.5,,0,,,,,,,,,0,,,,0.0,2.682,,0.003,0.006,,,,,,,,,,,1936,,0.000,,,,,,,,,,,,,,,0.00,0.018,5.3,3,,0.000,,7.81,,0.000,7.81,,0.000,,,,,,,0.053,4.0,,,,,,,,52.0,463.0,,,,,,,,,,0.0,,,,0.0,247.8,,0.0,247.8,,115.25,,,0.0,,,,,,,,,0.0,,3,0.018,,,,,,0.0,,,,,,,
264,"""16276""","Vitasoy USA Azumaya, Extra Firm Tofu",79.0,0.2 package,0.474,2.054,,0.4,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,1.106,,,,,,1.03,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,"""16277""","Vitasoy USA Azumaya, Firm Tofu",79.0,0.2 package,0.395,1.975,,0.32,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,,,,,,,,,,,,,,,,,,0.948,,,,,,0.95,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,"""16278""","Vitasoy USA Azumaya, Silken Tofu",91.0,0.2 package,0.273,1.001,,0.18,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,,,,,,,,0.455,,,,,,0.73,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,"""16272""","Vitasoy USA Nasoya, Lite Silken Tofu",91.0,0.2 package,0.182,0.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,,,,,0.091,,87,,,,1.18,,,1.18,,,,,,,,,,,,,,,,,,1741.0,39.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,
268,"""16275""","Vitasoy USA Organic Nasoya Sprouted, Tofu Plus Super Firm",85.0,3.0 oz,0.935,2.550,,0.94,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,,,,,,,,,,,,,,,,,,1.615,12.5,,,,,1.19,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.84,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,
269,"""16271""","Vitasoy USA Organic Nasoya, Soft Tofu",79.0,0.2 package,0.395,1.817,,0.24,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,0.553,,,,,,0.95,,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,"""16273""","Vitasoy USA Organic Nasoya, Tofu Plus Extra Firm",85.0,3.0 oz,0.51,2.550,,0.34,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,,,,,,,,,,,,,,,0.374,,1.23,1.105,,,,,,1.1,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,
271,"""16274""","Vitasoy USA Organic Nasoya, Tofu Plus Firm",85.0,3.0 oz,0.255,1.785,,0.26,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,,,,,,,,,,,,,,,0.340,,1.22,0.935,,,,,,1.02,,,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,
